c5	remark
19970106000929A	VEERED TO RIGHT EDGE OF SOD RUNWAY LANDING. NOSE WHEEL SANK INTO SOFT AREA SHEARED OFF. SLID 70FT NOSED OVER. (-23) AFTER LANDING ON RUNWAY 09, THE AIRCRAFT (WITH A NORTH EAST WIND ESTIMATED AT 10K TO 12K) DRIFTED TO THE RIGHT EDGE OF THE RUNWAY. THE NOSE WHEEL SUNK 6 TO 8 INS. INTO THE SOD RUNWAY, CAUSING THE NOSE WHEEL TO BE SHEARED. THE AIRCRAFT CONTINUED DOWN THE EDGE OF THE RUNWAY APPROXIMATELY 70 FT. THE NOSE STRUT CUTTING A GROVE 4 TO 6 INS. DEEP. THE RIGHT SPONSON CONTACTED THE GROUND FORCING THE AIRCRAFT TO ROLL INVERTED WITH THE NOSE OF THE AIRCRAFT POINTING TO THE NORTH.
19961009031519A	AIRCRAFT ENGINE LOST POWER AND PILOT MADE EMERGENCY LANDING IN A BEAN FIELD. (.4)THE PILOT REPORTED HE WAS CRUISING AT 3,300 FEET MEAN SEA LEVEL.  ALL GAUGES WERE 'NORMAL.'  HE HEARD A 'LOUD BACK FIRE' AND THE ENGINE LOST POWER.  HE PUSHED THE THROTTLE, MIXTURE AND PROPELLER CONTROL FULL FORWARD.  THE ENGINE CONTINUED TO RUN AT 'IDLE SPEED.'  DURING THE SUBSEQUENT FORCED LANDING, HE LANDED WITH 'LOW AIRSPEED AND HIGH SINK RATE.'  THE LANDING GEAR COLLAPSED AND THE ENGINE WAS BENT DOWNWARD.  EXAMINATION OF THE ENGINE REVEALED SEVERAL SPARK PLUGS AND THE TOP OF THE PISTONS WERE OIL COVERED.  SEVERAL SPARK PLUGS 'APPEARED TO HAVE BEEN RUNNING RICH.'  THERE WAS 'A LOT OF OIL IN THE PLENUM CHAMBER' AND THE SUPERCHARGER BLADES HAD 'EXCESSIVE RUB ON THE REAR FACE.'
19971029042619I	NARRATIVE: OFF AIRPORT LANDING (EMERGENCY) DUE TO ENGINE FAILURE. WITH NO DAMAGE TO AIRCRAFT AND NO INJURIES. INVESTIGATION REVEALED A BRACKET HOLDING MIXTURE CONTROL CABLE FAILED. CAUSING MIXTURE TO GO TO IDLE CUTOFF AND NOT ABLE TO RESTART ENGINE.
19960406006189A	PILOT REPORTED HIT BY DUST DEVIL ON LANDING FLARE. BEGAN GO AROUND BUT LEFT WING HIT RUNWAY THEN NOSE GEAR.
19991025046299A	(-23) AIRCRAFT CRASHED IN A SWAMPY AREA NEAR MINA, SD. THE AIRCRAFT WAS DESTROYED AND TWO CREWMEMBERS AND FOUR PASSENGERS WERE FATALLY INJURED. THE LAST AIR TRAFFIC COMMUNICATION WITH THE AIRCRAFT WAS AT APPROXIMATELY 0944 EDT NORTHWEST OF GAINESVILLE, FL WHERE THE FLIGHT RECEIVED CLEARANCE TO FL390. AIR TRAFFIC NOTICED THE AIRCRAFT DEVIATE FROM IT'S ASSIGNED FLIGHT PLAN AND ATTEMPTED TO CONTACT THE AIRCRAFT WITH NO SUCCESS. TACTICAL AIRCRAFT INTERCEPTED THE FLIGHT, BUT WERE UNABLE TO SEE ANY SIGNS OF LIFE. THE AIRCRAFT REPORTEDLY RAN OUT OF FUEL AND DESCENDED INTO TERRAIN.
19971121041009I	RAN OUT OF FUEL 15 MI SHORT OF DESTINATION. MISCALCULATED FUEL BURN. NO RESERVE.
19961225042669I	NARRATIVE: PILOT WAS TAXIING IN THE PARKING AREA AT VANDENBERG AIRPORT, FL. AT NIGHT. PILOT FAILED TO OBSERVE A HELICOPTER LANDING TRAILER AND TAXIED INTO IT. WITH MINOR DAMAGE TO AIRCRAFT AND NO INJURIES.
19980517009469A	NOSED OVER IN HIGH SURFACE WIND TURNING ONTO TAXIWAY AFTER LANDING. WIND GOT UNDER TAIL. (.4)THE SOLO COMMERCIAL PILOT WAS RETURNING TO ILIAMNA, ALASKA, AFTER DROPPING OFF HIS PASSENGERS.  A SUCCESSFUL LANDING WAS MADE ON RUNWAY 07 AT THE ILIAMNA AIRPORT.  AFTER THE LANDING ROLL OUT, THE PILOT MADE A LEFT TURN ONTO THE INTERSECTING RUNWAY 35 TO TAXI TO THE COMPANY PARKING AREA.  THE PILOT STATED THAT AFTER HE MADE THE TURN, IT WAS DIFFICULT TO  MAINTAIN DIRECTIONAL CONTROL DUE TO HIGH WINDS AND A QUARTERING TAILWIND C ONDITION.  A GUST OF WIND LIFTED THE TAIL OF THE AIRPLANE, AND IT NOSED OVER, RESULTING IN SUBSTANTIAL DAMAGE TO THE WINGS, FUSELAGE, DOORS, AND RUDDER ASSEMBLY.  THE PILOT NOTED IN HIS WRITTEN STATEMENT THAT WIND CONDITIONS AT THE TIME OF THE ACCIDENT WERE 080 AT 25 KNOTS, WITH PEAK GUSTS TO 34 KNOTS.
19961225044769I	NARRATIVE: ON DECEMBER 25, 1996, NATHAN RAY FLUGRATH LAUNCHED HIS HOT AIR BALLOON AT 4:30 PM, FROM AN ULTRA-LIGHT FIELD OFF OF FM444, NEAR NEW BRAUNFELS. WHEN HE TOOK OFF WITH THE HOT AIR BALLOON HIS OPERATING PRESSURE WAS SHOWING 80 PSI (NORMAL IS 125-140 PSI). HE TOLD ME THE MINIMUM PRESSURE FOR LIFTOFF IS 60-70 PSI. WHEN HE WAS MAKING HIS FINAL APPROACH TO LAND THE HOT AIR BALLOON WAS VERY SLUGGISH AND UNSTABLE BECAUSE OF THE LOW TANK PRESSURE. THE HOT AIR BALLOON HIT THE POWER LINES AND CRASHED 7NM SOUTHWEST OF NEW BRAUNFELS, TEXAS AT 1652C. MR FLUGRATH SUSTAINED NO INJURIES AND THE HOT AIR BALLOON HAD MINOR DAMAGE. ONE SET OF SUPPORT CABLES WAS DAMAGED AND THE WICKER BASKET HAD A GOUGE IN IT. HE ALSO STATED THAT WHEN THEY WERE MOVING THE HOT AIR BALLOON THE FABRIC WAS SLIGHTLY TORN. MR. FLUGRATH WAS THE PILOT AND ONLY OCCUPANT IN THE HOT AIR BALLOON. HE IS A STUDENT PILOT AND WAS UNFAMILIAR WITH WHAT COULD HAPPEN WHEN YOU ENCOUNTER LOW TANK PRESSURE IN A HOT AIR BALLOON.
19971020039179A	AIRFRAME FAILED INFLIGHT. HIGH SURFACE WINDS. MOUNTAINOUS TERRAIN. POSSIBLE LENTICUALAR CLOUDS. SEVERE TURBULENCE. (.4) THE AIRPLANE HAD BEEN BOTH HANGARED AND KEPT OUTDOORS SINCE THE SUMMER OF 1995. IN MAY 1997, THE DEMING CITY ADMINISTRATOR OBSERVED THE PILOT TRANSFERRING FUEL FROM THE SUMP OF A 10,000 GALLON FUEL STORAGE TANK INTO A FUEL TRUCK. THE PILOT TOLD HIM THAT HE WAS BYPASSING THE TANK'S SUMP TO MEET FBO NEEDS (THE PILOT WAS ALSO THE FBO MANAGER). APPROXIMATELY ONE MONTH BEFORE THE ACCIDENT, THE PILOT TOLD AN FBO EMPLOYEE THAT HE HAD DRAINED THE AIRPLANE'S FUEL TANKS AND ASKED THAT THEY BE REFILLED. THE EMPLOYEE SAID HE PUT 14 TO 15 GALLONS OF FUEL IN THE AIRPLANE (FUEL CAPACITY IS 26 GALLONS). ON THE DAY OF THE ACCIDENT, THE PILOT FOUND THE AIRPLANE'S BATTERY DEAD. HE HAND STARTED THE ENGINE AND DEPARTED FOR CALIFORNIA. THE ALTERNATOR NEED AT LEAST 3 VOLTS CURRENT TO ENERGIZE ITS MAGNETIC FIELD FOR ELECTRICAL POWER GNERATION. THE AIRPLANE WAS LAST SEEN FLYING WEST AT AN ESTIMATED ALTITUDE OF 400 TO 500 FEET AGL. THE WRECKAGE WAS FOUND THE NEXT DAY IN SOFT, SANDY SOIL ON LEVEL TERRAIN, COVERED BY 2 TO 5 FEET TALL BRUSH. POSTCRASH EXAMINATION REVEALED THAT THE FLAPS WERE UP, AND THE GASCOLOATOR AND FUEL TANKS CONTAINED A FLUID OTHER THAN AVIATION FUEL. (-23) ON OCTOBER 20, 1997, APPROXIMATELY 1220 MOUNTAIN DAYLIGHT TIME, A CESSNA 150M, N6206K, WAS DESTROYED DURING A FORCED LANDING NEAR DEMING, NEW MEXICO. THE ATP PILOT, SOLE OCCUPANT IN THE AIRPLANE WAS FATALLY INJURED. THE AIRPLANE WAS OWNED AND OPERATED BY THE PILOT UNDER TITLE 14 CFR PART 91. VISUAL METEOROLOGICAL CONDITIONS PREVAILED FOR THE CROSS COUNTRY FLIGHT WHICH ORIGINATED FROM DEMING, NM. APPROXIMATELY 15 MINUTES BEFORE THE ACCIDENT. THE ON SCENE INVESTIGATION REVEALED EVIDENCE OF WHAT APPEARED TO BE WATER OR OTHER CONTAMINANT IN THE FUEL STRAINER AND RIGHT WING TANK.
19980305005839I	NARRATIVE: ALASKA STATE TROOPER WAS FLYING A SEIZED PA-18 SKI EQUIPPED AIRCRAFT FROM PILOT POINT TO LAKE HOOD. EVERYTIME HE PULLED CARB HEAT HE LOST POWER AND HAD TROUBLE REGAINING POWER. FINALLY ON APPROACH TO LAND AT LAKE HOOD, CARB HEAT WAS AGAIN PULLED AND THE ENGINE WENT TO IDLE AND THE PILOT GLIDED TO LAKE HOOD AND LANDED. AFTER AN UNEVENTFUL LANDING (NO DAMAGE) HE WAS ABLE TO RESTART AND TAXI TO OFFICE OF AIRCRAFT SERVICES (OAS).
19951230045769I	NARRATIVE: ON 12/30/95, AT APPROXIMATELY 1845Z, THE PILOT OF THE AIRCRAFT LANDED HARD ON RUNWAY 20, AT MUNCIE AIRPORT, (MIE). IT APPEARED THAT THE FIRST PROP STRIKE OCCURRED ABOUT 1800 FEET FROM THE APPROACH END. DIRECTIONAL CONTROL WAS LOST AND THE AIRCRAFT CAME TO REST IN THE SNOW, OFF THE LEFT SIDE OF RUNWAY. MINOR DAMAGE WAS SUSTAINED BY THE AIRCRAFT. THE PILOT AND ONE PASSENGER WERE NOT INJURED.
19961225045139I	NARRATIVE: PILOT ENCOUNTERED WAKE TURBULENCE AND RAN OFF THE RUNWAY HITTING A RUNWAY LIGHT CAUSING PROP DAMAGE. ^PRIVACY DATA OMITTED^
19960307008629I	NARRATIVE: UNITED AIRLINE FLIGHT 432 EN-ROUTE FROM WICHITA, KANSAS TO CHICAGO, ILLINOIS RETURNED TO WICHITA DUE TO FLAP PROBLEM. AIRCRAFT LANDED WITHOUT INCIDENT AT 1837Z. CREW REPORTS FLAPS WOULD NOT RETRACT PAST ONE UNIT. FLAPS INDICATOR REPLACED, OPERATED FLAPS SYSTEM OPERATIONAL CHECK GOOD PER SFOLM KORENY.
19980301002189A	DEPARTED INTO LOW CEILING BY MISTAKE. TRIED TURN BACK. ENTERED CLOUDS LOST IT. DOVE INTO BUILDING. PIC RIGHT SEAT. (.4) THE TWO PILOTS FILED A LOCAL VFR FLIGHT PLAN AND DEPARTED THE 10,000 FEET LONG RUNWAY TO THE EAST. ACCORDING TO UNITED STATES AIR FORCE WEATHER OBSERVERS, A CLOUD LAYER AT 300 FEET WITH FOG WAS APPROACHING THE AIRPORT FROM THE NORTHEAST AT THE SAME TIME THE AIRPLANE DEPARTED. SHORTLY AFTER TAKEOFF, THE AIRPLANE TRANSMITTED TO THE TOWER, `...WE'RE GOING TO COME BACK FOR LANDING...UH...THE CEILING IS LOWER THAN WE THOUGHT.' THE TOWER CONTROLLER ACKNOWLEDGED THE CALL AND INSTRUCTED THE AIRPLANE TO REPORT WHEN IT REACHED THE BASE LEG OF THE TRAFFIC PATTERN. THE TOWER CONTROLLER OBSERVED THE AIRPLANE ENTER A CLIMBING LEFT TURN AND DISAPPEAR INTO THE APPROACHING CLOUD LAYER. HE SAID, `IT WAS NICE AND CLEAR IN ALL QUADRANTS WITH A LITTLE OVERCAST/LIGHT FOG TO THE EAST.' WITNESSES IN PROXIMITY TO THE CRASH SITE REPORTED THEY HEARD THE AIRPLANE BUT COULD NOT SEE IT UNTIL IT DESCENDED VERTICALLY OUT OF THE LOW CLOUD COVER. THE AIRPLANE COLLIDED WITH TERRAIN AND A BUILDING IN THE VICINITY OF THE DOWNWIND LEG OF THE TRAFFIC PATTERN. EXAMINATION OF THE WRECKAGE REVEALED NO    PRE-IMPACT ANOMALIES. THE PILOT IN THE LEFT SEAT DID NOT POSSES AN INSTRUMENT RATING. (-23) SEE NARRATIVE #IAD98FA032
19960804020799A	OVERRAN RUNWAY LANDING. DOWN AN EMBANKMENT. ON SAME FLIGHT FILED FOLLOW ATC DIRECTIONS. PRIOR LONG FAST LANDINGS.
19960714025059I	NARRATIVE: PILOT WAS SPRAYING A MILLET FIELD. EXPERIENCED POWER LOSS ON LAST PASS. MADE A FORCED LANDING IN A CORN FIELD. PILOT SUSPECTED WATER IN FUEL. PLANE HAD SAT OUTSIDE ALL DAY DURING RAIN SHOWERS. HE STATED THAT HE HAD STARTED THE ENGINE, THEN REMEMBERED HE HADN'T SUMPED THE FUEL STRAINER. HE THEN SHUT OFF THE ENGINE, GOT OUT AND DRAINED "A COUPLE SHOTS" OF FUEL FROM THE STRAINER ONTO THE GROUND, NOT INTO A CUP. 110 HOURS ON RE-MAN ENGINE.
19970204004769I	ROUGH ENGINE AFTER DEPARTURE. LOST RPM. ELECTED LAND I15. HIT POWER LINE. SUSPECT DIRT IN FUEL. LACKED PILOT PAPERS
19950523013099A	BALLOONED ON LANDING. CAME BACK DOWN NOSE WHEEL FIRST AND PORPOISED.
19970417014669I	NARRATIVE: ALUMINUM CONTROL ROD FOR TAILWHEEL CONTROL BROKE UPON LANDING. REPLACEMENT ROD WILL BE FABRICATED OF STEEL.
19950701015889I	WENT AROUND ON FIRST LANDING ATTEMPT THEN LANDED GEAR UP. NO DEFECTS EXCEPT GEAR HORN INOP. BAD THROTTLE SWITCH.
19981025030129A	AFTER HAVING STARTED THE RIGHT ENGINE THE AIRPLANE STARTED ROLLING FORWARD RESULTING IN THE RIGHT ENGINE PROPELLER STRIKING THE AIR CONDITIONER/POWER UNIT AND STARTING A FIRE. FURTHER INVESTIGATION CONDUCTED BY THIS OFFICE LEADS TO CONCLUDE THAT THE PARKING BRAKE WAS NOT SET AT THE TIME OF THE ACCIDENT.
19950816033909I	TAXI FROM HANGAR TO GATE. NO CLEARANCE. COLLIDED WITH SERVICE TRUCK. DRAGGED VEHICLE FOR 75 FEET.
19960617014229A	LOST POWR ON TAKEOFF, CRASHED AND LOST LANDING GEAR. (-23) ON TAKEOFF AIRCRAFT BACKFIRED, LOST POWER, LANDED AT END OF RUNWAY, WENT DOWN RAVINE AND STOPPED. DAMAGE TO GEAR AND PROPELLER. REAR FUSELAGE BENT.
19970724019589A	ROTOR DECAY ON CLIMBOUT FROM TRUCK PAD. FLARED SETTLED INTO TREES. HOT DAY. NO ANOMALIS. PILOT ERROR PERFORMANCE. (-23) ON JULY 24, 1997, AT APPROXIMATELY 1745 CENTRAL DAY SAVINGS TIME, A CONTINENTAL COPTER, MODEL MK5A, N62108, OPERATING UNDER FAR PART 137 RECEIVED SUBSTANTIAL DAMAGE WHEN PERFORMING A TAKEOFF FROM A PLATFORM. PILOT STATED THAT DURING THIS TAKEOFF THE ENGINE CONTINUED TO OPERATE AT FULL POWER WHILE THE MAIN ROTOR RPM DROPPED OFF. HELICOPTER STRUCK TWO TREES AND CAME TO REST UP SIDE DOWN. A REPORT OF TRANSMISSION AND ENGINE DISASSEMBLE WILL FOLLOW.
19980923036979I	(-5) ON SEPTEMBER 23, 1998 AT 1922 PDT, MICHAEL D. FOUNTAINE WAS THE PILOT IN COMMAND OF MOONEY M20F, N294KS WHILE PRACTICING TOUCH AND GO LANDINGS AT MODESTO CITY COUNTY AIRPORT LANDED ON RUNWAY 28R WITH THE LANDING GEAR IN THE RETRACTED POSITION. THE AIRCRAFT SUSTAINED MINOR DAMAGE TO THE PROPELLER AND ENGINE AND NO INJURY WAS REPORTED BY THE SOLE OCCUPANT, MR. FOUNTAINE. VFR FLIGHT CONDITIONS PREVAILED AT THE TIME AND THE WEATHER WAS NOT A FACTOR. MR. FOUNTAINE STATED THAT HE JUST FORGOT TO PUT IT DOWN AND DID NOT HEAR THE WARNING HORN, YET IT FUNCTIONED NORMALLY AFTER THE ACCIDENT.
19950601018039A	LOST DIRECTIONAL CONTROL NEAR END OF LANDING ROLL. CROSSWIND AND CASTERING. NON STEERABLE NOSE WHEEL ARE FACTORS.
19970107001299I	NARRATIVE: ON 1/7/97 AT 2332 EST, A BOEING 737-300 OPERATED BY UNITED AIRLINES AS FLIGHT 710, MADE A PRECAUTIONARY LANDING AT SYRACUSE, NY AFTER THE LEFT WINDSHIELD CRACKED ON A FLIGHT FROM DENVER TO BOSTON. AN IFR FLIGHT PLAN HAD BEEN FILED. THE AIRCRAFT WAS NOT DAMAGED AND NO PERSON WAS INJURED. THE FLIGHT ORIGINATED AT DENVER, CO. ON 1/7/97 UNITED MAINTENANCE PERSONNEL REPLACED THE WINDSHIELD AT SYRACUSE AND RETURNED THE AIRCRAFT TO SERVICE ON 1/9/97. THIS INCIDENT IS CONSIDERED CLOSED.
19980405005559I	NARRATIVE: THE NASHVILLE FSDO TELEPHONE AVAILABILITY INSPECTOR RECEIVED A CALL FROM THE REGIONAL COM CENTER SUNDAY AFTERNOON AT APPROXIMATELY 4:15 PM REPORTING A GYROCOPTER INCIDENT AT THE SPRINGFIELD, TN AIRPORT, M91. THE REPORT WAS THAT A RAF 2000, N70338, HAD RECEIVED SUBSTANTIAL DAMAGE WHEN IT CAME IN CONTACT WITH THE GROUND AFTER TAKING OFF ON RUNWAY 4. THE PILOT REPORTED THAT HE HAD FELT A VIBRATION AT APPROXIMATELY REACHING 50 TO 75 FEET AND THE AIRCRAFT WAS PULLING TO THE RIGHT. AFTER NOT BEING ABLE TO CORRECT THE SITUATION, HE SCANNED THE INSTRUMENTS AND NOTED THE ROTOR RPM WAS 270, THE ENGINE RPM WAS 4700 AND THE AIR SPEED WAS 60. AFTER DETERMINING HE COULD NOT CORRECT THE RIGHT TURN, HE DECIDED TO GO ON TO THE RIGHT AND LAND. HOWEVER, WITHOUT ENOUGH ALTITUDE HE WAS UNABLE TO CLEAR A DRAINAGE DITCH RESULTING IN THE ROTOR STRIKING THE GROUND AND THE AIRCRAFT SUSTAINED THE FOLLOWING DAMAGE: THE MAJORITY OF THE DAMAGE CONSISTED OF BUCKLING IN A DOWNWARD DIRECTION. THE DAMAGES TO THE ROTOR BLADES INDICATE THAT THERE WAS LITTLE ROTATIONAL INERTIA DAMAGE. ONE STRIKE MARK WAS FOUND ON THE GROUND THAT CAUSED ONLY A SLIGHT REARWARD BENDING MOTION. IT APPEARS THAT THE PILOT ALLOWED THE ROTOR RPM TO DECAY TO A POINT THAT THE RESULTANT LOSS OF LIFT PRECLUDED FURTHER CONTROLLED FLIGHT. THE VIBRATION HE DESCRIBED WOULD HAVE BEEN DUE TO THE DECELERATION OF THE ROTOR BLADES. ^PRIVACY DATA OMITTED^
19950530014589A	REPORTED ROUGH ENGINE ON APPROACH. QUIT. CRASHED IN OCEAN. NO RECORD SUFFICIENT FUEL PURCHASED FOR FLIGHT.
19960412007109A	OVER SHOT RUNWAY ALIGNMENT ON APPROACH. STALLED IN STEEP TURN TO REGAIN ALIGNMENT. TOO LOW AND SLOW.LOW SKILL LEVEL
19990530006039I	(.23) AT ORLANDO COUNTRY AIRPORT (X04) PILOT MADE A HARD LANDING ON RUNWAY 15, BOUNCING 3-4 TIMES. PILOT MADE A GO-AROUND TO LAND ON THE OPPOSITE END RUNWAY 33.  IN DOING SO, THE FIXED NOSE GEAR SHEARED OFF AND SKIDDED OFF THE RUNWAY.  NO INJURIES TO THE PILOT AND ONE PASSENGER.  AN ON-SCENE INVESTIGATION ON 5/31/99, REVEALED DAMAGED PROPELLER TIPS, DME ANTENNS, NOSE COWL, AND SHEARED NOSE GEAR; NO MAJOR STURCTRAL DAMAGE OBSERVED.  BASED ON THE PILOT'S FILGHT ACTIVITY ON 5/30/99, FATIGUE MAY HAVE BEEN A CONTRIBUTING FACTOR IN THIS INCIDENT.
19990821013219A	ACFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND SUSTAINED SUBSTANTIAL DAMAGE. (FROM .19)  ON AUGUST 21, 1999, AT 2130 CENTRAL DAYLIGHT TIME, A CESSNA 150F AIRPLANE, N6243R, STRUCK A POWER LINE DURING A FORCED LANDING FOLLOWING A LOSS OF ENGINE POWER NEAR ZACKARY, LA.  THE AIRPLANE WAS OWNED AND OPERATED BY A PRIVATE INDIVIDUAL UNDER 14 CODE OF FEDERAL REGULATIONS (CFR) PART 91.  THE PRIVATE PILOT, SOLE OCCUPANT, RECEIVED MINOR INJURIES, AND THE AIRPLANE SUSTAINED SUBSTANTIAL DAMAGE.  VISUAL METEOROLOGICAL CONDITIONS PREVAILED FOR THE PERSONAL CROSS-COUNTRY FLIGHT AND A FLIGHT PLAN WAS NOT FILED.  THE FLIGHT DEPARTED RAYVILLE, LA, AT 1900.  THE PILOT REPORTED THAT HE RENTED THE AIRPLANE FOR A ROUND TRIP FLIGHT FROM THE LOUISIANA REGIONAL AIRPORT, GONZALES, LA, TO MONROE, LA.  DURING CRUISE FLIGHT TO MONROE, THE PILOT EXPERIENCED RADIO PROBLEMS AND ELECTED TO LAND AT RAYVILLE, LA, FOR THE NIGHT.  THE NEXT MORNING THE PILOT VISUALLY INSPECTED THE FUEL TANKS AND NOTED THAT THE FUEL TANKS WERE 1/2 FULL.  THE PILOT DID NOT REFUEL THE AIRCRAFTPRIOR TO DEPARTURE.  WHEN NEARING THE BATON ROUGE AREA, THE ENGINE LOSS POWER, AND THE PILOT ATTEMPTED TO LAND THE AIRPLANE ON HIGHWAY 61.  DURING THE APPROACH, THE AIRPLANE STRUCK A POWER LINE. SUBSEQUENTLY, THE AIRPLANE CAME TO REST ON ITS NOSE AT A HIGHWAY INTERSECTION.  THE FAA INSPECTOR, WHO RESPONDED TO THE SITE AND EXAMINED THE AIRCRAFT, REPORTED SUBSTANTIAL DAMAGE TO THE FIREWALL AND BOTH WINGS.  DURING THE AIRCRAFT RECOVERY, LESS THAN 8 OUNCES OF FUEL WAS FOUND IN EACH FUEL TANK.  TOTAL CAPACITY IS 22 GALLONS WITH A FUEL BURN OF 6 GPH.  THE FLIGHT WAS AIRBORNE 3.5 HOURS.              (-23) PILOT DEPARTED LOUISIANA REGIONAL AIRPORT 8/20/99 ENROUTE TO RAYVILLE, LOUISIANA. PILOT LOST COMMUNICATION ENROUTE. PILOT DID NOT REFUEL IN RAYVILLE, DID NOT HAVE RADIO EQUIPMENT REPAIRED. PILOT DEPARTED RAYVILLE, ON 8/21/99 ENROUTE TO LOUISIANA REGIONAL. PILOT BECAME LOST IN THE BATON ROUGE AREA, AND RAN OUT OF FUEL. PILOT MADE AN EMERGENCY APPROACH ON HIGHWAY 61, HIT AN ELECTRICAL CABLE, AND CAME TO REST ON THE MEDIAN. A/C SUSTAINED SUBSTANTIAL DAMAGE, PILOT RECEIVED MINOR INJURIES.
19990325019639I	(-5) PILOT EXTENDED THE LANDING GEAR BUT THE LEFT MAIN GEAR WOULD NOT EXTEND. AN ATTEMPT WAS MADE TO RECYCLE THE GEAR BUT WITHOUT SUCCESS. WHEN THE AIRCRAFT LANDED, THE LEFT MAIN GEAR COLLPASED CAUSING DAMAGE TO THE LEFT WING TIP, LEFT PROPELLER, AND FLAPS. THE CAUSE OF THE MALFUNCTION IS STILL UNDER INVESTIGATION. THIS INCIDENT IS CLOSED WITH THIS REPORT. INCIDENT #ICEO199024.
19970425026969A	DISTRACTED ON FINAL FAILED EXTEND GEAR FOR LANDING. GEAR HORN BLEW ON FLARE AS POWER REDUCED.
19991111043569A	(-23) ACCORDING TO WITNESS STATEMENTS, PILOT LANDED LONG AND FAST ON A WET 1800 FT. GRASS STRIP, ATTEMPTED GO-AROUND, THE AIRPLANE BECAME AIRBORNE, THEN STALLED/SPINNED AND CRASHED INVERTED 200 FEET OFF THE END OF RWY 28. ACCIDENT INVESTIGATION DID NOT REVEAL ANY MECHANICAL DEFICIENCIES. ENGINE TEARDOWN WAS UNREMARKABLE. AUTOPSY WAS UNREMARKABLE.
19960706028219I	NARRATIVE: ENGINE LOST POWER AND UNEVENTFUL LANDING MADE IN A HAYFIELD. NO INJURIES. FOUND LEFT INTAKE PIPE LOOSE AT CARBURETOR. RE-GASKETED FLANGE AND RETURNED TO ROYALTON, NY. REPLACED ALL INTAKE GASKETS WITH NEW. M&D REPORT FILED. THIS INCIDENT IS CONSIDERED CLOSED.
19990710023159I	(-23) ON APPROACH TO ARLINGTON AIRPORT THE ENGINE QUIT AT 2300'. EMERGENCY LANDING ATTEMPTED IN GRASSY FIELD AT HIGH RATE OF DESCENT APPROX. 2 MILES SOUTH OF THE AIRPORT.  LANDING GEAR COLLAPSED ON IMPACT CAUSING MINOR DAMAGE TO AIRCRAFT.  PILOT STATED THAT HE NORMALLY HAD 4 TO 4 1/2 HOURS OF FUEL AND ONLY HAD FLOWN 3 HOURS SINCE TOPPING THE TANKS.  TEST RUN OF THE ENGINE POST INCIDENT WAS SATISFACTORY AND ONLY 2 GALLONS OF FUEL DRAINED FROM THE SUMPS.  PILOT WAS NOT AWARE OF THE LOCATION OF THE STANDPIPE IN THE TANKS OR THE ACTUAL USABLE FUEL CAPACITY.
19950728030949I	LOW FUEL. CHOSE A FIELD WITH SMALL DITCH IN MIDDLE. DITCH DAMAGED NOSE GEAR AND PROP.
19980923036989I	 (-5) ON AUGUST 7, 1998, AT 16:40 PDT A BEECHCRAFT BONANZA, BE-35-D35, N2928B, LANDED ON RUNWAY 12 AT REDDING MUNICIPAL AIRPORT. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME AND NO FLIGHT PLAN WAS FILED. THE AIRCRAFT SUSTAINED MINOR DAMAGE DUE TO SYSTEM FAILURE, THE PILOT, WHO WAS THE SOLE OCCUPANT, WAS UNINJURED. PRIOR TO LANDING, THE PILOT, ALEX IVANOFF, NOTED THAT THE TRANSPONDER HAD FAILED TO OPERATE AND ON FINAL APPROACH THE ELECTRICALLY OPERATED PROPELLER CONTROL FAILED TO OPERATE AS WELL. ON SHORT FINAL THE PILOT SELECTED GEAR DOWN AND NOTED THAT IT WAS INOPERATIVE AT WHICH POINT HE LOWERED THE GEAR MANUALLY. HE NOTED A GEAR DOWN CONDITION ON THE MANUAL GEAR INDICATOR AND PROCEEDED TO LAND. SHORTLY AFTER TOUCHDOWN THE LANDING GEAR BUCKLED AND MINOR UNDERCARRIAGE DAMAGE AND PROPELLER TIP DAMAGE WERE SUSTAINED. AFTER THE INCIDENT ASI KEN MEYER INSPECTED THE AIRCRAFT AND NOTED THAT THE AN ELECTRICAL SYSTEM FAILURE HAD OCCURRED.
