c5	remark
20180820015259A	WHILE LANDING ROLLOUT ON RUNWAY 34, THE PILOT REPORTED THE AIRCRAFT DRIFTED TO THE LEFT AS A RESULT OF UNREPORTED WINDGUSTS. THE PILOT STATED HE APPLIED RIGHT RUDDER & BRAKE FOR CORRECTION. AT THAT TIME HE REALIZED THE RIGHT BRAKE HAD FAILED. THE PILOT REPORTED HE THEN INTENTIONALLY APPLIED REMAINING LEFT BRAKE TO INTENTIONALLY GROUND LOOP THE AIRCRAFT TO PREVENT THE AIRCRAFT FROM DEPARTING THE RUNWAY, HOWEVER THE RIGHT WHEEL STUCK IN LOOSE DIRT CAUSING THE RIGHT WING AND ELEVATOR TO MAKE GROUND CONTACT CAUSING SUBSTANTIAL DAMAGE. INSPECTION OF THE BREAK SHOWED THE COTTER PIN WAS MISSING THAT CONNECTS THE PLUNGER ROD TO THE RUDDER PEDDLE RENDERING THE BRAKE INOPERATIVE.  AMENDED 3/5/2019 BY PLD REMOVED PILOT DATA AT REQ OF AFS 620
20180820018889I	DURING LANDING ROLLOUT, NOSE LANDING GEAR COLLAPSED.  POST INCIDENT INSPECTION REVEALED FAILED HARDWARE(NAS BOLT) IN NOSE GEAR DRAG LINK.  THE ASSEMBLY INVOLVED IS AFFECTED BY AD 94-14-14 WHICH WAS COMPLIED WITH 10/14/1994 AT 5095.4 AIRCRAFT TOTAL TIME.
20180820021149A	AFTER TAKEOFF AT 300 FEET ALTITUDE THE ENGINE LOST POWER. PILOT ATTEMPTED TO RECOVER BY STARTING ELECTRIC FUEL PUMP BUT ENGINE WOULD NOT REGAIN POWER. AIRCRAFT DESCENDED STRING THE TOP OF A BUILIDNG AND THEN INTO A STAND OF TREES.
20180821011929A	-INITIAL DEPARTURE THE DAY OF THE ACCIDENT WAS FROM 78AA IN NORTH POLE, AK. AFTER DISCUSSION WITH FSS AND ANCHORAGE CENTER THE NIGHT BEFORE REGARDING A LOCAL TFR, DEPARTURE WAS DELAYED UNTIL THE TFR WAS LIFTED. WEATHER WAS OBTAINED THROUGH THE ALASKA AVIATION WEATHER UNIT WEBSITE AS WELL AS REFERENCE TO WEATHER CAMERAS AVAILABLE NEAR THE ROUTE OF FLIGHT. NOTAMS WERE CHECKED USING DEFENSE INTERNET NOTAM SERVICE (DINS). ALL INFORMATION SUPPORTED A FLIGHT UNDER VMC TO OUR INTENDED DESTINATION IN THE EASTERN BROOKS RANGE.   THE FIRST LEG WAS FLOWN TO A GRAVEL BAR ON THE PORCUPINE RIVER FOR A SHORT STOP FOLLOWED BY CONTINUED FLIGHT TO AN UNMARKED, BUT FREQUENTLY USED LANDING AREA AT NEAR THE HEAD WATERS OF THE KONGAKUT RIVER TO RENDEZVOUS WITH ANOTHER AIRCRAFT. TOTAL FLIGHT TIME WAS 3.6 HRS. AFTER A COUPLE HOUR BREAK, THE DECISION WAS MADE TO CONTINUE DOWN RIVER TO ANOTHER AREA OF SIZABLE GRAVEL BARS FOR LANDING. CHECKED OIL QUANTITY AND VERIFIED THE FUEL TOTALIZER CALCULATED FUEL REMAINING OF 34 GALLONS BY USE OF A FUEL DIP STICK.   TAKE-OFF WAS NORMAL AND A CLIMB WAS INITIATED TO APPROXIMATELY 5000 FT TO LOITER IN THE AREA AS OTHER POTENTIAL LANDING SIGHTS WERE EVALUATED BY THE OTHER AIRCRAFT. AFTER A COUPLE OF ORBITS, THE ACCIDENT AIRCRAFT DEPARTED TO THE PREVIOUSLY PLANNED DESTINATION DOWN RIVER. UPON ARRIVAL IN THE AREA, WINDS WERE OBSERVED OUT OF THE NORTH AT APPROXIMATELY 10 MPH WITH UNLIMITED VISIBILITY AND HIGH CEILINGS (ALL PEAKS IN THE AREA WERE VISIBLE). TWO PATTERNS WERE FLOWN OVER THE AREA TO OBSERVE POTENTIAL LANDING SIGHTS AND ONE LOCATION HAD BEEN SELECTED FOR FURTHER INVESTIGATION. A LEFT HAND PATTERN WAS INITIATED WITH FLAPS AT 20 DEGREES WITH THE INTENTION OF MAKING A LOW AND SLOW PASS OVER THE LOCATION TO SEARCH FOR ANY OBSTACLES THAT MIGHT NOT BE VISIBLE FROM A HIGHER ALTITUDE. AFTER ROLLING OUT OF A LEFT HAND TURN HEADING SOUTH, ON A DOWNWIND LEG AT AN ESTIMATED 500-800FT ABOVE THE POTENTIAL LANDING AREA, THE PILOT FELT A LOSS OF THRUST. WINGS WERE KEPT LEVEL AND BACK PRESSURE ON THE YOKE RELAXED TO MAINTAIN AIRCRAFT CONTROL. THE PROPELLER WAS STILL WINDMILLING, BUT NOT MAKING POWER. THE PILOT PUSHED THE MIXTURE, PROP, AND THROTTLE CONTROLS TO FULL RICH/MAX IN AN ATTEMPT TO RESTART. STILL DESCENDING, AN ATTEMPT WAS MADE TO RESTART BY PRESSING AND HOLDING THE EMERGENCY FUEL BOOST PUMP SWITCH. THE ENGINE RESTARTED AND SOUNDED LIKE IT WAS ACCELERATING TOWARDS FULL POWER WHEN THE AIRCRAFT IMPACTED THE GROUND.
20180821011939I	JUST AFTER MAIN WHEEL TOUCHDOWN, TWO SMALL BIRDS FLEW FROM THE EDGE OF THE RIGHT SIDE OF THE RUNWAY AND FLEW ACROSS  ABOVE THE RUNWAY SURFACE.  THEY CROSSED FROM RIGHT TO LEFT. THE PILOT DELAYED THE LOWERING OF THE NOSE WHEEL IN HOPES OF GIVING THEM LESS OF A TARGET TO HIT.  THE REST OF THE LANDING ROLL OUT WAS NORMAL, BUT AFTER PARKING ON THE FBO RAMP, THE PILOT NOTICED A SMALL DENT DURING POST-FLIGHT WALK-AROUND.  THE DAMAGE OCCURRED TO THE CENTER FLAP FAIRING ON THE UNDERSIDE OF THE LEFT WING. THE CONDITIONS WERE VFR AT THE TIME.
20180821011949I	PILOT INADVERTENTLY RAISED THE GEAR HANDLE VS THE FLAP HANDLE DURING LANDING ROLL OUT.
20180821011959A	ON TUESDAY, AUGUST 21, 2018 AT APPROXIMATELY 11:30 AM PACIFIC DAYLIGHT TIME (PDT), AN EVOLUTION TRIKES REVO WITH ROTAX ENGINE REGISTERED N145PT AND OPERATED BY PACIFIC BLUE DEPARTED AND RETURNING TO HAWTHORNE MUNICIPAL AIRPORT (HHR) WHILE LANDING ON RUNWAY 25 IN CITY OF HAWTHORNE, AT APPROXIMATELY 12:45 PM AIRCRAFT N145PT PILOT EXPERIENCE CROSS WIND AT AROUND 10-15 FEET AND LOST THE CONTROL OF THE AIRCRAFT.
20180821011969A	ON AUGUST 21, 2018 AT 1218 CDT, A HUGHES 369FF BEARING REGISTRATION NUMBER N530FU, REGISTERED TO AIR 1 SANDPOINT HELICOPTERS INC. HIT POWER LINES AND CRASHED AND BURNED IN A FIELD IN GRANGER TEXAS. THE AIRCRAFT WAS BEING OPERATED ON A TRAINING FLIGHT. VISUAL METEROLOGICAL CONDITIONS PREVAILED AT THE TIME, AND NO FLIGHT PLAN WAS FILED.  THE AIRCRAFT WAS DESTROYED, AND THE CERTIFICATED FLIGHT INSTRUCTOR AND FORIEGN PILOT WERE FATALLY INJURED.  THE FLIGHT ORIGINATED FROM GEORGETOWN, TX (KGTU) AT 1205 CDT.
20180821016029A	THE SUBJECT AIRCRAFT HAD TO MAKE AN EMERGENCY LANDING AT KSWF DUE TO THE FAILURE OF BOTH LEFT HAND MAIN TIRES. THE INTENDED FLIGHT WAS KTEB TO EGGW.  THE FLIGHT CREW STATED, SHORTLY AFTER DEPARTURE FROM KTEB THEY WERE ALERTED VIA A CAS MESSAGE THAT A SERVICE DOOR WAS OPEN AND DECIDED TO RETURN BACK TO KTEB TO CHECK THE SECURITY OF THE SERVICE DOORS. AFTER LANDING AT KTEB THE AIRCRAFT TAXIED BACK TO THE RAMP OF THE FBO IT HAD PREVIOUSLY DEPARTED FROM. ONE OF THE FLIGHT CREW MEMBERS EXITED THE AIRCRAFT TO CHECK THE TAIL ACCESS SERVICE DOOR, THE CREW MEMBER STATED HE OPENED THE DOOR AND THEN RE-SECURED IT. DURING THE TIME THE CREWMEMBER WAS ON THE RAMP HE WAS APPROACHED BY AN FBO RAMP AGENT, THE RAMP AGENT STATED HE TOLD THE CREWMEMBER HE SMELLED SOMETHING STRANGE COMING FROM THE AIRCRAFT, THE CREWMEMBER TOLD THE RAMP AGENT IT WAS PROBABLY THE AIRCRAFT BRAKES THAT HE WAS SMELLING. THE FBO RAMP AGENT STATED THE CREW MEMBER THEN RETURNED TO THE AIRCRAFT AND CLOSED THE CABIN DOOR. APPROXIMATELY TWENTY TO THIRTY MINUTES AFTER THE AIRCRAFT PARKED TO CHECK ON THE SERVICE DOOR IT TAXIED OUT FOR DEPARTURE.  DURING THIS SECOND DEPARTURE BOTH LEFT HAND MAIN TIRES EXPLODED JUST PRIOR TO OR AT ROTATION. THE CREW CONTINUED WITH THE TAKEOFF, ONCE AIRBORNE A REQUEST WAS MADE AND COORDINATED WITH KTEB TOWER FOR A LOW PASS TO VERIFY THE STATUS OF THE TIRES. AFTER THE LOW PASS KTEB TOWER VERIFIED THAT ONE POSSIBLY TWO TIRES WERE BLOWN. AFTER A DISCUSSION WITH AIR TRAFFIC CONTROL THE FLIGHT CREW DECIDED TO MAKE AN EMERGENCY LANDING AT KSWF. THE AIRCRAFT CIRCLED THE NEW YORK METROPOLITAN AREA FOR SEVERAL HOURS TO BURN OFF FUEL FOR THE EMERGENCY LANDING. THE AIRCRAFT  LANDED AT KSWF WITHOUT INCIDENT AND WAS MET ON THE RUNWAY BY AIRPORT EMERGENCY PERSONNEL.      A REVIEW OF THE AIRCRAFT FLIGHT LOG DOCUMENTATION AND INFORMATION GIVEN BY THE FBO REVEALED THE FOLLOWING: THE AIRCRAFT WAS TOPPED OFF WITH MAXIMUM FUEL PRIOR TO DEPARTURE, 12 PASSENGERS WERE ON BOARD WITH BAGGAGE, THE AIRCRAFT WAS OPERATED WITH TWO FLIGHT CREW AND ONE FLIGHT ATTENDANT/ CABIN AIDE. THE AIRCRAFT EXCEEDED ITS MAXIMUM GROSS TAKE OFF WEIGHT AND MAXIMUM GROSS LANDING WEIGHT FOR THE FIRST TAKE OFF AND LANDING AT KTEB. THE FLIGHT CREW DID NOT COMPLY WITH THE MANUFACTURERS PROCEDURES FOR WHEEL BRAKE COOLING TIMES AFTER AN OVERWEIGHT LANDING.THE AIRCRAFT MAXIMUM GROSS TAKE OFF WEIGHT WAS EXCEEDED FOR THE SECOND TAKE OFF FROM KTEB.  A REVIEW OF THE AIRCRAFT MAINTENANCE RECORDS REVEALED, THE AIRCRAFT HAD MULTIPLE REQUIRED MAINTENANCE AND INSPECTION ITEMS THAT WERE ALL  OVERFLOWN BY APPROXIMATELY FIFTY (50) FLIGHT HOURS AT THE TIME OF THIS ACCIDENT.   AS A RESULT OF THE TIRE FAILURE THE AIRCRAFT SUSTAINED SUBSTANTIAL DAMAGE TO THE FOLLOWING.  LEFT HAND FLAP, LEFT HAND INBOARD WING TRAILING EDGE BOX, LEFT HAND MAIN LANDING GEAR AND WHEEL WELL, LEFT HAND LANDING GEAR DOOR, LEFT SIDE FUSELAGE SKIN IN THE PRESSURE VESSEL AND LEFT HAND LOWER NACELLE COWL.
20180821024359I	PIC WAS COMPLETING A SIMULATED EMERGENCY LANDING. AFTER A SUCCESSFUL LANDING ON THE WATER, THE PIC WAS TAXIING AT IDLE WHEN THE RIGHT WING BEGAN TO SLOWLY DROP. THE RIGHT WING TIP WENT INTO THE WATER. THE ENGINE WAS SHUT OFF AND THE AIRCRAFT HAD TO BE TOWED TO SHORE.
20180821024479A	THE AIRCRAFT CRASHED INTO A FIELD ACROSS THE ROAD FROM THE FIELD THAT THE AIRCRAFT WAS SPRAYING. THE PILOT WAS BADLY INJURED, INCLUDING LEG AND HEAD INJURIES. THE PILOT CONTINUES TO RECOVER IN THE HOSPITAL AND HAS NO MEMORY OF THE ACCIDENT OR WHAT MAY HAVE LEAD UP TO IT.
20180822011979I	THE CAPTAIN AND FIRST OFFICER REPORTED THAT DURING DEPARTURE ROLL ("AT OR NEAR V1 SPEED"; ACTUAL AIRSPEED UNKNOWN) ON PAOT RWY 09 AIRCRAFT INGESTED A BIRD INTO #1 ENGINE.  CAPTAIN REJECTED TAKEOFF AND RETURNED TO THE GATE.    ELEVEN 1ST STAGE COMPRESSOR BLADES WERE FOUND DAMAGED DURING INITIAL VISUAL INSPECTION.   AUG 24, 2018:   ALL 24 FAN BLADES WERE REPLACED AND AIRCRAFT PREPARED FOR FERRY FLIGHT FROM OTZ TO SEA.   AUG 26, 2018:  ENGINE REMOVED AND REPLACED AT SEATTLE MAINTENANCE BASE.
20180822011989I	ON AUGUST 22, 2018, CESSNA N36LU, ^PRIVACY DATA OMITTED^ WAS TAKING OFF FROM SAN MARCOS REGIONAL AIRPORT (KHYI) FOR A TIME-BUILDING FLIGHT. THE PILOT AND PASSENGER ON BOARD WERE BOTH STUDENTS FROM THE LOCAL PART 61 FLIGHT SCHOOL.   N36LU CONDUCTED THE ENGINE RUNUP AND CHECKLIST AT THE RAMP BY THE INTERSECTION OF TAXIWAYS ALPHA, CHARLIE, AND DELTA. AFTER THE RUNUP, N36LU PROCEEDED TO TAXI TO THE INTERSECTION OF RUNWAYS 26 AND 31 AT TAXIWAY DELTA. N36LU ADVISED THE TOWER OF THEIR POSITION, HOLDING SHORT OF RUNWAY 26 AT DELTA, AWAITING THEIR IFR RELEASE. TOWER REPLIED BACK BY INSTRUCTING N36LU TO HOLD SHORT TO WAIT FOR THEIR RELEASE. AT SOME POINT, ANOTHER AIRCRAFT LANDED (THE INTERVIEW STATES THIS AIRCRAFT LANDED ON RUNWAY 31 BUT IT WAS NEVER VERIFIED BY ATC OR THE AUDIO). N36LU WAS THEN CLEARED FOR TAKEOFF FOR RUNWAY 26 AT DELTA, WITH A HEADING CLEARANCE AFTER DEPARTURE. THE PIC FOR N36LU REPLIED BACK CORRECTLY AND TAXIED TO RUNWAY 31 INSTEAD OF 26 AND APPLIED TAKEOFF POWER.  APPROXIMATELY FORTY FOUR (44) SECONDS ELAPSED FROM N36LU'S READBACK CLEARANCE UNTIL KHYI TOWER STATED THAT N36LU WAS ON THE WRONG RUNWAY AND TO ABORT. BY THAT TIME, N36LU HAD JUST BECOME AIRBORNE BY THE LAST 1,000 FOOT MARKER WHEN THE PILOT COMPLIED WITH ATC'S ABORT INSTRUCTION. THE AIRCRAFT DID NOT HAVE SUFFICIENT RUNWAY LEFT TO STOP AND ENDED UP RUNNING OFF THE END OF THE RUNWAY. THERE WERE NO INJURIES AND ONLY MINOR DAMAGES TO THE AIRCRAFT.   ONE OF THE LAST TRANSMISSIONS BY ATC TO N36LU BEFORE THE RECORDING ENDED WAS, "I SHOULD HAVE LET YOU KEEP GOING."
20180822012019I	PILOT WAS FLYING 10 MILES SW OF IGUGIG AP,(IGG) AK. AT 2000 FT. ELEVATION. NOTICED ENGINE RUNNING ROUGH, NOTICED HIGH OIL TEMPERATURE. MADE PRECAUTIONARY LANDING. DURING LANDING AIRCRAFT NOSED UP AND SUFFERED PROP STRIKE. PILOT WAS UNINJURED.
20180822012039A	AIRCRAFT ATTEMPTED TAKEOFF ON RUNWAY 34. AT 75 KNOTS PILOT ATTEMPTED ROTATION BUT AIRCRAFT DID NOT RESPOND WITH FULL TAKE OFF POWER. PILOT BEGAN TO DUMP LOAD AND REALIZED HE WAS PAST NO GO DECISION POINT. PILOT ATTEMPTED TO GET AIRCRAFT TO FLY AS IT DEPARTED THE END OF THE RUNWAY. AIRCRAFT IMPACTED GROUND IN A PASTURE NORTH OF THE AIRPORT AND CAME TO REST APPROXIMATELY 1/4 MILE NORTH OF THE END OF THE RUNWAY.
20180822012069I	ENGINE FAILED ON FINAL APPROACH TO KBJC RUNWAY 30R. PILOT RAISED GEAR AND REDUCED PITCH ON PROP EXTENDING GLIDE TO AVOID ROUGH TERRAIN AND APPROACH LIGHTS, AND SWITCHED FUEL TANKS. LANDED SMOOTHLY GEAR UP ON LEVEL TERRAIN SHORT OF THE RUNWAY. POST LANDING INSPECTION REVEALED FUEL SELECTOR ON LEFT TANK, RIGHT TANK EMPTY.
20180822012079A	ON 8/22/2018 AT APPROXIMATELY 17:21 LOCAL TIME, THE PIC ^PRIVACY DATA OMITTED^ OF N1682G A CITABRIA (7KCAB) AND A STUDENT SITTING IN THE FRONT SEAT, TOOK OFF FROM GILLESPIE FIELD (SEE) TO ACCOMPLISH SPIN TRAINING. AFTER TAKEOFF FROM SEE, THE FATAL ACCIDENT AIRCRAFT FLEW TO THE NORTHEAST FOR APPROXIMATELY 16:09 MINUTES BEFORE IT CRASHED INTO A REMOTE MOUNTAINOUS AREA OF DELSURA, CALIFORNIA KILLING BOTH OCCUPANTS. THE WEATHER ON THE DAY OF THE CRASH AND THE DAY AFTER WAS VFR, AND 10 MILES VISIBILITY.  (THE FRONT SEAT PILOT, A COMMERCIAL PILOT, WILL BE REFERRED TO AS "STUDENT",  THE BACK SEAT PILOT, THE OWNER OF THE AIRCRAFT AND A COMMERCIAL PILOT AND CFI, WILL BE REFERRED TO AS "PIC")  ON 8/23/2018 THE CRASH SITE WAS IDENTIFIED IN A REMOTE MOUNTAINOUS AREA BY THE SAN DIEGO SHERIFF AIR UNIT. THE CRASH SITE WAS AT APPROXIMATELY 2650' FEET OF ELEVATION.  IT REQUIRED TWO SHERIFF HELICOPTERS AND CALIFORNIA DIVISION OF FORESTRY (CDF) CREWS TO FIRST CUT A LANDING ZONE BY THE WRECKAGE AND THEN CUT A PATH INTO THE EARTH, FOR INVESTIGATORS TO ACCESS THE SITE. AT APPROXIMATELY 15:00 LOCAL TIME FAA INVESTIGATORS WERE FLOWN INTO THE SCENE. NTSB DID NOT ARRIVE UNTIL 8/24/2018.  THE CRASH SITE WAS HEAVILY COVERED WITH SMALL TREES, SCRUB AND A VARIETY OF OTHER VEGETATION. THE CRASH SITE PRESENTED A POINT OF IMPACT WHERE THE RIGHT WING TIP/WING AREA, AND RIGHT SIDE ENGINE COMPARTMENT AREA AND CABIN IMPACTED FIRST IN A NOSE LOW AND RIGHT WING LOW ATTITUDE. THEREAFTER, THE REMAINDER OF THE AIRCRAFT AND OCCUPANTS APPEARED TO HAVE TUMBLED APPROXIMATELY 84' FEET FROM THE POINT OF IMPACT FROM WEST TO EAST, WHERE IT CAME TO REST.  THE LEFT MAIN LANDING GEAR WAS AN ADDITIONAL 15-20' FEET EAST OF WHERE THE MAIN WRECKAGE CAME TO REST.   THE PROPELLER WAS NEXT TO THE MAIN WRECKAGE AND INTACT (SEPARATED FROM ENGINE) WITH MILD DEFORMATION TO ONE BLADE AND MODERATE TO THE OTHER. IT HAD SCORING ON THE LEADING EDGES, INDICATING A LOW-ROTATION LOW POWER SETTING.  BOTH FUEL TANKS WERE VISIBLE, ONE WAS STILL INSIDE THE LEFT WING WHICH SEPARATED FROM THE AIRCRAFT, AND THE RIGHT FUEL TANK WAS VISIBLE AT THE MAIN WRECKAGE SITE. THE RIGHT TANK APPEARED TO SHOW SIGNS OF HYDROSTATIC DEFORMATION (RUPTURED). THE LEFT TANK APPEARED TO HAVE SEVERAL HOLES (PUNCTURES) IN IT. THERE WAS NO ODER OF FUEL ANYWHERE AT THE SCENE, HOWEVER, IT WAS 24 HOURS AFTER THE PLANE CRASHED PRIOR TO INVESTIGATORS BEING ONSCENE AND THE TEMPERATURES WERE IN THE LOW 90'S DURING THE PREVIOUS DAY, AND THE REST OF THAT WEEK.   AT THE MAIN WRECKAGE SITE, A PILOT LEDGER NOTEBOOK WAS FOUND. INSIDE WERE MANY PAGES DOCUMENTING APPARENT TRAINING GIVEN TO A VARIETY OF PILOTS BY THE PIC. IT LISTED THE STUDENT'S NAME, DATE, HOBBS OUT, HOBBS IN AND TOTAL TIME OF EACH FLIGHT. THIS BOOK WAS ENTIRELY INTACT. THE LAST ENTRY HAD THE FRONT SEAT STUDENTS NAME IN IT, THE DATE OF 8/22, AND THE HOBBS OUT TIME OF 1538.2. THE HOBBS METER AT THE CRASH SITE WAS FOUND. THE END HOBBS READ 1538.7; .5 TOTAL HOBBS TIME, OF WHICH APPROXIMATELY 13-14 MINUTES WERE IN ACTUAL FLIGHT (MINUS  ENGINE START, TAXI, RUNUP, T/O).  BOTH PILOTS BODIES WERE INSIDE THE WRECKAGE AT THE MAIN SITE. THE WRECKAGE AROUND THE BODIES WAS EXTREMELY CRUSHED. THE MEDICAL EXAMINER WAS ABLE TO EXTRICATE THEM FROM THE WRECKAGE WITH TOOLS. IT WAS THEN DETERMINED THAT THE STUDENT WAS IN THE FRONT SEAT, AND THE PIC WAS IN THE BACK SEAT. BOTH HAD DRIVERS LICENSES ON THEIR PERSON IDENTIFYING THEM. THE ENTIRE SCENE WAS PHOTOGRAPHED BOTH BY FAA INVESTIGATORS, SAN DIEGO MEDICAL EXAMINERS OFFICE, AND ALSO THE SAN DIEGO SHERIFF DEPARTMENT AS THEY WERE DOCUMENTING A DEATH CASE. TOX BOXES WERE GIVEN DIRECTLY TO THE MEDICAL EXAMINERS OFFICE PERSONNEL. (CONT. IN BLOCK #43 THIS FORM)
20180822012089I	08/22/18 DURING PUSHBACK THE TUG DOOR SWUNG OPEN AND PUNCTURED THE RADOME, MAINTENANCE DETERMINED THAT NO UNDERLYING DAMAGE TO THE STRUCTURE OCCURRED. MAINTENANCE COMPLETED THE REMOVAL AND INSTALLATION OF THE RADOME AND DOCUMENTED IT ON LOGPAGE R482967. MAINTENANCE RETURNED THE AIRCRAFT TO SERVICE.  THE PUSHBACK TEAM WERE COMPRISED OF AMERICAN AIRLINES EMPLOYEES AND THEY PARTICIPATED IN A POST DAMAGE CONFERENCE CALL WITH THE STATION LEADERSHIP, R61A  AND AALA SAFETY. ACCORDING TO R61A THEY WILL ALLOW AALA TO HANDLE THE CORRECTIVE ACTIONS WITH THEIR OWN EMPLOYEE GROUP. AALA HAS COMMITTED TO THE FOLLOWING CORRECTIVE ACTIONS: TRACTOR DRIVER WAS DRUG AND ALCOHOL TESTED AND WITHHELD FROM DUTY PENDING RESULTS. PUSH TRACTOR PS120 WAS TAKEN OUT OF SERVICE PENDING A SAFETY INSPECTION. A POST DAMAGE INVESTIGATIVE CALL WAS CONDUCTED BY SAFETY WITH THE PUSH CREW EMPLOYED, UNION REPRESENTATIVES, CORPORATE SAFETY AND LGA CUSTOMER OPERATION LEADERSHIP.  PREVENTATIVE MEASURES: CUSTOMER OPERATIONS WILL SEND OUT AN INCIDENT BRIEFING LETTER TO ALERT THE PUSH TEAMS OF THE DAMAGE AND AS A REMINDER TO FOLLOW ESTABLISHED PROCEDURES. AN ADDITIONAL SAFETY ALERT ON THE INCIDENT WILL BE CREATED, DISTRIBUTED AND BRIEFED WITH ALL LOCAL RAMP EMPLOYEES.   NO FURTHER ACTION IS REQUIRED. THIS EVENT MEETS THE INCIDENT CRITERIA PER FAA ORDER 8020.11D.   THIS EVENT WAS PROMOTED TO AN INCIDENT DUE TO THE DAMAGE TO THE AIRCRAFT. INSPECTORS FROM LGA PROVIDED DETAILS OF THE ON-SCENE INVESTIGATION BELOW:   REFERENCE PTRS EA15201804406 FOR ON-SCENE OCCURRENCE INVESTIGATION. NEW YORK, NY (LGA): RPA5907, N429YX, E75S, LGA-RDU, WHILE BEING PUSHED BACK FROM THE GATE, THE TUG DOOR STRUCK THE NOSE CONE. AIRCRAFT WAS PUSHED BACK TO THE GATE AND ANOTHER AIRCRAFT WAS SUBSTITUTED FOR THE FLIGHT. POB: 52, INJURIES: NONE, DAMAGE: EXTENT UNKNOWN. 08/22/2018 1945Z. PERFORMED AN ON-SITE INVESTIGATION AT LGA AIRPORT. SPOKE TO LOCAL MX MANAGER AND INSPECTED BOTH AIRCRAFT AND TUG. ON PUSH BACK DURING A TURN WHEN TUG DOOR OPENED CONTACTED AIRCRAFT RADOME. SAFETY RECOMMENDATION TO PREVENT THIS KIND OF DAMAGE AGAIN IS TO USE A LOW PROFILE PUSH BACK TUG OR REMOVE DOORS FROM THE TUGS THAT ARE PRESENTLY BEING USED. ALSO OBSERVED SEVERAL OTHER TUGS WITH PLASTIC SCREEN DOORS WITH A ZIPPER WHICH IS PREFERRED.CREW ITEM - NOSE RADOME RECEIVED PUNCTURED COMPOSITE SKIN.MX CORRECTIVE ACTION-R/R RADOME PER AMM 53-14-00-400-801-A.
20180822012099I	RDDL428, C172, STRUCK A BIRD WHILE LANDING. AIRCRAFT TAXIED TO THE RAMP. DAMAGE: NONE. VERIFIED WITH MAINTENANCE DEPARTMENT THERE WAS NO DAMAGE TO AIRCRAFT AS A RESULT OF BIRD STRIKE. CLOSED.
20180822012109A	PILOT AND GENERAL MANAGER WERE SURVEYING POWER LINES FOR STORM DAMAGE FOR FIRST ENERGY POWER COMPANY. WHILE OPERATING AT APPROXIMATELY 80 FEET AGL BETWEEN TWO MICROWAVE TOWERS, THE MAIN ROTOR BLADES CONTACTED COPPER WIRES RESULTING IN DAMAGE TO THE YELLOW, BLUE, AND RED BLADES.  PILOT MADE A SUCCESSFUL EMERGENCY LANDING WITH NO FURTHER DAMAGE TO THE AIRCRAFT.  PILOT STATED THAT THE COPPER WIRES HAD CORRODED GREEN AND BLENDED IN WITH THE LEAVES ON THE TREES MAKING THEM IMPERCEPTIBLE.
20180822015269I	AIRCRAFT LANDED ON WET RUNWAY AND HYDROPLANED, STRIKING A RUNWAY EDGE LIGHT WITH ITS PROPELLER.
20180822015279A	AIRCRAFT DEPARTED (SHV) ON RUNWAY 24. AT RUNWAY 14/24 INTERSECTION PILOT REPORTED ENIGINE PROBLEMS. AIRCRAFT MADE RIGHT TURN TO APPROACH RUNWAY 14, FLEW CENTERLINE DOWN RUN  CROSSING THE END OF APPROACH RUNWAY 32. THE AIRCRAFT MADE SHARP LEFT TURN LANDING IN THE GRASS HITTING AN EMBANKMENT.
20180822016019A	AIRMAN CAUGHT BANNER IN TAILWHEEL DURING PICK UP.  AIRMAN ATTEMPTED TO RELEASE BANNER BACK ONTO SOD AIRSTRIP BUT WAS UNSUCCESSFUL.  AIRMAN THEN ATTEMPTED TO FREE BANNER BY REDUCING POWER AND CONDUCTING A STEEP DESCENT FROM 1000 FEET MSL TO 400 FEET MSL OVER SOD AIRSTRIP. THIS MANEUVER WAS ALSO UNSUCCESSFUL IN RELEASING THE BANNER FROM THE TAILWHEEL. UPON RECOVERY FROM POWER OFF DESCENT, ENGINE POWER DID NOT INCREASE WITH THE APPLICATION OF THROTTLE.  AIRMAN MADE EMERGENCY LANDING AT EDGE OF FIELD AND STRUCK A FENCE.
20180822018902I	^PRIVACY DATA OMITTED^ (STUDENT PILOT) WAS THE PIC OF N5107N. HE WAS TAXIING TO RUNWAY 26 VIA TAXIWAY ALPHA. N61237 WAS HOLDING SHORT OF RUNWAY 26 ON THE FIRST SPOT (IN RELATION TO N5107N). ^PRIVACY DATA OMITTED^ ATTEMPTED TO TAXI BEHIND N61237, BUT DID NOT HAVE ENOUGH CLEARANCE. THE WING OF BOTH AIRCRAFTS MADE CONTACT. ^PRIVACY DATA OMITTED^ WAS DOING TAKEOFF AND LANDINGS AS PART OF HIS FLIGHT TRAINING (THIS WAS A SOLO FLIGHT LESSON).
