c5	remark
20110720017929A	ON APPROACH INTO HARNET COUNTY (HRJ) AIRCRAFT DESCENDED INTO TREE AND BROKE UP .6 MILES FROM AIRPORT. NOTES:1. LOCATION: 35:22.038N; 078:44.747W; ELEVATION 102 FT.2. WRECKAGE PATH ORIENTED ABOUT 055 DEGREES 3.ID'D BY PAINT CHIPS, FUEL BLIGHT, L WING STRUT, CORD WOOD 2 INCHES IN DIAMETER W/ BLACK PAINT TRANSFER4.TREES APPROX. 90' TALL5.APPROX. 350' WRECKAGE PATH THROUGH WOODS, 670' FROM INITIAL TO AIRPLANE IN RIVER 6. 50' FROM INITIAL IMPACT POINT: BEACON PIECES 7. 150' TO COWLING IN TREE8. DOWNED PINE TREE APPROX. HALFWAY DOWN WRECKAGE PATH9. L + R WINGTIPS, PORTIONS OF L + R HORIZONTAL STABS AND AILERONS, L WING IN TREE AT END OF WRECKAGE PATH, THREE PIECES, TWO IN TREES AND ONE IN PATH. 10. 2 MORE PIECES OF CORD WOOD APPROX. 2 INCHES IN DIAMETER WERE CUT INTO. 11. CHARTS SCATTERED THROUGHOUT WRECKAGE, NONE UP TO DATE. 12. EMPENNAGE, R WING AND STRUT, FUSELAGE, ENGINE, AND PROPELLER (MINUS ONE BLADE) LOCATED IN RIVER13. ELEVATORS, RUDDER AND RUDDER TRIM CONTINUITY ESTABLISHED FROM COCKPIT14. AILERON CONTROL CABLES REMAINED ATTACHED TO CONTROL YOKES, CONTINUITY COULD NOT BE ESTABLISHED DUE TO WING SEPARATION15. FLAP ACTUATOR, INDICATOR, AND COCKPIT SWITCH UP 16. ELEVATOR TRIM APPROX. 5 DEGREES TAB UP, NOSE DOWN, INDICATOR DAMAGED17. L STRUT BENT IN HALF 180 DEG. AROUND TREE18. FUEL STRAINER SCREEN CLEAR19. FUEL SELECTOR HANDLE IN ON POSITION 20. SELECTOR VALVE IMPACT DAMAGED, BETWEEN BOTH AND LEFT21. BOTH FUEL TANKS RUPTURED22. ELT OPERATED23. NUMBER 2 (PAX) SEAT SEPARATED FROM AIRFRAME24. SEAT BACKS STILL ATTACHED TO BASES25. SHOULDER REELS REMAINED ATTACHED TO AIRCRAFT BUT HEADLINER HAD SEPARATED FROM CABIN26. NUMBER 1 SEATBELT BUCKLE IN LATCH ASSY NUMBER 2 SEAT BUCKLE NOT IN LATCH27. ALTIMETER SET 29.9228. PROPELLER REMAINED ATTACHED, ONE BLADE RIPPED FROM HUB. 29. HUB FRACTURED, ONE BLADE UNACCOUNTED FOR AND SEPARATED COMPLETELY AT THE HUB30. ENGINE SEPARATED FROM AIRFRAME31. COMPRESSION AND VALVE TRAIN CONTINUITY ESTABLISHED 32. BOTH VACUUM PUMPS INTACT AND ROTATED BY HAND33. FUEL CONTROL UNIT SCREEN CLEAR34. OIL FILTER AND OIL SCREEN CLEAR35. FUEL INJECTORS CONTAMINATED BY MUD 36. L MAGNETO SPARKED ON ALL LEADS WHEN TURNED BY HAND37. R MAGNETO PRODUCED SPARK ON SOME LEADS, CAP WAS SWAPPED AND ALL PRODUCED SPARK38. ENGINE DRIVEN FUEL PUMP SEPARATED 39. TOP SPARK PLUGS EXHIBITED MINIMAL WEAR40. ALL ACCESSORY DRIVE GEARS ROTATED WHEN PROP WAS TURNED41. FUEL FOUND IN FUEL CONTROL UNIT, STRAINER, 42. PROP ROTATED FREELY BY HAND. 43. NO AIRFRAME OR ENGINE LOGS HAVE BEEN FOUND. PROP LOG WAS IN AIRCRAFT. 44.TALKED WITH LARRY COPPERKNOLL, IA WHO PERFORMED LAST 4 ANNUALS, AND HE STATED THAT THE ANNUAL WAS PERFORMED ON SEPT 18, 2010 AT AN AIRCRAFT TIME OF 804.8. AIRCRAFT TACH TIME 804.8. ENGINE TIME SINCE PROP STRIKE REPAIR IS 4.6 HOURS45. PROP STRIKE WAS MID 2010 AND PROP STRUCK TOW BAR. PROP REPAIRED AND ENGINE TORE DOWN BY TRIAD ENGINE IN BURLINGTON, NC. 46. NO AIRFRAME LOG CAN BE FOUND. 47. NO ENGINE LOG BOOKS CAN BE FOUND48. PROP LOG BOOKS LOCATED. 49. NO PILOT LOG BOOKS CAN BE FOUND.
20110720019369I	ZELIENOPLE MUNICIPAL AIRPORT, PA.  N96573 A CESSNA 172 DRIFTED LEFT DURING FLARE AND MADE CONTACT WITH A RUNWAY LIGHT. AIRCRAFT TAXIED BACK ONTO RUNWAY. NO INJURIES, MINOR DAMAGE.
20110720019679A	AIRCRAFT LOST POWER ON TAKEOFF.
20110720019689I	THE PILOT STATED THAT THE GEAR WAS SELECTED DOWN. HE DID NOT RECALL VERIFYING THE GEAR WAS DOWN WITH THE WINGTIP MIRRORS BUT THERE WAS NO WARNING HORN AND THE GEAR DOWN INDICATOR LIGHT WAS ON. HE REALIZED THERE WAS A PROBLEM WHEN THE PROPELLER HIT THE RUNWAY. THE GEAR MOTOR BREAKER WAS FOUND POPPED AND THE GEAR CYCLED DOWN AND LOCKED WHEN THE AIRCRAFT WAS LIFTED AND THE BREAKER RESET.
20110720020699I	PILOT LOST CONTROL OF AIRCRAFT DURING STOP AND GO NIGHT LANDINGS AT APF.  ON 2ND TAKEOFF, AIRCRAFT VEERED TO THE LEFT AT APPROX 60 KTS, DEPARTED THE RUNWAY INTO THE GRASS AND COLLIDED WITH A 5 FOOT CHAIN LINK FENCE CAUSING DAMAGE TO THE PROP, WINGS, STRUTS AND WHEEL PANTS.
20110720021079A	WHILE HOVERING AT APPROX 500' THE AIRCRAFT EXPERIENCED SETTLING WITH POWER, AND NEAR SIMULTANEOUSLY, LOSS OF TAIL ROTOR EFFECTIVENESS.  WHILE THE PILOT ATTEMPTED TO TAKE CORRECTIVE ACTION, INSUFFICIENT ALTITUDE EXISTED TO RECOVER.  THE PILOT CANNOT REMEMBER ANYTHING BEYOND 250' IN THE DESCENT.THE AIRCRAFT IMPACTED IN A NEAR LEVEL ATTITUDE, VERTICAL FLIGHT PATH, AND AT AN APPARENT HIGH RATE OF DESCENT.  THE LACK OF DAMAGE TO THE MAIN ROTOR BLADES WOULD SUGGEST THE ROTOR BEING DRIVEN (POWER ).  WHILE THERE WAS NO POST-CRASH FIRE, SUBSTANTIAL DAMAGE OCCURED TO THE AIRCRAFT, WITH SERIOUS INJURIES TO THE PASSENGERS.
20110720026279I	WHILE TAXING ONTO RUNWAY19 FROM TAXIWAY G7, THE PILOT STRUCK THE G7/19 LOCATION/TAXI-RUNWAY SIGN WITH THE LEFT MAIN GEAR CAUSING IT TO COLLAPSE. THE PILOT APPPEARED TO BE USING THE LEFT BOUNDARY MARKING OF THE G7 TAXIWAY, AND NOT THE TAXIWAY CENTERLINE. THIS PLACED THE AIRPLANE TO THE FAR LEFT OF THE G7 TAXIWAY. THE G7/19 LOCATION/TAXIWAY SIGN WAS TORN FROM ITS MOUNT.  THE AIRCRAFT SUSTAINED  DAMAGE TO THE LEFT MAIN GEAR ASSEMBLY AND LEFT WING. THE DAMAGE WAS CLASSIFIED AS NOT SUBSTAINIAL. NO INJURIES WERE REPORTED.
20110721014099I	INSTRUCTOR AND STUDENT, FROM EMBRY RIDDLE, DOING RNAV APPROACH, TRANSITIONING FROM IFR TO VFR FLIGHT INSTRUCTION, LANDED AT SANFORD AND FAILED TO LOWER LANDING GEAR.
20110721014159A	THE PILOT STATED HE WAS LANDING INTO THE SETTING SUN AND HIS VISION WAS OBSCURED BY CHEMICAL ON THE WINDSCREEN. THE PILOT SAID HE WAS NOT SURE OF THE DETAILS BECAUSE "IT ALL HAPPENED SO FAST." HE FURTHER STATED THAT ON LANDING, THE AIRCRAFT BOUNCED, AND NOSED OVER. AT THAT POINT, THE LANDING GEAR COLLAPSED, AND THE AIRCRAFT SKIDDED, COMING TO REST ON ITS BELLY.
20110721014349A	PILOT REPORTED THAT HE WAS "BEHIND THE POWER CURVE" WHILE MANUEVERING THE AGRICUTURAL AIRCRAFT DURING APPLICATION OF CHEMICAL PRODUCT.  THIS RESULTED IN A STALL, DURING WHICH HE JETTISONED THE LOAD OF MIXTURE.  AIRCRAFT STRUCK GROUND WITH LEFT WING AND MAIN GEAR RESULTING IN THE GEAR BREAKING OFF THE AIRCRAFT.THE PILOT WAS APPLYING CHEMICAL TO HIS OWN CROPS.
20110721014809I	NEW MEXICO STATE POLICE TRAINING FLIGHT IN THE ADAM A-500.  FIRST FLIGHT OF THE DAY, VFR SAF TO AEG FOR LANDING PRACTICE.  FIRST LANDING WAS TO BE A SHORT FIELD LANDING.  PF CROSSED THE THRESHOLD AT 97 KTS AND TOUCHED DOWN.  PF APPLIED BRAKES AND BEGAN TO LOSE CONTROL OF THE AIRCRAFT.  BOTH PILOTS HEARD A NOISE AND THEN COULD NOT CONTROL THE AIRCRAFT.  AIRCRAFT DEPARTED THE LEFT SIDE OF RUNWAY 22 @KAEG.  DAMAGE WAS LIMITED TO THE LEFT MAIN TIRE AND WHEEL.  AFTER INCIDENT POST FLIGHT BY FAA REVEALED THAT BOTH MAIN TIRES WERE SMOOTH.  NOSE GEAR HAD AMPLE TREAD.  THESE WERE ORIGINAL TIRES WITH 200 HOUR ON THEM.  TIRE BLEW ON LANDING DUE TO CONDITION OF TIRE, SHORT FIELD LANDING TECHNIQUE, HEAT AND BRAKING PRESSURE.
20110721015299A	PILOT STATED THAT HE LOST PARTIAL POWER ALONG WITH DROP IN FUEL PRESURE. TURNED ON FUEL PUMP WITH NO RESULT. WAS 3-4 MILE FROM FFM AIRPORT AT 700-800 FEET. ATTEMPTED EMERGENCY LANDING ON ROAD WHEN TRUCK GOT IN WAY. VEERED OFF ROAD INTO A POND.
20110721016019A	THE AIRCRAFT WAS LANDING ON RUNWAY 36 AT BOLIVAR MUNICIPAL AIRPORT (M17), BOLIVAR, MISSOURI. AS THE AIRCRAFT FLARED AND JUST BEFORE TOUCH DOWN, A DEER RAN IN FRONT OF THE AIRCRAFT AND WAS HIT BY THE PROPELLER AND THE LEFT WING. THE ENGINE WAS AT IDLE RPM WHEN THE PROPELLER HIT THE DEER.  THE AIRCRAFT LANDED AND CAME TO A STOP WITHOUT FURTHER INCIDENT. THERE WAS NO OPPORTUNITY TO AVOID STRIKING THE DEER.
20110721019729A	THE PERSONAL FLIGHT WITH THE FLYING PILOT IN THE RIGHT SEAT OVER FLEW THE DESTINATION AIRPORT IN ORDER TO DETERMINE WIND DIRECTION AND VELOCITY.  HE SAW A FLAG BY THE AIRPORT TERMINAL WHICH HE DESCRIBED AS "LIMP".  DURING THE LANDING THE AIRPLANE GROUND LOOPED AND SUSTAINED SUBSTANTIAL DAMAGE.  A CROSSWIND WITH GUSTING WINDS PREVAILED AT THE TIME.  NEITHER OCCUPANT WAS INJURED.
20110722014149I	FORGOT TO EXTEND LANDING GEAR FOR LANDING.
20110722014829I	PILOT STATED HE WAS FLYING AT 500 FEET AGL OVER THE CIMMARON RIVER WHEN THE ENGINE STARTED RUNNING ROUGH. AFTER ATTEMPTING A RESTART AND DETERMINING THAT HE DIDN'T HAVE ENOUGH POWER TO REMAIN AIBOURNE, HE LANDED THE AIRCRAFT ON A DRY SANDBAR BY THE RIVER. WHILE TAXIING THE AIRCRAFT ENTERED AN AREA OF SOFT SAND AND IT NOSED OVER AND STRUCK THE PROPELLER TIPS, DAMAGING A PROP TIP.
20110722015499I	^PRIVACY DATA OMITTED^ RECEIVED HIS TAXI INSTRUCTION, STARTED TO TAXI FROM THE CIRRUS AVIATION RAMP TO RUNWAY 14 VIA ALPAHA.  HE INADVERTANTLY MISTOOK THE PERRIMETER ROAD FOR TAXIWAY ALPHA AND STRUCK STOP SIGNS ON EITHER SIDE OF THE RUNWAY.  NO INJURIES.  MINOR DAMAGE TO THE OUTBOARD LEADING EDGE OF THE LEFT WING AND A CRACKED WINGTIP ON THE RIGHT WING.
20110722015599A	ON JULY 22, 2011, AT 1225 MDT, A CESSNA 210-5, N8427Z, REGISTERED TO ^PRIVACY DATA OMITTED^, STRUCK A TREE WHILE EXECUTING A FORCED LANDING APPROXIMATELY 25 MILES SW OF DARBY, MONTANA, WHILE ON A PERSONAL FLIGHT. VISUAL METEOROLOGICALCONDITIONS PREVAILED AT THE TIME, AND NO FLIGHT PLAN WAS FILED. THE AIRCRAFT WAS SUBSTANTIALLY DAMAGED, AND THE COMMERCIAL PILOT AND PASSENGER SUSTAINED MINOR INJURIES. THE FLIGHT ORIGINATED AT LEMHI COUNTY AIRPORT, SALMON, IDAHO, ON JULY 22, 2011, AT 1155 MDT.
20110722015679A	ON JULY 22, 2011, AT APPROXIMATELY 1120 MST, A CAMERON BALLOON A-210, N2012J REGISTERED TO WILD WEST BALLON ADVENTURES WHILE CONDUCTING SIGHT SEEING TOURS LANDED FAST IN AN OPEN FIELD NEAR STEAMBOAT SPRINGS CO. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME OF THE ACCIDENT. THE BALLOON WAS NOT DAMAGED IN THE ACCIDENT. 9 SOLES ON BOARD, INCLUDING THE PILOT, ONE PAX SUFFERED A BROKEN ANKLE.
20110722015779I	LEFT MAIN GEAR PARTIALLY EXTENDED ON LANDINGPILOT HAD CONFIRMED GREEN LIGHT
20110722016219I	ON THE LANDING ROLL OUT, AS THE TAIL WHEEL TOUCHED DOWN, IT CAUSED THE AIRCRAFT TO SHAKE. THE PILOT LOST DIRECTIONAL CONTROL AND GROUND LOOPED.
20110722016929I	TOOK OFF FROM MRI RNWY 24 WITH INSTRUCTOR PILOT AND STUDENT. AT 500 FEET HEARD NOISE FROM ENGINE, THEN LOSS OF POWER, ALL ENGINE GAUGES READING NORMAL.  DECLARED EMERGENCY WAS ABLE TO LAND AT MRI RNWY 7, ENGINE STOPPED COMPLETELY BEFORE LANDING .WEATHER WAS NOT A FACTOR, VFR IN VMC CONDITIONS.NOTE:ENGINE HAD TSO 11.5 HOURS.INSPECTED AIRCRAFT SEVERAL HOURS AFTER INCIDENT COULD NOT FIND ANY DISCREPANCIES, FUEL AT 3/4,FULL TANKS SUMPED NO WATER IN FUEL, ALL CONTROLS NORMAL, ENGINE OIL AT THE CORRECT LEVEL, STANDBY FUEL PUMP OPERATES.ASI RMG AND ASI MAC INTERVIEWED CFI AND A&P. CALLED STUDENT PILOT 10:00 AM MONDAY @ 7/25/11 WAITING FOR CALL BACK .MECHANIC RAN AIRCRAFT ENGINE STARTED RIGHT UP AND RAN ENGINE TO 1500 RPM FOUND NO PROBLEMS AT THAT TIME, GOOD ACCELERATION AND DECLARATION NO UNUSUAL NOISES.INTERVIEWED STUDENT PILOT 7/28/11.REPORTED THAT HE TOOK OFF FROM  MRI RNWY 25 AFTER PERFORMING ALL PREFLIGHT ITEMS, NORMAL TAKE OFF UNTIL 500 FT THEN A MACHINE GUN TYPE NOISE AND A POWER LOSS. INSTRUCTOR PILOT TRYED TO RESTART ENGINE WITH NO LUCK. INSTRUCTOR PILOT THEN TOOK CONTROL OF AIRCRAFT AND DECLARED AN EMERGENCY AND LANDED BACK AT MRI RNWY 7.ON 7/29/11, INTERVIEWED OWNER OF ALASKAN AIRCRAFT ENGINES THAT COMPLETED THE OVERHAUL. AFTER RUNNING THE ENGINE AT HIGH POWER HE WAS ABLE TO DUPLICATE THE PROBLEM ON THE ENGINE ONE TIME ONLY A MACHINE GUN SOUND AND LOSS OF POWER . THE ENGINE WAS THEN TROUBLE SHOOT AND A SMALL AMOUNT OF LINT WAS FOUND IN THE INLET FILTER TO  THE FUEL CONTROL. OPINION THAT THIS SMALL AMOUNT OF LINT WAS NOT THE CAUSE. HE RETURNED THE AIRCRAFT TO OPERATOR AS AIRWORTHY. WORK ORDER 16923.8/12/2011 SPOKE TO DIRECTOR OF MAINTENANCE. FOUND SOME CONTAMINATION IN FUEL POSSIBLY CAUSING THE PROBLEM. REMOVED FUEL CLEANED ALL REQUIRED ITEMS AND INSTALLED OVERHAULED AIRFRAME FUEL PUMP.  REASSEMBLED  AND RAN THE AIRCRAFT WITH NEW FUEL FOR APPROXIMATELY TWO HOURS THE REMOVED ALL SCREENS FOR A SECOND TIME AND FOUND NO DEFECTS.
20110722017199A	THE AIRCRAFT LOST ENGINE POWER AT APPROXIMATELY 1500 FEET MSL. THE PILOT TURNED ON AUXILLARY FUEL AND THE IGNITERS. THE PROCEDURES HAD NO EFFECT, SO THE PILOT ATTEMPTED AN EMERGENCY LANDING TOUCHING DOWN ON A HEADING OF 270 DEGREES. THE AIRCRAFT BOUNCED BACK INTO THE AIR, TRAVELING APPROXIMATELY 200 YARDS BEFORE THE RIGHT WING TIP CONTACTED A ROW OF BUSHES RUNNING NORTH TO SOUTH, STANDING 6 TO 8 FEET HIGH. THE AIRCRAFT SPUN TO THE RIGHT CAUSING THE NOSE TO IMPACT THE GROUND AND THE PROPELLER ASSEMBLY TO DEPART THE AIRCRAFT. EXTENSIVE DAMAGE TO THE LEFT WING AND LEFT MAIN GEAR ENSUED. THE AIRCRAFT SUBSEQUENTLY CAME TO REST ON A 060 DEGREE HEADING APPROXIMATELY 40 YARDS FROM THE BUSHES AND 250 YARDS FROM THE INTIAL TOUCH DOWN POINT.
20110722017209I	AT APPROXIMATELY 1500 ON JULY 22,2011, AIRCRAFT N140SL, A PIAGGIO P180 AIRCRAFT WAS EXECUTING  A ROUTINE  LANDING ON RUNWAY 30 LEFT AT THE SAN JOSE INTERNATIONAL AIRPORT.  ON FINAL APPROACH THE PILOT NOTED THAT THE AIRCRAFT'S THROTTLES WERE SPLIT BY ONE HALF KNOB.  DURING LANDING ROLL OUT HE BROUGHT POWER TO APPROXIMATELY MID REVERSE RANGE, AND AT THIS POINT THE AIRCRAFT PULLED HARD LEFT. HE IMMEDIATELY PULLED THE THROTTLES OUT OF REVERSE POWER AND APPLIED RIGHT RUDDER TO CORRECT THE HARD PULL TO THE LEFT.  THE AIRCRAFT CONTINUED TO DRIFT  LEFT SO HE INCREASE HARD RIGHT BRAKEING IN AN ATTEMPT TO KEEP THE AIRCRAFT ON THE RUNWAY SURFACE.  AT THIS POINT THE AIRCRAFT CONTINUED TO DRIFT LEFT OFF THE RUNWAY BLOWING OUT A TIRE AND STRIKING AN ELEVATED TAXI LIGHT.  BOTH PROPELLERS SUSTAINED MINOR DAMAGE FROM THE DUST AND DEBRIS.  THE CREW SHUT THE AIRCRAFT ENGINES DOWN AND CALLED AIRCRAFT OPERATIONS FOR ASSISTANCE.
20110722017479I	ON JULY 20, 2011 AT SANTA MONICA AIRPORT (KSMO) A PILOT AND FLIGHT INSTRUCTOR WERE CONDUCTING A FLIGHT REVIEW IN N91DR, A DAVE RONNEBERG B.E.D AIRCRAFT.  A COMPLETE PRE-FLIGHT AND RUN-UP WAS CONDUCTED BY THE PILOT WITH SATISFACTORY RESULTS   THE PILOT ACCELERATED DOWN RUNWAY 21 WITH NORMAL ENGINE INDICATIONS.  AFTER ROTATION AND AN INITIAL CLIMB TO APPROXIMATELY TWO HUNDRED FEET, THE PILOT FELT THE AIRCRAFT ENGINE BEGIN TO STUTTER.  AT APPROXIMATELY SIX HUNDRED FEET, THE STUTTER WAS CONTINUOUS AND ENGINE POWER WAS DETERIORATING.  THE PILOT CONTACTED THE CONTROL TOWER INFORMING THEM THAT HE WAS RETURNING TO THE AIRPORT.  THE PILOT STARTED A SHALLOW LEFT DESCENDING TURN FOR RUNWAY 3 AT KSMO.  THE PILOT CROSSED THE RUNWAY AT MID FIELD LANDING HARD ON THE NORTH TAXIWAY COLLAPSING BOTH MAIN LANDING GEAR.  THE PILOT AND FLIGHT INSTRUCTOR WERE UNINJURED.
20110722017809I	^PRIVACY DATA OMITTED^, WAS PRACTICING EMERGENCY PROCEDURES WITH A STUDENT.  UPON REDUCTION OF POWER TO SIMULATE ENGINE FAILURE THE STUDENT  SELECTED A DIRT ROAD TO ATTEMPT EMERGENCY LANDING.  ON APPROACH THE AIRCRAFT STRUCK A POWER LINE AT APPROXIMATELY 30 FEET AGL.  NIETHER ^PRIVACY DATA OMITTED^ NOR THE STUDENT HAD REALIZED THE AIRCRAFT HAD STRUCK A POWER LINE UNITL THEY SAW AN ARC FROM THE POWERLINES.THE INSTRUCTOR APPLIED POWER, CLIMBED OUT AND PROCEEDED TO LAND AT THE GOOSE CREEK AIRPORT UNEVENTFULLY.
20110722017819I	ON JULY 22, 2011, FLIGHT 82, A CESSNA-550 OPERATED BY CORPORATE JET LLC, RAN OFF THE END OF RUNWAY 16 AT KTTN (TRENTON MERCER AIRPORT). THE FLIGHT WAS ON A GPS APPROACH IN VMC CONDITIONS. THE LATEST WEATHER REPORTS STATED THE SKY WAS CLEAR, YET THE VISIBILITY WAS FOUR (4) MILES IN HAZE. THE PILOTS STATED THE AIRCRAFT CROSSED THE RUNWAY THRESHOLD "SLIGHTLY HIGH", AND THE AIRCRAFT "FLOATED" AND LANDED LONG. THE AIRCRAFT DEPARTED THE END OF RUNWAY 16, AND ENDED UP IN THE GRASS. THE GRASS WAS FIRM AND DRY, AND THERE WAS NO APPARENT DAMAGE TO THE AIRCRAFT. THE LEFT MAIN LANDING GEAR MEASURED 210 FEET FROM THE END OF THE RUNWAY, AND THE RIGHT MAIN LANDING GEAR MEASURED 206 FEET FROM THE END OF THE RUNWAY. THERE WERE TWO LIGHT SKID MARKS ON THE RUNWAY THAT STOPPED AT THE END. THE LEFT MAIN LANDING GEAR SKID MARK MEASURED 585 FEET LONG, AND THE RIGHT MAIN LANDING GEAR SKID MARK MEASURED 540 FEET LONG FROM THE START OF THE MARKS TO THE END OF THE RUNWAY. BOTH PILOTS STATED THAT THE BRAKES AND THRUST REVERSERS OPERATED NORMALLY. THE AIRCRAFT WAS TOWED TO A CERTIFIED PART 145 REPAIR STATION, WHERE IT WAS INSPECTED. THE AIRCRAFT'S BRAKES, ANTI-BRAKE SYSTEM, WHEELS, FLIGHT CONTROLS, AND THRUST REVERSERS WERE INSPECTED WITH NO DEFECTS NOTED. A TAXI AND BRAKE CHECK WAS ALSO PERFORMED, WITH NO DEFECTS NOTED.DATA FROM THE AIRPORT'S FIELD CAMERAS WAS ALSO REVIEWED. CAMERA NUMBER "402", WHICH POINTS APPROXIMATELY HALFWAY DOWN THE RUNWAY, CAPTURES JUST THE TAIL OF THE AIRCRAFT AT TOUCHDOWN.
20110722018259A	EXPERIMENTAL AIRCRAFT ON FIRST TEST FLIGHT WAS UNABLE GAIN ALTITUDE AFTER ROTATION.  PILOT ATTEMPTED TO LAND AIRCRAFT BUT INDUCED OSCILLATION THAT CAUSED THE AIRCRAFT TO HIT HARD ON THE RUNWAY BREAKING RIGHT WING/LANDING GEAR CANARD AND TAIL, LOOSING CONTROL AND SKIDDING OFF LEFT SIDE OF THE RWY.
20110722018409I	SKYWEST FLT 530, CRJ7, ORD-AUS, REPORTED SMOKE IN THE CABIN AND A POSSIBLE FIRE ON THE AIRCRAFT WHILE AWAITING DEPARTURE RUNWAY 32L, ORD.  THE 71 OCCUPANTS DEPLANED THE AIRCRAFT VIA THE AIRCRAFT STAIRS WHILE THE AIRCRAFT WAS ON TAXIWAY T BETWEEN T9 AND T10.  THE PASSENGERS WERE BUSED TO THE TERMINAL.  THE AIRCRAFT TAXIED TO THE TERMINAL.
20110722020129A	AIRCRAFT ENGINE QUIT BETWEEN RUN-UP AREA AND TAKE OFF POSITION FOR RUNWAY 16. ENGINE WAS RE-STARTED OR AN ATTEMPTED RE-START AND CAUGHT FIRE. AIRCRAFT WAS PUSHED OFF THE RUNWAY BEHIND THE HOLD SHORT LINE AND FIRE WAS EXTINGUISHED. AIRCRAFT SUSTAINED SUBSTANTIAL DAMAGE. THERE WERE NO INJURIES TO THE PILOT OR PASSENGER.
20110722020519I	ABOUT 1320 ON 22 JULY 2011 N47DU LANDED AT JZI AIRPORT. WHILE ON THE ROLL OUT ^PRIVACY DATA OMITTED^, THE PILOT, REACHED OVER TO RAISE THE FLAPS, AND AT EXACTLY THAT MOMENT, A VERY STRONG CROSSWIND CAUGHT THE AIRCRAFT. THE AIRCRAFT LURCHED SIDEWAYS AND ACTUALLY FORWARD SOME.  THE AIRCRAFT ROCKED BACK AND FORTH AND PITCHED FORWARD UNTIL THE PROP STRUCK THE RUNWAY. THIS CAUSED THE PLANE TO BOUNCE BACK AND THE PILOT REGAINED CONTROL.
20110722025929A	THE PILOT STATED THAT HE LOST LIFT AND PICKED A FIELD TO LAND IN.  HOWEVER UPON TOUCHDOWN THE PILOT STATED THAT HE REALIZED THAT THE FILED CONTAIN MANY LARGE ROCKS.THE AIRCRAFT CAME TO REST IN A ROCKY FIELD AND SUBSTANITAL DAMAGE TO THE AIRCRAFT'S TAIL BOOM AND BODY RESULTED.  THERE WAS NO INJURIES TO THE PILOT.
20110723014119A	APPROXIMATELY 500 TO 600 FEET INTO THE TAKEOFF ROLL, THE PIC LOST DIRECTIONAL CONTROL OF THE AIRCRAFT.THE AIRCRAFT DEPARTED THE RUNWAY TO THE LEFT AND ENCOUNTERED A GRAVEL SURFACE, THE PIC WAS APPLYING THE BRAKES AT THE TIME.THE TIRES, OR A TIRE, DUG INTO THE GRAVEL AND THE AIRCRAFT FLIPPED OVER ONTO ITS BACK.
20110723014139A	THE PILOT STATED THAT HE SET UP FOR THE LAST RUN ON HIS CURRENT LOAD OF CHEMICAL. HE STATED THAT HE NOTICED THE AIRCRAFT SEEMED TOO QUIET. ONCE HE CONFIRMED THE ENGINE WAS NOT PRODUCING POWER, THE PILOT DUMPED THE LAST 20 TO 30 GALLONS OF CHEMICAL. THE PILOT THEN USED THE REMAINING ALTITUDE TO AFFECT AN OFF-AIRPORT LANDING IN A BEAN FIELD.AS THE PILOT FLARED THE AIRCRAFT. THE LEFT MAIN GEAR SETTLED INTO THE BEAN PLANTS. THE AIRCRAFT DROPPED THE LEFT WING, THEN THE RIGHT WING STRUCK THE GROUND. AT THIS POINT IN THE SEQUENCE, THE AIRCRAFT TIPPED UP ON ITS NOSE AND SKIDDED TO A STOP. THE PILOT EXITED THE AIRCRAFT AND RAN, IN CASE OF FIRE. WHEN HE LOOKED BACK, THE AIRCRAFT FELL BACK ON THE LANDING GEAR AND SETTLED IN A NORMAL ATTITUDE.
20110723014179A	PILOT MADE A STEEP CLIMBING LEFT TURN TO ABOUT 200', AT THAT TIME THE AIRCRAFT ENTERED A LEFT HAND SPIN AND STRUCK THE GROUND.
20110723014789A	ON 07/23/2011 AT APPROXIMATELY 11:45 A BELL HELICOPTER MODEL 206B HIT A POWER-LINE WHILE PERFORMING A LOW LEVEL FILM FLIGHT OVER OKLAHOMA HIGHWAY 70, AT RANDLETT, OKLAHOMA. THE HELICOPTER SUSTAINED SUBSTANTIAL DAMAGE,  IT APPEARED THAT AFTER THE HELICOPTER STRUCK THE POWER LINE THE PILOT LOST CONTROL AND MANEUVERED THE HELICOPTER INTO A DITCH WHICH WAS APPROXIMATELY 643 FEET FROM THE STRUCK POWER-LINE. THERE WERE TWO PASSENGERS ONBOARD, NO INJURIES HAVE BEEN REPORTED.
20110723014819I	ON CLIMB OUT FROM 3H4 PILOT EXPERIENCED A LOSS IN POWER WITH HIGH OIL AND CHT TEMPS.  AT 8000' BEGAN SEEING HIGH RPM AND SURGING ENGINE.  TURNED BOOST PUMP ON AND DIVERTED TO FAR,  UNABLE TO MAINTAIN ALT. UNTIL ABOUT 2575 FEET. LANDED WITHOUT INCIDENT.
20110723014859A	PILOT STATEMENT:  HOT DAY APPROACH TO LANDING, AIRCRAFT SETTLED VERY QUICKLY AND DRIFTED OFF RUNWAY.  LANDING GEAR CAUGHT GRASS ON SIDE OF RUNWAY, AIRCRAFT FLIPPED ON ITS BACK.
20110723015839A	GEAR COLLAPSED ON ROLLOUT. AXEL BROKE CAUSING THE AIRCRAFT TO DAMAGE THE STRUT.
