c5	remark
20020928027689A	(-23) ON SEPTEMBER 28, 2002, AT 10:45 CST, A CESSNA MODEL 421B, REGISTRATION NUMBER N7926R, OPERATED BY JON ANTHONY O'BRIEN, COMMERCIAL PILOT CERTIFICATE NUMBER 463270545, CRASHED DURING LANDING ON RUNWAY 13, MINERAL WELLS MUNICIPAL AIRPORT (MWL). THE FLIGHT ORIGINATED AT ARLINGTON MUNICIPAL AIRPORT (GKY). ACCORDING TO THE PILOT AND WITNESSES, THE LEFT MAIN LANDING GEAR FAILED AFTER TOUCHDOWN, ALLOWING THE LEFT WINGTIP AND PROPELLER TO CONTACT THE RUNWAY, WITH SUBSEQUENT LOSS OF DIRECTIONAL CONTROL. THE AIRCRAFT DEPARTED THE RUNWAY CAME TO REST APPROXIMATELY 50 FEET LEFT OF RUNWAY 13 AT MID FIELD. THERE WERE NO INJURIES. THE AIRCRAFT WAS SUBSTANTIALLY DAMAGED. VISUAL METEOROLOGICAL CONDITIONS PREVAILED, AND NO FLIGHT PLAN WAS FILED. THE LEFT LANDING GEAR DOWNLOCK LINK ADJUSTING SCREW SHOWED EVIDENCE OF A PRE-ACCIDENT FATIGUE CRACK. ARTICULATION OF THE LEFT MAIN GEAR DOWNLOCK LINK, PART NUMBER 0841110, WAS RESTRICTED BY AN IMPROPERLY POSITIONED BEARING IN THE LEFT MAIN LANDING GEAR DOWNLOCK LINK END FITTING, PART NUMBER 0841111. THE AFFECTED PARTS WERE REMOVED FROM THE AIRCRAFT AND FORWARDED TO NTSB FOR A DETAILED EXAMINATION.
20020928028179A	(-23) ON 28093PDT, A CESSNA 182-G, N2443R, MADE A HARD LANDING AT Q88, CA. SKYDIVE AT PARADISE WAS OPERATING THE AIRCRAFT UNDER CFR 14 PART 91. THE CMML PIC, THE SOLE OCCUPANT, WAS NOT INJURED; THE AIRCRAFT SUSTAINED SUBSTANTIAL DAMAGE. THE AIRCRAFT DEPARTED Q88 ABOUT FIVE MINUTES PRIOR TO THE ACCIDENT. VFR CONDITIONS PREVAILED, NO FLT PLAN WAS FILED. NOTE: THIS ACCIDENT WAS INITIALLY REPORTED AS AN INCIDENT, WAS UPGRADED TO AN ACCIDENT AFTER EXAMINATION BY THE REPORTING ASI.
20020928029949A	(-23) THE PILOT, TRAVIS WILLIAM MARSHALL STATES: I DEPARTED OR66 AT APPROXIMATELY 18:20 WITH MYSELF AND FOUR PARACHUTISTS ABOARD. I CONDUCTED A NORMAL CLIMB TO 2000 MSL, CONTACTED PORTLAND APPROACH ON 118.1, AND CONTINUED TO CLIMB AT 80 KNOTS UNTIL REACHING 10,500 MSL EAST OF OR66. I CONDUCTED A NORMAL JUMP RUN FROM SOUTH TO NORTH AND CONTACTED PORTLAND APPROACH SEVEN TO EIGHT MINUTES PRIOR AND THEN AGAIN ONE MINUTE PRIOR TO DROPPING PARACHUTISTS. ON A HEADING OF APPROXIMATELY 320 DEGREES AT AN ALTITUDE OF 10,500 MSL I SLOWED THE AIRCRAFT TO 60 KNOTS AND APPLIED TWENTY DEGREES OF WING FLAP. AS THE AIRCRAFT DECELERATED THROUGH 70 KNOTS I GAVE THE SIGNAL TO OPEN THE DOOR AND IT WAS OPENED. ALL FOUR JUMPERS TOOK UP NORMAL POSITIONS ALONG THE RIGHT EXTERIOR OF THE AIRPLANE. WITHIN APPROXIMATELY THREE SECONDS, I BECAME AWARE OF AN ABNORMAL SITUATION INVOLVING THE JUMPERS AND HEARD SOMEONE CALL "CUT AWAY." I FOCUSED UPON MAINTAINING AIRSPEED AT 60 KNOTS, WHICH REQUIRED ENTERING A SLIGHT DESCENT BECAUSE OF THE ADDED DRAG ON THE AIRFRAME. I THEN OBSERVED WHAT APPEARED TO BE STRANDS OF PARACHUTE CORD FLAPPING LOOSE NEAR THE RIGHT LANDING GEAR STRUT. AS RICK LISTON MANEUVERED AWAY FROM THE AIRCRAFT WITH THE ASSISTANCE OF THE OTHER JUMPERS, THE AIRPLANE PITCHED VIOLENTLY NOSE DOWN APPROXIMATELY TEN DEGREES AND THE REMAINING THREE PARACHUTISTS JUMPED CLEAR OF THE AIRCRAFT. I COULDN'T SEE WHAT WAS CAUSING THE AIRPLANE TO BE DIFFICULT TO CONTROL, BUT I WAS ABLE AT THIS POINT TO RECOVER TO A STRAIGHT AND LEVEL ATTITUDE MOMENTARILY BEFORE THE NOSE PITCHED DOWN AGAIN AND I WAS UNABLE TO RAISE THE NOSE WITH FULL AFT ELEVATOR CONTROL OR TRIM. I CLOSED THE THROTTLE, SECURED MY KNIFE AND APPLIED SLIGHT RIGHT RUDDER IN AN ATTEMPT TO YAW TO THE RIGHT AND LOCATE ANYTHING THAT MIGHT BE WRAPPED AROUND THE LANDING GEAR AND ATTEMPT TO CUT IT AWAY. AT THIS POINT THE AIRPLANE ENTERED A VERTICAL DIVE AND WOULD NO LONGER RESPOND TO ANY OF THE CONTROLS. I OBSERVED THE AIRSPEED EXCEED 160 KNOTS AND DECIDED TO LEAVE THE AIRPLANE. THE AIRPLANE THEN INVERTED AND BEGAN TO SPIN. I DRAGGED MYSELF OUT ONTO THE RIGHT WING AND JUMPED CLEAR OF THE AIRPLANE.
20020928030629A	(-23) MR. JONAS WAS ON DOWNWIND WHEN THE CYLINDER HEAD TEMPERATURE GAUGE SHOWED THE ENGINE WAS OVERHEATING AND THE ENGINE POWER WAS DECREASING. BELIEVING HE WOULD BE UNABLE TO MAKE THE RUNWAY AT 1H0 HE ELECTED TO LAND ON A ROADWAY THAT WAS UNDER CONSTRUCTION. THE LEFT MAIN GEAR SUNK INTO THE SOFT DIRT DURING ROLL OUT RESULTING IN DAMAGE TO THE LOWER AND UPPER LEFT WING, AND PROPELLER. SEE AIRWORTHINESS INSPECTOR RANDY SKILES STATEMENT (ATTACHMENT #1).
20020928032299A	(-23) ON SEPTEMBER 28, 2002, AT 1130 CDT, AT TULLAHOMA-HIGHLAND RIM REGIONAL AIRPORT, STUDENT PILOT DAVID A. BALL PILOTED N8747 ON HIS 17TH SOLO FLIGHT. HE STATED THAT HE UNDERESTIMATED THE STRENGTH OF THE WIND IN THE PATTERN, CAME IN TOO LOW ON FINAL APPROACH AND STRUCK A SMALL TREE. THE WIND WAS ESTIMATED AT 360 DEGREES AT 6 KTS GUSTING TO 10 KTS. (.19) ON SEPTEMBER 28, 2002, AT 1300 CENTRAL DAYLIGHT TIME, A SCHEMPP-HIRTH, KA8B GLIDER, N8747, REGISTERED TO UNIVERSITY OF TENNESSEE SPACE INSTITUTE, AND OPERATED BY A STUDENT PILOT, COLLIDED WITH TREES SHORT OF RUNWAY 6 DURING AN APPROACH TO LAND AT TULLAHOMA-HIGHLAND RIM REGIONAL AIRPORT, IN TULLAHOMA, TENNESSEE. THE INSTRUCTIONAL FLIGHT OPERATED UNDER THE PROVISIONS OF TITLE 14 CFR PART 91 WITH NO FLIGHT PLAN FILED. VISUAL WEATHER CONDITIONS PREVAILED AT THE TIME OF THE ACCIDENT. THE GLIDER SUSTAINED SUBSTANTIAL DAMAGE. THE STUDENT PILOT WAS NOT INJURED. THE FLIGHT DEPARTED TULLAHOMA, TENNESSEE, AT AN UNDETERMINED TIME. ACCORDING TO THE STUDENT PILOT, HE WAS ON HIS 17TH SOLO FLIGHT AT THE TIME OF THE ACCIDENT. THE STUDENT PILOT SAID HE WAS LOW ON FINAL APPROACH TO LAND ON RUNWAY 6 SOD AREA. THE GLIDER COLLIDE                       D WITH A STAND OF TREES SHORT OF THE SOD RUNWAY.
20020929024849I	(-23) DURING CRUISE FLIGHT, AIRCRAFT EXPERIENCED A LOSS OF POWER. PRELIMINARY INVESTIGATION REVEALED THE CENTER CYLINDER HAD LITTLE TO NO COMPRESSION. PILOT DID NOT HOLD A PILOT OR MEDICAL CERTIFICATE, AND THE AIRCRAFT WAS NOT REGISTERED. IN ADDITION, MAINTENANCE WAS PERFORMED BY MR. BAKER WHO IS NOT CERTIFICATED BY THE FAA AS A REPAIRMAN OR MECHANIC. SUBMISSION OF THIS REPORT CLOSES THIS INCIDENT.
20020929025099A	(-23) DURING PRE-TAKE OFF HYDRAULIC CHECK, WITH HYDRAULICS OFF, AIRCRAFT BECAME AIRBORNE AND ROLLED. AIRCRAFT ENDED UP ON RIGHT SIDE. (.19) ON SEPTEMBER 29, 2002, ABOUT 0854 PACIFIC DAYLIGHT TIME, A EUROCOPTER AS350-B3, N352SA, COLLIDED WITH TERRAIN DURING A PREMATURE LIFTOFF WHILE ENGAGED IN A PRE-DEPARTURE HYDRAULIC FLIGHT CONTROL CHECK AT THE BISHOP, CALIFORNIA, AIRPORT. THE U. S. FOREST SERVICE WAS OPERATING THE HELICOPTER AS A PUBLIC-USE FLIGHT UNDER THE PROVISIONS OF 14 CFR PART 91. THE COMMERCIAL PILOT AND THREE PASSENGERS WERE NOT INJURED; THE HELICOPTER SUSTAINED SUBSTANTIAL DAMAGE. THE CROSS-COUNTRY FLIGHT WAS TO DEPART THE BISHOP AIRPORT FOR BRIDGEPORT, CALIFORNIA. VISUAL METEOROLOGICAL CONDITIONS PREVAILED, AND AN AGENCY FLIGHT PLAN HAD BEEN FILED. FOREST SERVICE OFFICIALS REPORTED THAT THE HELICOPTER WAS ENGAGED IN A HYDRAULIC ACTUATOR CHECK FOR THE FIRST FLIGHT OF THE DAY. THE COLLECTIVE HAD BEEN PLACED IN THE DOWN AND LOCKED POSITION AND THE ROTOR POWERED UP TO 100 PERCENT FLIGHT IDLE. AFTER DEPRESSING THE HYDRAULIC TEST SWITCH, THE PILOT MOVED THE CYCLIC FORE AND AFT (PUMPED) TO CONFIRM THERE WAS REMAINING PRESSURE FOR A FEW CONTROL MOVEMENTS. THE CO                LLECTIVE ROSE UNCOMMANDED AND THE HELICOPTER MOVED FORWARD IN A NOSE DOWN ATTITUDE. THE MAIN ROTOR STRUCK THE GROUND AND THE HELICOPTER MADE TWO REVOLUTIONS BEFORE ROLLING OVER ONTO ITS SIDE, DESTROYING BOTH THE MAIN AND TAIL ROTOR SYSTEMS. A SMALL FIRE ENSUED IN THE EXHAUST AREA, BUT WAS QUICKLY EXTINGUISHED. A POSTCRASH EXAMINATION WAS CONDUCTED, WHICH REVEALED A DETERIORATED CONDITION IN THE COLLECTIVE'S LOCKING MECHANISM. THE STUD WAS WORN AND THE COLLECTIVE WOULD COME LOOSE DURING MOVEMENT OF THE CYCLIC. THE FOREST SERVICE INVESTIGATORS ALSO FOUND THIS CONDITION ON ANOTHER OF THEIR HELICOPTERS OF THE SAME TYPE.
20020929025419I	(-23) ON 9/29/02 THE PIC WAS FLYING AT EIGHT THOUSAND FEET ON AN INSTRUMENT (IFR) FLIGHT PLAN CLEARANCE DEPARTING GEG. SEVERAL MILES NORTH OF SUN RIVER, OREGON WHILE IN IMC CONDITIONS THE PILOT NOTICED FREEZING DRIZZLE. THE AIRCRAFT BEGAN TO PICK UP ICE AND THE PIC REQUESTED A LOWER ALTITUDE FROM ATC. THE CONTROLLER ADVISED HE COULD NOT DESCEND AT THE TIME BUT PROVIDED A VECTOR TO REACH A VOR RADIAL WHERE HE COULD. THE CONTROLLER STATED HE THOUGHT HE WOULD LOSE RADAR COVERAGE OF THE PLANE SO ATC DECLARED AN EMERGENCY FOR THE PIC. DESCENDING TO 7,000 FEET THE PIC REPORTED CLEAR OF CLOUDS AND THE ICE DISSIPATED. THE AIRCRAFT LANDED AT SUN RIVER (S21) SAFELY AND TERMINATED IFR. NO DAMAGE TO THE AIRCRAFT.
20020929025759I	(-23) THE PILOT OF A CESSNA 120 (N1947V) WAS LANDING ON RUNWAY 12 AT SPANISH FORK, UTAH ON AUGUST 29, 2002 WHEN HE LOST CONTROL OF THE AIRCRAFT WHICH WENT OFF THE LEFT SIDE OF THE RUNWAY. AS THE PILOT APPLIED THE BRAKES TO STOP THE AIRCRAFT IT WENT OVER ON IT'S NOSE CAUSING A PROP STRIKE AND MINOR DAMAGE TO THE LOWER ENGINE COWL. THERE WERE NO INJURIES TO THE PILOT.
20020929025889A	(-23) AT 1642 ON 29 SEPTEMBER, 2002, N2963R, A PIPER PA-28R-200, PILOTED BY JOHN T. GWIN, DEPARTED ROY E. RAY AIRPORT, 5R7, NEAR BAYOU LA BATRE, ALABAMA, ON THE SECOND LEG OF HIS FLIGHT FROM ORLANDO, MCO, TO MOBILE DOWNTOWN AIRPORT, BFM. SHORTLY AFTER TAKEOFF, THE AIRCRAFT LOST POWER AND CRASHED INTO A WOODED, RESIDENTIAL AREA ABOUT ONE HALF TO THREE QUARTERS OF A MILE OFF THE END OF RUNWAY 36. THE PILOT SUSTAINED MINOR INJURIES AND THE AIRCRAFT WAS SUBSTANTIALLY DAMAGED. NO ADDITIONAL PROPERTY DAMAGE WAS EVIDENT. THE AIRCRAFT HAD JUST TAKEN ON APPROXIMATELY 30 GALLONS OF FUEL. FUEL SAMPLES TAKEN FROM THE AIRCRAFT TANKS AND THE AIRPORT REFUELING TANK LOOKED CLEAR AND WERE THE PROPER COLOR. OTHER AIRCRAFT THAT REFUELED FROM THE SAME SOURCE EXPERIENCED NO DIFFICULTY. A CURSORY, ON SITE INSPECTION OF THE ENGINE CONDUCTED BY A FAA AIRWORTHINESS AVIATION SAFETY INSPECTOR FAILED TO IDENTIFY A PROBABLE CAUSE AND A REASON FOR THE ENGINE POWER LOSS REMAINS AS YET UNDETERMINED. (.19) ON SEPTEMBER 29, 2002, ABOUT 1630 CENTRAL DAYLIGHT TIME, A PIPER PA-28R-200, N2963R, REGISTERED TO A PRIVATE INDIVIDUAL, COLLIDED WITH TREES THE                                                                   N A LIGHT POLE DURING AN EMERGENCY LANDING IN A RESIDENTIAL AREA NEAR IRVINGTON, ALABAMA, SHORTLY AFTER TAKEOFF FROM ROY E. RAY AIRPORT, BAYOU LA BATRE, ALABAMA. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME AND NO FLIGHT PLAN WAS FILED FOR THE 14 CFR PART 91 PERSONAL FLIGHT. THE AIRPLANE WAS SUBSTANTIALLY DAMAGED AND THE COMMERCIAL-RATED PILOT, THE SOLE OCCUPANT, SUSTAINED MINOR INJURIES. THE FLIGHT ORIGINATED ABOUT 10 MINUTES EARLIER FROM THE ROY E. RAY AIRPORT. THE PILOT STATED THAT AFTER LANDING FOLLOWING A 2 HOUR 55 MINUTE FLIGHT FROM FLORIDA, HE FILLED BOTH FUEL TANKS THEN PERFORMED A PREFLIGHT; NO CONTAMINATION WAS NOTED WHEN CHECKING THE FUEL TANKS. HE PERFORMED A PREFLIGHT AND ENGINE RUN-UP BEFORE TAKEOFF USING A CHECKLIST, NO DISCREPANCIES WERE NOTED. HE PERFORMED A TAKEOFF WITH 10-DEGREES OF FLAPS SELECTED AND REPORTED THAT WHEN HE ACHIEVED A POSITIVE RATE OF CLIMB MOVED THE GEAR SELECTOR TO THE "UP" POSITION. THE GEAR REMAINED DOWN DUE TO THE FACT THAT HE HAD THE AUTOMATIC GEAR EXTENDER SYSTEM INSTALLED THAT LOWERS THE GEAR AUTOMATICALLY WHEN THE AIRSPEED IS BELOW A CERTAIN VALUE. THE FLIGHT CONTINUED AND THE ENGINE SUDDENLY THEN QUIT. WHILE DESCENDING, THE AIRPLANE COLLIDED WITH TREES; THE NEXT THING HE REMEMBERS IS BEING IN THE AIRPLANE ON THE GROUND. ACCORDING TO THE FAA INSPECTOR WHO EXAMINED THE ACCIDENT SITE, THE AIRPLANE IMPACTED A DIRT ROAD WITH THE LANDING GEAR EXTENDED AND THE LEFT WING OF THE AIRPLANE SEPARATED AFTER COLLIDING WITH A LIGHT POLE 6-7 FEET ABOVE GROUND LEVEL. THE AIRPLANE THEN SPUN AROUND AND CAME TO REST UPRIGHT. THE INSPECTOR TOOK A SAMPLE OF FUEL FROM THE LEFT WING FUEL TANK AND ALSO FROM THE FACILITY THAT FUELED THE AIRPLANE; VISUALLY NO CONTAMINANTS WERE NOTED. (.4) ON SEPTEMBER 29, 2002, ABOUT 1630 CENTRAL DAYLIGHT TIME, A PIPER PA-28R-200, N2963R, REGISTERED TO A PRIVATE INDIVIDUAL, COLLIDED WITH TREES THEN A LIGHT POLE DURING AN EMERGENCY LANDING IN A RESIDENTIAL AREA NEAR IRVINGTON, ALABAMA. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME AND NO FLIGHT PLAN WAS FILED FOR THE 14 CFR PART 91 PERSONAL FLIGHT. THE AIRPLANE WAS SUBSTANTIALLY DAMAGED AND THE COMMERCIAL-RATED PILOT, THE SOLE OCCUPANT, SUSTAINED MINOR INJURIES. THE FLIGHT ORIGINATED ABOUT 10 MINUTES EARLIER FROM THE ROY E. RAY AIRPORT, BAYOU LA BATRE, ALABAMA. THE PILOT STATED THA                                                           T AFTER LANDING FOLLOWING A 2 HOUR 55 MINUTE FLIGHT FROM FLORIDA, HE FILLED BOTH FUEL TANKS THEN PERFORMED A PREFLIGHT INSPECTION USING A CHECKLIST; NO CONTAMINATION WAS NOTED WHEN CHECKING THE FUEL TANKS. HE PERFORMED AN ENGINE RUN-UP BEFORE TAKEOFF ALSO USING A CHECKLIST, NO DISCREPANCIES WERE NOTED. HE PERFORMED A TAKEOFF WITH 10-DEGREES OF FLAPS SELECTED AND REPORTED THAT WHEN HE ACHIEVED A PO
20020929026169I	(-23) WHILE IN CRUISE AT 25,000 FEET, CO-PILOT WINDSCREEN CENTER PORTION BLOW OUT AND DEPARTED AIRCRAFT. AIRCRAFT MADE AN EMERGENCY LANDING WITHOUT FURTHER INCIDENT.
20020929026809A	(-23) DURING A CROSS COUNTRY FLIGHT FROM MEDFORD, OREGON TO CALDWELL ID. AND RETURN, THE AIRCRAFT STRUCK MT MCLAUGHLIN AT THE 8700' LEVEL IN CRUISE FLGIHT ON THE RETURN LEG. THE FLIGHT WAS CONDUCTED UNDER VISUAL FLIGHT RULES. NO FLIGHT PLAN WAS FILED. A WEATHER BRIEFING WAS OBTAINED THROUGH AFSS. NIGHT CONDITIONS PREVAILED AT THE TIME OF THE ACCIDENT.
20020929028309A	(-23) INVESTIGATION OF THE ACCIDENT SCENE AND AIRCRAFT REVEALED THAT THE AIRCRAFT VEERED LEFT AFTER NOSE WHEEL STEERING WAS DISENGAGED. THE LEFT ENGINE PROPELLER WAS FOUND TO BE ON THE START LOCK AT THE TIME OF IMPACT. THE RIGHT ENGINE PROPELLER WAS NOT ON THE START LOCKS AND APPEARED TO BE IN REVERSE PITCH WHICH IS CONSISTENT WITH THE POSITION OF THE COCKPIT CONTROLS. THE NOSE WHEEL STEERING ACTUATOR WAS FOUND WITH THE RIGHT HYDRAULIC LINE SEPARATED FROM THE END CAP. THIS WAS DETERMINED TO BE CAUSED BY CONTACT WITH THE ACTUATOR PISTON WHICH OVERTRAVELLED WHEN THE NOSE GEAR IMPACTED A RUNWAY SIGN AFTER THE AIRCRAFT LEFT THE RUNWAY SURFACE. MAINTENANCE RECORDS SHOW NO PREVIOUS OR CURRENT DISCREPENCIES FOR THE PROPELLERS OR ANY COMPONENT IN THE DIRECTIONAL CONTROL SYSTEM. (-23 AMENDMENT) AFTER FURTHER INVESTIGATION, A CONCLUSION CANNOT BE MADE, THAT THE LEFT ENGINE PROPELLER WAS ON THE START LOCK WHEN TAKEOFF WAS COMMENCED, OR THAT A NOSE WHEEL STEERING MALFUNCTION WAS NOT PRESENT.
20020929028419I	(-23) RONALD FRANK LEVEE, THE PILOT IN COMMAND AND SOLE OCCUPANT OF KIT FOX, N1441Z, STATES THAT HE DEPARTED DELAND MUNICIPAL AIRPORT, DELAND, FLORIDA AT APPROXIMATELY 08:40 EDT ON SEPTEMBER 29, 2002, FOR A PLEASURE FLIGHT IN THE LOCAL AREA. HE RETURNED TO DELAND MUNICIPAL AIRPORT AT APPROXIMATELY 09:20 EDT FOR A FULL STOP LANDING. MR. LEVEE STATES THAT AS HE ENTERED THE DOWNWIND FOR RUNWAY 39, HE NOTICED A CESSNA 172 PREPARING FOR TAKE OFF FROM RUNWAY 30. MR. LEVEE STATES THAT AS HE TURNED FINAL FOR RUNWAY 30, HE OBSERVED THAT THE CESSNA 172 HAD TAXIED ONTO RUNWAY 30, BUT HAD NOT BEGUN IT'S TAKEOFF ROLL, MR. LEVEE INDICATES THAT JUST AS HE WAS PREPARING TO INITIATE A GO-AROUND BECAUSE OF THE CESSNA 172 STILL ON THE RUNWAY, THE CESSNA 172 BEGAN IT'S TAKE OFF ROLL. MR. LEVEE ELECTED TO CONTINUE THE LANDING, AND STATES THAT JUST AS HE BEGAN TO TOUCH DOWN, THE LEFT WING ROLLED TO THE LEFT, CAUSING THE LEFT WING TIP TO STRIKE THE RUNWAY. EVIDENCE AT THE CRASH SITE INDICATES THAT THE AIRCRAFT THEN GROUND LOOPED TO THE LEFT AND SKIDDED OFF THE LEFT SIDE OF THE RUNWAY INTO THE GRASS. THE RIGHT WING TIP IMPACTED THE GROUND, AND THE RIGHT MAIN GEAR COLLAPSED AND LODGED UNDER THE FUSELAGE. THE LEFT MAIN WHEEL SEPARATED FROM THE LEFT MAIN GEAR ASSEMBLY, AND THE WOODEN PROPELLER DISINTEGRATED AS IT STRUCK THE GROUND. THE AIRCRAFT CAME TO REST IN AN UPRIGHT POSITION ON A HEADING OF APPROXIMATELY 030 DEGREES, ABOUT 75 FEET FROM THE LEFT SIDE OF RUNWAY 30. MR. LEVEE WAS NOT INJURED, AND EXITED THE AIRCRAFT WITHOUT ASSISTANCE. IN ADDITION TO THE DAMAGE DESCRIBED ABOVE, THE REAR OF THE FUSELAGE WAS TWISTED, AND THE BOTTOM OF THE FUSELAGE SUSTAINED DAMAGE FROM THE COLLAPSED RIGHT MAIN GEAR ASSEMBLY. IN REVIEW OF THE CIRCUMSTANCES ASSOCIATED WITH THIS ACCIDENT, MR. LEVEE STATES THAT HE SHOULD HAVE CONTINUED WITH HIS INITIAL DECISION TO GO AROUND RATHER THAN SUBJECT HIS LIGHTWEIGHT, EXPERIMENTAL AIRPLANE TO PROP BLAST AND POSSIBLE WAKE TURBULENCE FROM THE DEPARTING AIRCRAFT THAT WAS IN CLOSE PROXIMITY TO HIS AIRCRAFT DURING TOUCHDOWN.
20020929028889A	(-23) ENROUTE FROM KATANA AIRPARK, MA (1B2), SUBJECT AIRCRAFT ENTERED A LEFT BASE-TO-FINAL TURN FOR RW 09 AT FRONT ROYAL AIRPORT, VA (FRR). THE AIRCRAFT CONTINUED IN A LEFT-WING-DOWN TURN, THE PILOT ADDED POWER AND THE AIRCRAFT IMPACTED THE GROUND.
20020929029019I	(-23) PILOT DEPARTED JYO AT 2050Z. HE HEARD A POPPING SOUND WHEN HE RETRACTED THE LANDING GEAR AND DID NOT GET A GEAR UP INDICATION. HE PROCEEDED TO HEF WHERE HE MADE SEVERAL ATTEMPTS TO LOWER THE GEAR FOLLOWED BY LOW PASSES OF THE CONTROL TOWER TO DETERMINE THE CONDITION OF THE GEAR. ALL THREE LANDING GEAR WERE HALFWAY DOWN AND COULD NOT BE MOVED. THE PILOT LANDED ON RUNWAY 34R. THE PROPS WERE FEATHERED ON SHORT FINAL AND DAMAGE WAS LIMITED TO LANDING GEAR AND DOORS. THE NOSE GEAR FAILED IN A FORWARD POSITION CAUSING MINOR DAMAGE TO THE NOSE SECTION OF THE AIRCRAFT.
20020929030329A	(-23) RHODE ISLAND AERONATUTICS COMMISSION - AL MODER INVESTIGATED ACCIDENT. ACCIDENT INVOLVING A PARACHUTIST @ NORTH CENTRAL AIRPORT (SFZ) @ 1630EDT ON 9/29/02. PARACHUTIST - SUSAN COSTA, ^PRIVACY DATA OMITTED^ BOSTON-PROVIDENCE SKYDIVING CENTER, OVERFLEW LANDING ZONE AND CHUTE WAS CAUGHT IN THE PROP OF CE-208-B LOADING DIVERS. INJURIES-INCLUDED A NEARLY SEVERED AND FRACTURED RT. ARM. 10/01/02. DCC.
20020929031839I	(-23) ON SEPTEMBER 29, 2002, N84AG WAS LANDING ON RUNWAY 24 AT RYAN AIRPORT, TUCSON, ARIZONA, WHEN THE RIGHT LANDING GEAR SHEARED OFF CAUSING THE RIGHT WING TIP TO SCRAPE THE RUNWAY. THE AIRCRAFT EXPERIENCED DAMAGE TO THE RIGHT WING TIP, WHEEL WELL DOOR AND FLAP. FURTHER INVESTIGATION REVEALED THAT THE ATTACH BOLT THAT CONNECTS THE DRAG BRACE AND STRUT ON THE LANDING GEAR HAD SHEARED. THE PILOT STATED THAT THE BOLT HAS BEEN FURTHER IMPROVED IN RECENT YEARS.
20020929032419I	(-23) CREW RECEIVED MASTER CAUTION DUE TO HYDRAULIC PRESSURE LOW. CREW OBSERVED PRESSURE APPROACHING REDLINE. HYDRAULIC LEVEL WAS NORMAL. QRH PROCEDURES WERE CALLED OUT BY THE PIC TO THE FIRST OFFICER TO ATTEMPT TO REGAIN PRESSURE IN THE MAIN HYDRAULIC ACCUMULATOR. THE CREW THEN VERIFIED CIRCUIT BREAKERS WERE IN. THE CREW DETERMINED THE HYDRAULIC PUMP HAD FAILED AND THEN REALIZED BRAKE PRESSURE WAS AT OR NEAR 0 PSI. THE AIRCRAFT WAS ON DOWNWARD SLOPING TAXIWAY ALPHA. A SEVERE DROP OFF OF 200-300 FEET TO THE RIGHT OF THE AIRCRAFT. THE PILOT FEATHERED THE LEFT ENGINE TO USE ASSYMETRIC THRUST TO KEEP THE AIRCRAFT TO THE LEFT. THIS CAUSED THE AIRCRAFT TO MOMENTARILY MOVE TO THE RIGHT. THE PILOT THEN ADDED POWER TO THE RIGHT ENGINE TO COMPENSATE. BECAUSE THERE WAS NO HYDRAULIC PRESSURE BOTH THE NOSE STEERING AND BRAKES FAILED TO OPERATE. THE AIRCRAFT ROLLED OFF THE TAXIWAY INTO A TAXIWAY/RUNWAY SIGN. PRIOR TO CONTACT WITH THE SIGN, THE PILOT SHUT DOWN THE LEFT ENGINE. THE LEFT PROPELLER HIT THE SIGN AND WAS SUBSTANTIALLY DAMAGED. NO OTHER DAMAGE WAS NOTED. THE PIC INFORMED ATC. THE PASSENGERS EXITED THE AIRCRAFT AND WERE TRANSPORTED BACK TO THE GATE. ^PRIVACY DATA OMITTED^
20020929032429I	(-23) ACCORDING TO PERSONNEL OF DUTCHESS COUNTY TOWER, N1204L WAS IN THE PATTERN MAKING APPROACHES TO RUNWAY 24. ON THE SECOND ATTEMPT, THE LOCAL CONTROLLER ATTEMPTED SEVERAL TIMES TO ADVISE N1204L THAT THE LANDING GEAR APPEARED TO BE RETRACTED. NO RESPONSE FROM N1204L WAS RECEIVED. WHEN N1204L WAS ON SHORT FINAL, THE CONTROLLER SAW WHAT HE BELIEVED TO BE THE LANDING GEAR EXTENDING. THE GEAR APPARENTLY WAS NOT FULLY EXTENDED, AND THE AIRCRAFT SLID ON ITS BELLY BEFORE COMING TO REST APPROXIMATELY ONE THIRD OF THE WAY DOWN THE RUNWAY.
20020929035209I	(-23) AMERICAN TRANS AIR - FLIGHT 8028 (LAS-CLE), 7337 W. WASHINGTON ST., INDIANAPOLIS, IN 46251. EVIDENCE INDICATES THAT AIRLINE PERSONNEL BOARDED PASSENGER,^PRIVACY DATA^ WHO APPEARED TO BE INTOXICATED AT THE TIME OF BOARDING AND WAS SERVED ALCOHOL DURING THE FLIGHT.^PRIVACY ^ CAUSED A DISTURBANCEWHICH ATA DID NOT REPORTED TO THE ADMINISTRATOR WITHIN FIVE DAYS AFTER THE INCIDENT.
