c5	remark
20070122002499I	(-23) PILOT STATED THAT ON APPROACH TO LAND, HE HAD TROUBLE HEARING THE RADIO AND THE LIGHTS IN THE COCKPIT DID NOT SEEM TO BE WORKING. HE FURTHER STATED THAT HE COULD HEAR THE LANDING GEAR MOTOR WHEN THE GEAR WAS SELECTED "DOWN", BUT COULD NOT GET A GEAR DOWN AND LOCKED INDICATION. HE ALSO STATED THAT THE FLAPS WOULD NOT EXTEND WHEN SELECTED DOWN. CONTACT WAS MADE WITH THE CONTROL TOWER VIA CELLULAR PHONE AND THE CONTROLLER ADVISED THE PILOT THAT HIS LANDING GEAR APPEARED TO BE DOWN. THE LANDING APPROACH WAS MADE AND SHORTLY AFTER THE AIRCRAFT TOUCHED DOWN, THE LANDING GEAR COLLAPSED AND THE AIRCRAFT SKIDDED TO A STOP WITHOUT INJURY TO THE OCCUPANTS. THE AIRCRAFT CAME TO REST WITH THE NOSE LANDING GEAR RETRACTED, THE LEFT MAIN MOSTLY DOWN, AND THE RIGHT MAIN MOSTLY UP (RIGHT WING LOW). ALL THREE PROPELLER BLADES AND THE UNDERSIDE OF THE NOSE OF THE AIRCRAFT SUSTAINED DAMAGE. THE WINGS, FLIGHT CONTROL SURFACES, AND ENGINE FIREWALL WERE NOT DAMAGED. WHEN THE INVESTIGATING INSPECTOR ASKED THE PILOT IF HE HAD TRIED TO USE THE EMERGENCY GEAR EXTENSION CRANK TO VERIFY EXTENSION OF THE LANDING GEAR, THE PILOT INDICATED THAT HE HAD NOT.
20070122002789A	(-23) ON JANUARY 22, 2007 AT 1430 CST A PIPER J3 OPERATED BY THE PILOT ^PRIVACY DATA OM^ WAS LANDING ON A ROAD NEAR HIS FAMILY FARM WHEN HE LOST CONTROL IN A CROSSWIND AND STRUCK A ROAD APPROACH WHICH FLIPPED THE AIRCRAFT OVER. THE AIRCRAFT SUSTAINED DAMAGE TO THE PROP/ENGINE, LH WING TIP, RUDDER AND FUSELAGE, AND THE PILOT SUSTAINED NO INJURIES. THE PILOT ^PRIVACY DATA^ CURRENTLY HOLDS A PRIVATE CERTIFICATE.
20070123000629I	(-23) ON JANUARY 23, 2007, ABOUT 1000 HOURS PST, PITTS N431ED, LANDED SHORT AND STRUCK THE SLOPED EMBANKMENT PRIOR TO THE RUNWAY L18 AT THE FALLBROOK, CA AIRPORT. THE SOLE OCCUPANT-PILOT WAS NOT INJURED. MINOR AIRCRAFT DAMAGE.
20070123000789I	(-23) STUDENT PILOT ON FIRST SOLO CROSS COUNTRY FLIGHT WENT OFF R/W 07 AT (WST) WESTERLY RI AT 1110EST. LEFT CROSS WIND FROM 340/12 KTS. R/W WET WITH PATCHY SNOW ON SURFACE. DAMAGE TO A/C CONSISTED OF MINOR DENTS ON LOWER WING SURFACE AND BOTH FLAPS. IA INSPECTED AIRCRAFT AND RETURNED IT TO SERVICE. AIRCRAFT RETURNED TO BRIDGEPORT CT. (BDR) SIKORSKY MEM. CONTACTS: ^PRIVACY DATA OMITTED^
20070123000839A	(-23) AFTER EXITING THE RUNWAY ONTO THE TAXIWAY, AIRCRAFT NOSED OVER, STOPPING INVERTED.
20070123001069A	(-23) AFTER FLYING FOR THIRTY MINUTES, THE PILOT DETECTED THE SMELL OF FIBERGLASS. THE PILOT MADE A LANDING ON RUNWAY 03 GUNTERSVILLE, AL (8A1). AFTER CLEARING THE RUNWAY THE PILOT DETECTED THE SMELL OF SMOKE. THE PILOT SHUT THE ENGINE DOWN AFTER CLEARING THE MAIN TAXIWAY. AS THE AIRCRAFT WAS BEING SHUT DOWN SMOKE WAS COMING FROM THE FRONT OF THE ENGINE COWLING. THE AIRCRAFT WAS DESTROYED BY FIRE. NO INJURIES WERE REPORTED.
20070123001259A	(-23) LOST POWER FOR UNKNOWN REASON. NOTIFIED ZSE OF PROBLEM WHILE UNDER FLIGHT FOLLOWING. ATTEMPTED CARB-HEAT APPLICATION, CHANGED THROTTLE SETTING AND MIXTURE SETTING. CHECKED FUEL SELECTOR. ENGINE EVENTUALLY QUIT RUNNING. ATTEMPTED TO REACH BEAVER MARSH STATE AIRPORT (2S2). LANDED IN WOODED TERRAIN ABOUT 1 MILE SOUTH OF 2S2 THAT WAS RECENTLY LOGGED BUT HAD STUMPS. SUBSTANTIAL DAMAGE, NOSE GEAR, COWLING, WINGS. NO INJURIES TO PILOT OR PASSENGER. ON 01/27/2007, DURING REMOVAL OF THE AIRCRAFT IT WAS NOTED THAT THE FUEL TANKS CONTAINED A COMBINED TOTAL OF 12 GALLONS OF FUEL. THE FUEL SAMPLED REVEALED NO CONTAMINATION, INCLUDING THE GASCOLATOR. THE TOP SPARK PLUGS WERE REMOVED AND EXHIBITED A GREY COLOR. THE CARBURETOR WAS BROKEN FROM ITS MOUNT ON THE MANIFOLD AND THE AIR-BOX WAS BROKEN FROM THE CARBURETOR. THROTTLE, MIXTURE AND CARB-HEAT CONTROL CONTINUITY WAS CONFIRMED BUT SETTINGS COULD NOT BE DETERMINED. THE MAGNETOS PRODUCED SPARK AND ALL CYLINDERS HAD COMPRESSION (THUMB CHECK OVER PLUG HOLES) WHEN THE ENGINE WAS ROTATED. SOME ICE WAS NOTED IN THE INTAKE MANIFOLD WHERE IT WAS BROKEN BUT THE AIRCRAFT WAS EXPOSED TO WEATHER PRIOR TO REMOVAL.
20070124000419A	(-23) IN AN INTERVIEW WITH THE PILOT HE STATED ON TAKE OFF THE ENGINE COULD ONLY DEVELOP 1800 RMP. THE PILOT DECIDED TO ABORT TAKE OFF. WITH THE TAIL WHEEL OFF THE GROUND THE PILOT CASE THE THROTTLE OFF TO DECREASE RMP. WITH ONLY RUDDER CONTROL THE AIRCRAFT VEERED TO THE LEFT. THE PILOT ^PRIVACY ^ USED THE RIGHT WHEEL BRAKING TO CONTROL AND STRAIGHTEN OUT THE AIRCRAFT. THE RUNWAY HAS TWO GROOVED DEPRESSIONS RUNNING THE LENGTH OF THE RUNWAY IN THE ASPHALT. AS THE AIRCRAFT WAS STRAIGHTENING OUT THE LEFT WHEEL FOLLOWED THE GROOVED ASPHALT DEPRESSION. WITH THE RIGHT BRAKE LOCKED THE AIRCRAFT TURNED SIDEWAYS AND THE PILOT ^PRIVACY ^ LOST CONTROL FLIPPING THE AIRCRAFT ON ITS NOSE.
20070124000489I	(-23) ON 01/24/2006, 1100 CDT, A CESSNA 182, REGISTERED TO WESCO CONTRACTING COMPANY PILOTED BY ^PRIVACY DATA OMITTED^, STRUCK A POWER LINE WHILE ATTEMPTING TO LAND HIGHWAY 165 NEAR JEROME, AR, VISUAL METEOROLOGICAL CONDITIONS PREVAILED. SUBSEQUENTLY THE AIRCRAFT LANDED DERMOTT, AR (4M5) WITHOUT FURTHER INCIDENT, AND CONTINUED TO PINE BLUFF, AR (PBF). THE PILOT WAS NOT INJURED.
20070124000519A	(-23) CREW ATTEMPTED LANDING WITH AIRCRAFT ABOVE VREF AND POINT OF TOUCH DOWN WITH APPROXIMATELY 2,200 FEET OF RUNWAY REMAINING ON RUNWAY SURFACE DESCRIBED AS BRAKING ACTION "FAIR".
20070124001059A	(-23) ON JANUARY 24 AT 1605Z, N49053 A CE-152 WAS INVOLVED IN A LANDING ACCIDENT AT THE MCALESTER MUNICIPAL AIRPORT (KMLC). THE STUDENT PILOT WAS ON HER FIRST SOLO CROSS COUNTRY FLIGHT WHICH WAS TO BE A ROUND ROBIN FROM RICHARD LLOYD JONES (RVS) IN TULSA OKLAHOMA TO MCALESTER REGIONAL (KMLC) TO HOLDENVILLE, OK (F99) THEN BACK TO RICHARD LLOYD JONES (RVS). DURING THE LANDING FLARE FOR RUNWAY 01 AT MCLALESTER, THE STUDENT PILOT CONTACTED THE RUNWAY AT A HIGH RATE OF DESCENT. THE AIRCRAFT BOUNCED AND IN AN ATTEMPT TO SALVAGE THE LANDING THE STUDENT PILOT APPLIED DOWN ELEVATOR. WHEN THE AIRCRAFT CONTACTED THE RUNWAY AGAIN ON THE NOSE GEAR, IT CAUSED AN OVERLOAD FAILURE OF THE NOSE GEAR AND NOSE WHEEL STEERING LINKAGE. THE AIRCRAFT BEGAN TO SWERVE TO THE LEFT AND REARED UP ON THE COWLING NOSE BOWL AND DRAGGED THE RIGHT WING TIP CAUSING SUBSTANTIAL DAMAGE TO THE AIRCRAFT. THE STUDENT PILOT WAS UNINJURED. WEATHER AT THE TIME OF THE ACCIDENT WAS KMLC 241953Z AUTO 34005KT 10SM CLR 09/01 A3028 RMK SLP256 T00940011.
20070124001119I	(-23) ON JANUARY 24, 2007 AT 1400 HRS, SHORTLY AFTER LANDING ON RUNWAY 14 AT SONOMA COUNTY AIRPORT DURING LANDING ROLL-OUT THE LEFT HAND MAIN GEAR COLLAPSED. THIS CAUSED MINOR DAMAGE TO THE LEFT WING TIP AND AILERON, TAIL SKID AND RUDDER.
20070124001169I	(-23) PILOT WAS ON A PLANNED VFR FLIGHT FROM STS TO SCK AND WAS PROCEEDING AS NORMAL WHEN, AT APPROX. 1135 HOURS, HE ATTEMPTED TO CONTACT SCK TOWER, WAS UNABLE TO TRANSMIT BUT COULD HEAR. AFTER TRYING ANOTHER MIC WITH NO SUCCESS HE DEPARTED THE PATTERN AND FLEW TO A LESS CONGESTED AREA TO DETERMINE THE PROBLEM. SHORTLY AFTER, ELECTRICAL COMPONENTS BEGAN FAILING TO DISPLAY. DECIDING TO LAND AT O20, HE ATTEMPTED TO LOWER THE LANDING GEAR ELECTRICALLY BUT TO NO AVAIL. HE THEN PERFORMED MANUAL GEAR EXTENSION PROCEDURES, TOUCHED DOWN, ROLLED OUT, AND AS HE WAS BRAKING, THE MANUAL GEAR EXTENSION HANDLE POPPED BACK AND THE GEAR COLLAPSED.
20070124002349A	(-23) N699CZ, A FREIGHT RUNNERS EXPRESS BEECH 99 AIRCRAFT, WHILE TAXIING TO THE CARGO RAMP, COLLIDED IN THE TAXIWAY INTERSECTION AT A AND A2 WITH ANOTHER FREIGHT RUNNERS EXPRESS CESSNA 402, N7886Q. A FIRE BROKE OUT UPON IMPACT. EGRESS FROM THE EMERGENCY EXIT WAS INITIATED. THERE WAS ONE PILOT ON BOARD WITH MINOR INJURIES.
20070124002369A	(-23) N7886Q, A FREIGHT RUNNERS EXPRESS CESSNA 402 AIRCRAFT, WHILE TAXIING TO THE CARGO RAMP, COLLIDED IN THE TAXIWAY INTERSECTION AT A AND A2, WITH ANOTHER FREIGHT RUNNERS EXPRESS BEECH 99, N699CZ. A FIRE BROKE OUT UPON IMPACT. EGRESS FROM THE EMERGENCY EXIT WAS INITIATED. THERE WAS ONE PILOT ON BOARD WITH NO INJURIES.
20070124008259A	(-23) ON JANUARY 24, 2007, THE PILOT ^PRIVACY DATA OMITTED^ ATTEMPTED TO TAKE OFF IN HIS NAVION, REGISTERED AS N4456K, USING RUNWAY 17 AT MKY. THE PILOT ^PRIVACY DATA OMITTED^, THE PIC AND ONLY OCCUPANT INDICATED THE ENGINE STARTED TO RUN ROUGH DURING THE DEPARTURE/CLIMB. THE PILOT ^PRIVACY DATA OMITTED^ ATTEMPTED AN IMMEDIATE LANDING USING LEFT SIDE SLIP FOR INCREASED DESCENT, AS HE BELIEVED ADEQUATE RUNWAY WAS AVAILABLE TO LAND SAFELY. THE AIRCRAFT TOUCHED DOWN WITH APPROXIMATELY 1/4 RUNWAY REMAINING. THE PILOT ^PRIVACY DATA OMITTED^ SAID THE LANDING GEAR COLLAPSED, AND THE AIRCRAFT SLID OFF THE RUNWAY TO THE RIGHT, AND COLLIDED WITH THE PAPI/VASI LIGHTS.
20070124010009I	(-23) THE PILOT ^PRIVACY DATA OMITTED^ (THE PILOT AND SOLE OCCUPANT OF THIS AMPHIBIOUS AIRCRAFT) DEPARTED GILBERT AIRPORT (KGIF) IN WINTER HAVEN, FL ON A RETURN TRIP TO PALM BEACH COUNTY PARK (KLNA) IN LANTANA, FL. WHEN THE AIRCRAFT WAS APPROXIMATELY 12.5 MILES WEST OF KPBI AIRPORT, THE ENGINE QUIT. THE PILOT ^PRIVACY DATA OMITTED^ MADE A FORCED EMERGENCY LANDING ON A SECTION OF THE EVERGLADES CONTAINING ENOUGH WATER TO MAKE A WATER LANDING WITHOUT DAMAGE OR INJURIES. THE PILOT ^PRIVACY DATA OMITTED^ CONTACTED A PASSING JET VIA FREQUENCY 121.50, THE CREW OF THE JET PASSED THE INFO TO ATC WHO ALERTED THE LOCAL SHERIFF'S DEPT. ON ANOTHER DAY, THE PILOT ^PRIVACY DATA OMITTED^ RETURNED TO THE AIRCRAFT WITH PORTABLE FUEL. ADDED FUEL TO THE MAIN FUEL TANK, AND A CONTRACT PILOT FLEW THE AIRCRAFT TO THE WELLINGTON AERO CLUB (FD38).
20070124016899I	(-23) INSPECTION WAS COMPLETED OF THIS AIRCRAFT FOLLOWING A GEAR-UP LANDING AT REEDLEY MUNI, REEDLEY CA. THE AIRCRAFT RECEIVED MINOR DAMAGE TO THE LANDING GEAR AND THE BELLY OF THE AIRCRAFT. A PROP STRIKE OCCURRED WITH DAMAGE TO THE PROP AND WILL BE REMOVED FOR REPAIR WITH THE ENGINE FOR DISASSEMBLY AND INSPECTION. THE MAIN LANDING GEAR EMERG. HANDLE WAS FOUND BENT AND WOULD NOT CONNECT CORRECTLY WITH THE GEAR ACTUATOR SYSTEM. THEREFORE THE MAIN LANDING GEAR COULD NOT BE EXTENDED WHEN THE GEAR ACTUATOR MOTOR FAILED.
20070125000609I	(-23) ON JANUARY 25, 2007 AT 1320 MST A VELOCITY SE-FG, N246RR, REGISTERED TO ROCKET RACING, INC., LANDED SHORT OF RUNWAY 8 AT ALBUQUERQUE INTERNATIONAL SUNPORT (ABQ) WHILE ON A LOCAL PERSONAL FLIGHT. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME AND A FLIGHT PLAN WAS NOT FILED. THE AIRCRAFT RAN THROUGH A TEMPORARY BARRIER PRIOR TO THE THRESHOLD OF RUNWAY 8 AND SUSTAINED MINOR DAMAGE. THE PRIVATE PILOT AND THE PASSENGER, A RATED COMMERCIAL PILOT AND FLIGHT INSTRUCTOR, WERE NOT INJURED. THE FLIGHT ORIGINATED AT ABQ ON JANUARY 25, 2007 AT 1315 MST.
20070125000689I	(-23) ON APPROACH TO MILLARD AIRPORT, OMAHA, NE, THE PILOT REPORTED THAT HE HAD AN UNSAFE GEAR INDICATION. THE PILOT DIVERTED TO EPPLEY AIRFIELD, OMAHA, NE. UPON TOUCHDOWN THE LANDING GEAR GREEN LIGHT CAME ON. MAINTENANCE FOUND THE LEFT MAIN LANDING GEAR MICROSWITCH BRACKET CRACKED. A NEW PART WAS INSTALLED AND THE AIRCRAFT RETURNED TO SERVICE.
20070125001359I	(-23) THIS INCIDENT OCCURRED WHILE THE AIRCRAFT WAS TAXIING FOR DEPARTURE IN MEXICO CITY. THE CONTINENTAL AIRCRAFT TAXIED BEHIND A COPA AIRCRAFT AND THE LEFT WINGLET CONTACTED THE COPA AIRCRAFT. THE CONTINENTAL AIRCRAFT WILL BE FERRIED TO THE HOUSTON, TEXAS MAINTENANCE BASE AS SOON AS ICING CONDITIONS IN THE MEXICO CITY AREA ARE NO LONGER PRESENT. COPA IS A PANAMANIAN AIR CARRIER SERVING MEXICO CITY. DAMAGE TO THE COPA AIRCRAFT HAS NOT BEEN DETERMINED AT THIS TIME. DAMAGE TO THE CONTINENTAL AIRCRAFT IS LIMITED TO THE LEFT WINGLET. BOTH AIRCRAFT TAXIED BACK TO THEIR RESPECTIVE GATES AND PASSENGERS WERE DEPLANED. THERE WERE NO INJURIES TO PASSENGERS OR CREW FROM THIS INCIDENT. MEXICAN AUTHORITIES REQUESTED THAT THE COCKPIT VOICE RECORDER BE REMOVED FOR THEIR INVESTIGATION.
20070125001819I	(-23) DURING AIRCRAFT PUSHBACK, TOW BAR CONNECTION FAILED. TOWBAR DAMAGED RIGHT HAND NOSE LANDING GEAR DOOR. AIRCRAFT APU WAS INOPERATIVE AND AIR START CART WAS USED PRIOR TO PUSHING BACK AIRCRAFT. DELTA REENACTED INCIDENT AND CONCLUDED THAT TOWBAR DID NOT LOCK INTO PLACE DURING CONNECTION AND DISCONNECTED AS THE AIRCRAFT WAS TURNED.
20070125003229I	(-23) AIRCRAFT WAS PARKED AT THE GATE. APPROXIMATELY TEN MINUTES PRIOR TO DEPARTURE THE FUEL TRUCK DROVE UP TO THE AIRCRAFT FROM THE RIGHT REAR OF THE AIRCRAFT. IN THE TURN AROUND THE WING TIP, THE TANK PORTION OF THE TRUCK PASSED UNDERNEATH THE RIGHT WING TIP AREA, SCRAPING THE RIGHT POSITION LIGHT COVER AND THE LOWER PORTION OF THE OUTER LEADING EDGE SLAT. NO KNOWN STRUCTURAL DAMAGE TO AIRCRAFT OR FUEL TRUCK. NO INJURIES TO ANY PERSONS OCCURRED.
20070125006379I	(-23) ENROUTE FROM LUK TO DAY, CREW REPORTED AN UNSAFE GEAR INDICATION. THE AIRCRAFT LANDED AT DAY WITHOUT INCIDENT. AIRCRAFT WAS RELEASED TO MAINTENANCE.
20070125832279I	FLIGHT CREW DID NOT DIVERT TO NEAREST AIRPORT. EIR MAY BE DONE. AD COMPLIANCE MAY NOT HAVE BEEN ACCOMPLISHED OR BEEN INEFFECTIVE. EIR MAY BE DONE.
20070126000669I	(-23) ON 01/26/2007, AT APPROXIMATELY 1050 HOURS PST, THE PILOT ^PRIVACY DAT^, PILOT-IN-COMMAND OF CESSNA AIRCRAFT, N5552R, LANDED AT THE HARRIS RANCH AIRPORT (3O8), COALINGA, CA, WITH THE LANDING RETRACTED. N5552R WAS OPERATING UNDER 14CFR91 IN VFR CONDITIONS FROM DAVIS UNIVERSITY AIRPORT (EDU), DAVIS, CA, TO 3O8. THE PILOT ^PRIVACY^ STATED HE ENTERED THE TRAFFIC PATTERN AT 3O8 FOR LANDING RUNWAY 32 AND PERFORMED A PRE-LANDING CHECK. HE ACKNOWLEDGED HE DID NOT LOWER THE LANDING GEAR DURING THE CHECK, AND HE DID NOT RECOGNIZE THE OMISSION UNTIL THE AIRPLANE CONTACTED THE RUNWAY ON LANDING. N5552R LANDED IN A LEVEL ATTITUDE ON THE RUNWAY CENTERLINE AND SLID APPROXIMATELY 50 YARDS BEFORE DEPARTING THE RUNWAY. THE AIRCRAFT CAME TO REST IN THE GRASS APPROXIMATELY 30 FEET EAST OF THE RUNWAY. THE PILOT WAS UNINJURED AND THE AIRCRAFT SUSTAINED MINOR DAMAGE TO THE BELLY AND PROPELLER.
20070126000779I	(-23) THE PILOT STATED HE HAD JUST COMPLETED A NORMAL LANDING ON RUNWAY 32 AT DOTHAN AIRPORT (DHN). UPON ROLLOUT HE THOUGHT THAT HE MUST HAVE FLIPPED THE LANDING GEAR SWITCH, THINKING IT WAS THE FLAP LEVER. THE AIRCRAFT LANDING GEAR COLLAPSED TRAVELING AT ABOUT 30 KNOTS AND SLID TO A STOP 50 YARDS DOWN THE RUNWAY.
20070126000869A	(-23) THE PILOT ^PRIVACY D^ WAS ATTEMPTING HIS FIRST LANDING OF THE DAY IN A GUSTY CROSSWIND OF ABOUT 12 KNOTS CROSSWIND COMPONENT. HE ALLOWED THE WIND TO DRIFT HIM TO THE LEFT EDGE OF THE PAVED RUNWAY WHERE HIS LEFT MAIN LANDING GEAR TIRE CAUGHT A SNOWDRIFT. THIS CAUSED A HARD LEFT TURN OFF THE RUNWAY AND INTO THE SNOW WHILE DIGGING THE LEFT WING INTO THE SNOW AND COMING TO REST ON THE NOSE OF THE AIRPLANE. THE PILOT ^PRIVACY D^ WAS NOT INJURED AND THE AIRPLANE RECEIVED SUBSTANTIAL DAMAGE TO THE LEFT WING. HE ONLY FLIES A FEW TIMES PER YEAR AND WAS NOT CAPABLE OF CORRECTING FOR THE WIND DRIFT WHILE LANDING. ^PRIVACY DATA OMITTED^
20070126000889A	(-23) ON FRIDAY JANUARY 26, 2007 I RESPONDED TO A CALL FROM THE FAA REGIONAL COUMMUNICATIONS CENTER REGARDING AN ACCIDENT IN ROCKWALL COUNTY TEXAS AT ROCKWALL AIRPARK EAST (1F7) AT APPROXIMATELY 1745 HOURS. I CONTACTED THE ROCKWALL COUNTY SHERIFF'S DEPARTMENT WHO WAS AT THE SCENE. I CONTACTED DEPUTY ^PRIVACY DATA OMITTED^ WHO WAS ON SCENE. I ARRIVED ON SCENE AT APPROXIMATELY 2100 HOURS. UPON ARRIVAL DEPUTY ^PRIVACY DATA OMITTED^ ESCORTED ME TO THE AIRCRAFT. THE AIRCRAFT REGISTRATION WAS N385DT, A ONE DESIGN DR-107 EXPERIMENTAL AIRCRAFT. THE AIRCRAFT WAS LYING UPRIGHT IN A FIELD OF TALL WEEDS APPROXIMATELY 150 YARDS SOUTH OF THE END OF THE RUNWAY. INVESTIGATION OF THE AIRCRAFT REVEALED THE LANDING GEAR WAS COLLAPSED UNDER THE AIRCRAFT, THE RIGHT WHEEL OF THE RIGHT LANDING GEAR WAS COMPLETELY PUSHED THROUGH THE RIGHT WING AND THE PROPELLER WAS DETACHED FROM THE ENGINE AND LYING IN FRONT OF THE AIRCRAFT ONE BLADE UNDER THE AIRCRAFT. ADDITIONALLY THE NOSE OF THE AIRCRAFT FORWARD OF THE FIREWALL WAS SLUMPED DUMPED SEVERAL DEGREES AND THE AIRCRAFT SKIN WAS WRINKLED AFT OF THE FIREWALL INDICATING A POSSIBLE INTERNAL STRUCTURAL FAILURE OF THE AIRCRAFT STRUCTURE.
20070126001299A	(-23) N757LW MADE AN EMERGENCY LANDING, DUE TO THE WAKE TURBULENCE CREATED FROM A LANDING HAWKERJET, HS-125 (XA-UEH). INSTRUCTOR OF N757LW STATED THAT HE CHECKED THE PATTERN FOR TRAFFIC, MADE A RADIO CALL OF HIS INTENTIONS, THEN POSITIONED THE AIRCRAFT ON RWY 36. THE INSTRUCTOR MENTIONED THAT THEY DID NOT TAKEOFF IMMEDIATELY, SINCE HE ALLOWED THE STUDENT A FEW MINUTES TO BECOME ORIENTATED WITH HIS PEDALS PRIOR TO DEPARTURE. AT APPROXIMATELY 50-100 FEET THE INSTRUCTOR SAID THAT HE SAW THE INSIDE OF THE REAR OF THE JET AIRCRAFT ENGINES GLOW RED, AND WAS NOT SURE IF THE AIRCRAFT DID A TOUCH-AND-GO, OR IF THEY EXECUTED A GO AROUND. (A COMMENT WAS MADE ABOUT KNOWN RADIO PROBLEMS). ACCORDING TO A WITNESS, ^PRIVACY DATA OMITTED^ PILOT OF BEECHJET, N42AJ, WHO WAS PREPARING FOR DEPARTURE: THE HAWKER MADE A NORMAL APPROACH TO RWY 36, APPEARED TO LEVEL OFF AT ABOUT 100 FEET, THEN MADE A GO-AROUND; ON THE SECOND ATTEMPT, THE HAWKER EXECUTED ANOTHER SECOND GO-AROUND AND LANDED ON RWY 32. ^PRIVACY DATA OMITTED^ STATED THAT HE ALSO HAS HAD NUMEROUS CLOSE CALLS HIMSELF AT SEF, AND THAT THE OPERATORS HAVE A BAD HABIT OF SITTING ON THE RUNWAY PRIOR TO DEPARTURE, AND THEIR RADIOS ARE UNREADABLE.
20070126001689I	(-23) UPON TOUCHDOWN ON RUNWAY 02 AT PELL CITY, ALABAMA AIRPORT (PLR) RIGHT BRAKE LOCKED AND AIRCRAFT DEPARTED THE RUNWAY TO THE RIGHT. THE NOSE GEAR THEN COLLAPSED CAUSING MINOR DAMAGE TO THE AIRCRAFT. NO INJURIES REPORTED. ^PRIVACY DATA OMITTED^
20070126001839A	(-23) ON JANUARY 26, 2007, N215KP, A JIHLAVAN/KP5, OPERATING AS A LIGHT SPORT AIRCRAFT, FORCE LANDED IN A FIELD UNDER UNKNOWN CIRCUMSTANCES. AFTER EXECUTING THE FORCED LANDING, BASED UPON THE TRACKS LEFT IN THE SOIL BY THE LANDING GEAR, THE AIRCRAFT TRAVELED APPROX. 175 YARDS BEFORE ENDING ITS TRAVEL INTO A LARGE RAVINE. THE TRACKS LEFT BY THE LANDING GEAR WERE CLEARLY EVIDENT IN THE SOIL OF THE FIELD, AND THEY WERE STRAIGHT, AND SHOWED NO EVIDENCE OF A CHANGE IN CONSISTENCY (DEPTH AND DIRECTION OF TRAVEL) UNTIL JUST BEFORE THE DROP INTO THE RAVINE THAT THE AIRCRAFT CAME TO ITS FINAL RESTING POINT IN. THE AIRCRAFT CAME TO REST IN AN APPROX. 20 FEET DEEP RAVINE, CRASHING FRONT-END INTO THE OTHER SIDE OF THE RAVINE'S WALL. IT APPEARS THAT THE DAMAGE TO THE AIRCRAFT WAS CAUSED BY THE CONSEQUENCES OF THE UNEXPECTED DESCENT INTO THE FIELD'S RAVINE, AND NOT THE FORCED LANDING ITSELF. THE PILOT STATED THAT HE HAD ENGINE PROBLEMS, AND LOST ENGINE POWER. HOWEVER, THERE WAS NO EVIDENCE OF MECHANICAL FAILURE OR FUEL DEPRIVATION. NO MECHANICAL CAUSE FOR THE REPORTED ENGINE PROBLEM HAS BEEN FOUND. THE PILOT'S COMPETENCY IS IN QUESTION.
20070126006479I	(-23) A/C N333KK WAS CLEARED TO LAND ON RUNWAY 9R AT PTK. BRAKING ACTION WAS REPORTED AS FAIR. PILOT INDICATED THAT LANDING AND ROLLOUT WAS UNEVENTFUL UNTIL HE APPLIED THE BRAKES. HE STATED THAT BRAKING ACTION WAS ACTUALLY POOR. HE PROCEEDED TO DEPLOY THE AIRCRAFT THRUST REVERSERS, BUT DID SO INTERMITTENTLY, SO AS TO AVOID A "WHITEOUT" CONDITION CAUSED BY BLOWING SNOW. THE AIRCRAFT DEPARTED THE END OF THE RUNWAY, STRIKING A LIGHT WITH THE LEFT FLAP. THE PILOT STATED THAT HE USED THE CONTINUING MOMENTUM OF THE AIRCRAFT TO STEER BACK TO THE TAXIWAY, WHICH HE DID SUCCESSFULLY. THE AIRCRAFT WAS THEN TOWED BACK TO A HANGAR.
20070127000849A	(-23) AT 1300FT MSL, N20956, A CESSNA 172SP, STRUCK A BUZZARD. DAMAGE TO THE RIGHT WING, OUTBOARD OF THE STRUT. FULL DEFLECTION OF LEFT AILERON WAS REQUIRED TO MAINTAIN CONTROL. THE AIRCRAFT DEPARTED CONTROLLED FLIGHT AND ENTERED A SPIN/STEEP SPIRAL, TO THE RIGHT. THE PILOT ^PRIVACY DATA OMITTED^ APPLIED FORWARD PRESSURE TO THE CONTROL WHEEL AND RECOVERED AT APPROXIMATELY 500 FT MSL. THE AIRCRAFT AGAIN DEPARTED CONTROLLED FLIGHT AND AGAIN WAS RECOVERED AT APPROX. 50 FT MSL AND 100 KTS. THE PILOT LANDED THE AIRCRAFT IN A FIELD, FLAT AT APPROX. 100 KTS, THE NOSE WHEEL DUG IN AND THE AIRCRAFT FLIPPED. NO INJURIES.
20070127003959I	(-23) WHILE TAXIING ON RAMP AND TURNING INTO PARKING SPOT AFTER LANDING, AIRCRAFT RIGHT WING IMPACTED SIGN POST NEXT TO PARKING SPOT.
20070128000659I	(-23) N514CS, CE-560-560XL, WAS OPERATED BY CITATION MANAGEMENT LLC, ON A FAR PART 91 FLIGHT FROM SCOTTSDALE, AZ, TO OMAHA, NE. THE CREW DECLARED AN EMERGENCY DUE TO UNSAFE GEAR INDICATION, (NO GREEN LIGHT). THEY FOLLOWED EMERGENCY PROCEDURES TO EXTEND THE GEAR. THE AIRCRAFT LANDED SAFELY WITHOUT INCIDENT. MAINTENANCE COULD NOT DUPLICATE THE PROBLEM, BUT CHANGED THE LEFT MAIN LANDING GEAR ACTUATOR AS A PRECAUTION.
