ev_id,entities_json,hfacs_json,relationships_json,extraction_status
20140930X81317,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""HFACS_SCHEMA"", ""tier"": """"}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue""]}","[{""subject"": ""Failed to Prepare for Flight"", ""relation"": ""LEADS_TO"", ""object"": ""Inadequate Supervision"", ""evidence"": ""The private pilot had conducted a 1-hour personal flight and was attempting to land the experimental amateur-built airplane. The airplane impacted trees and terrain short of the intended runway.""}, {""subject"": ""Failed to Prepare for Flight"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Inadequate Supervision"", ""evidence"": ""The private pilot had conducted a 1-hour personal flight and was attempting to land the experimental amateur-built airplane. The airplane impacted trees and terrain short of the intended runway.""}]",success
20101130X13810,"[{""text"": ""operator_mental: Distraction, Mental Fatigue, Task Saturation, Loss of Situational Awareness"", ""role"": ""operator_mental"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness""]}",[],success
20111027X02557,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""HFACS"", ""tier"": ""system""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue""], ""unsafe_decision"": [""Misdiagnosed Emergency""], ""unsafe_skill"": [""Breakdown in Visual Scan""]}",[],success
20110710X72423,"[{""text"": ""operator_mental"", ""role"": ""operator_mental"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}",[],success
20081011X02304,"[{""text"": ""N7418E"", ""role"": ""aircraft_registration"", ""tier"": ""operator_mental""}, {""text"": ""PVF"", ""role"": ""airport_code"", ""tier"": ""situational_tech""}]","{""supervisory"": [""Inadequate Supervision""], ""unsafe_decision"": [""Misdiagnosed Emergency""], ""unsafe_skill"": [""Poor Technique"", ""Over-controlled Aircraft""]}",[],success
20140924X82224,"[{""text"": ""The pilot/owner and a pilot-rated passenger were on the first leg of a short, cross-country flight and did not arrive at their destination."", ""role"": null, ""tier"": null}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation""]}",[],success
20130314X15720,"[{""text"": ""engine choke cable"", ""role"": """", ""tier"": """"}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness""], ""unsafe_decision"": [""Misdiagnosed Emergency""], ""unsafe_skill"": [""Poor Technique"", ""Inadvertent Flight Control Use"", ""Over-controlled Aircraft""]}",[],success
20180124X03935,"[{""text"": """", ""role"": """", ""tier"": """"}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness""], ""unsafe_skill"": [""Inadvertent Flight Control Use"", ""Over-controlled Aircraft""]}","[{""subject"": ""Failed to Prepare for Flight"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Not Current/Qualified"", ""evidence"": ""The pilot did not hold a Federal Aviation Administration (FAA) airman medical certificate but reported that he had completed the requirements for operation under BasicMed on August 28, 2017.""}]",success
20150818X14949,"[{""text"": ""runway 36L"", ""role"": ""landing\u8dd1\u9053"", ""tier"": ""unsafe_skill""}, {""text"": ""CLT"", ""role"": ""\u673a\u573a"", ""tier"": ""situational_tech""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue""], ""unsafe_decision"": [""Misdiagnosed Emergency""], ""unsafe_skill"": [""Poor Technique"", ""Inadvertent Flight Control Use"", ""Over-controlled Aircraft""]}",[],success
20090806X65549,"[{""text"": ""the pilot"", ""role"": ""operator_mental"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}",[],success
20100726X83012,"[{""text"": ""operator_mental"", ""role"": ""operator_mental"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}",[],success
20100317X82631,"[{""text"": ""Pilot #1 (front seat pilot)"", ""role"": null, ""tier"": ""operator_mental""}, {""text"": ""Pilot #2 (rear seat pilot/airplane owner)"", ""role"": null, ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}",[],success
20170713X12858,"[{""text"": """", ""role"": """", ""tier"": """"}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue""], ""unsafe_skill"": [""Inadvertent Flight Control Use"", ""Over-controlled Aircraft""]}","[{""subject"": ""Failed to Communicate"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Crew Rest Violation"", ""evidence"": ""The airline transport rated pilot and passenger departed on a cross-country business flight in day, visual meteorological conditions. Shortly after takeoff, the airplane banked left, descended, and impacted terrain about 1/2 mile from the end of the runway.""}, {""subject"": ""Failed to Communicate"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Inadequate Supervision"", ""evidence"": ""The airline transport rated pilot and passenger departed on a cross-country business flight in day, visual meteorological conditions. Shortly after takeoff, the airplane banked left, descended, and impacted terrain about 1/2 mile from the end of the runway.""}]",success
20150421X52252,"[{""text"": ""Piper PA-32R-301T airplane, N9284"", ""role"": ""aircraft"", ""tier"": ""operator_mental""}, {""text"": ""private pilot and one passenger"", ""role"": ""crew_members"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}","[{""subject"": ""Failed to Communicate"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Crew Rest Violation"", ""evidence"": ""The pilot reported on NTSB Form 6120, that when he took off from runway 32 at SEP, the airplane lost power at pattern altitude. The engine surged, and he realized that there was \""something not right\"".""}, {""subject"": ""Crew Rest Violation"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Failed to Communicate"", ""evidence"": ""The pilot reported on NTSB Form 6120, that when he took off from runway 32 at SEP, the airplane lost power at pattern altitude. The engine surged, and he realized that there was \""something not right\"".""}]",success
20111129X92947,"[{""text"": ""pilot/owner"", ""role"": null, ""tier"": ""operator_mental""}, {""text"": ""second pilot"", ""role"": null, ""tier"": ""personnel_crm""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness""]}",[],success
20080806X01172,"[{""text"": ""Crew Rest Violation"", ""role"": ""personnel_readiness"", ""tier"": ""operator_limits""}, {""text"": ""Improper Procedure"", ""role"": ""unsafe_decision"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Channelized Attention"", ""Distraction"", ""Haste"", ""Task Saturation"", ""Loss of Situational Awareness""]}","[{""subject"": ""Improper Procedure"", ""relation"": ""LEADS_TO"", ""object"": ""Crew Rest Violation"", ""evidence"": ""The pilot's improper fuel management which resulted in fuel starvation and a loss of engine power during cruise flight. Contributing to the accident was an aerodynamic stall during the emergency landing, the pilot's fatigue, and his unfamiliarity with the airplane.""}, {""subject"": ""Improper Procedure"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Crew Rest Violation"", ""evidence"": ""The pilot said that he ran one main fuel tank dry 10 minutes into the flight and that, after switching fuel tanks, he turned on the auxiliary fuel pump but was unable to restart the engine.""}, {""subject"": ""Improper Procedure"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Crew Rest Violation"", ""evidence"": ""The pilot's written statement dated July 10 stated that he thought fatigue and unfamiliarity with the airplane may have contributed to the accident.""}]",success
20151029X22502,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""HFACS_SCHEMA"", ""tier"": ""system""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Misplaced Motivation""]}",[],success
20100816X34132,"[{""text"": ""operator_mental"", ""role"": ""operator_mental"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}",[],success
20110912X00055,"[{""text"": ""pilot"", ""role"": ""unsafe_decision"", ""tier"": ""operator_mental""}, {""text"": ""air traffic"", ""role"": ""situational_phys"", ""tier"": ""situational_phys""}]",{},[],success
20130403X14843,"[{""text"": ""N9330M"", ""role"": ""aircraft_registration"", ""tier"": ""operator_mental""}, {""text"": ""KGUY"", ""role"": ""airport_location"", ""tier"": ""situational_phys""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}","[{""subject"": ""Failed to Prepare for Flight"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Spatial Disorientation"", ""evidence"": ""The noninstrument-rated pilot's encounter with instrument meteorological conditions, which resulted in spatial disorientation and his subsequent loss of airplane control.""}]",success
20090316X84733,"[{""text"": ""Spatial Disorientation"", ""role"": ""operator_mental"", ""tier"": ""unsafe_perception""}, {""text"": ""Distraction"", ""role"": ""operator_mental"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Channelized Attention"", ""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}","[{""subject"": ""Spatial Disorientation"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Distraction"", ""evidence"": ""The pilot reported that he became spatially disoriented and the airplane's attitude varied; however, he was able to stabilize the airplane and intended to return to GAI. While maneuvering, with the airplane \""in and out of clouds,\"" the airplane \""stalled and started to spin.\"" The pilot was not able to recall the airplane's airspeed or altitude.""}, {""subject"": ""Spatial Disorientation"", ""relation"": ""LEADS_TO"", ""object"": ""Distraction"", ""evidence"": ""The pilot reported that he became spatially disoriented and the airplane's attitude varied; however, he was able to stabilize the airplane and intended to return to GAI. While maneuvering, with the airplane \""in and out of clouds,\"" the airplane \""stalled and started to spin.\"" The pilot was not able to recall the airplane's airspeed or altitude.""}, {""subject"": ""Distraction"", ""relation"": ""LEADS_TO"", ""object"": ""Spatial Disorientation"", ""evidence"": ""The pilot reported that he became spatially disoriented and the airplane's attitude varied; however, he was able to stabilize the airplane and intended to return to GAI. While maneuvering, with the airplane \""in and out of clouds,\"" the airplane \""stalled and started to spin.\"" The pilot was not able to recall the airplane's airspeed or altitude.""}]",success
20080129X00119,"[{""text"": ""Pilot"", ""role"": ""operator_mental"", ""tier"": ""personnel_crm""}, {""text"": ""Aero Commander 500-B airplane"", ""role"": ""aircraft_information"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Channelized Attention"", ""Distraction""], ""unsafe_skill"": [""Inadvertent Flight Control Use"", ""Over-controlled Aircraft""]}",[],success
20120908X23751,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""HFACS_SCHEMA"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Improper Procedure"", ""Misdiagnosed Emergency""]}","[{""subject"": ""Failed to Prepare for Flight"", ""relation"": ""LEADS_TO"", ""object"": ""Equipment Design"", ""evidence"": ""The HISTORY OF FLIGHT indicates that the airplane had been flown only once in the past year and that the required annual inspection was overdue, which is a design flaw leading to potential safety issues.""}]",success
20120908X82232,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""HFACS"", ""tier"": ""system""}]","{""operator_mental"": [""Distraction"", ""Task Saturation""], ""unsafe_skill"": [""Poor Technique"", ""Inadvertent Flight Control Use"", ""Over-controlled Aircraft""]}",[],success
20151005X93607,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""NARRATIVE"", ""tier"": ""system""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation""], ""unsafe_decision"": [""Misdiagnosed Emergency""], ""unsafe_perception"": [""Spatial Disorientation""]}",[],success
20180818X94918,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""HFACS"", ""tier"": ""system""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness""]}",[],success
20130318X30400,"[{""text"": ""HISTORY OF FLIGHTOn March 18, 2013, about 1515 Pacific daylight time, a Piper PA-23-250, N318CA, departed the end of the runway following a rejected takeoff from Stark's Twin Oaks Airpark, Hillsboro, Oregon."", ""role"": ""NARRATIVE"", ""tier"": """"}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue""]}",[],success
20120428X40124,"[{""text"": ""operator_mental"", ""role"": ""operator_mental"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Channelized Attention"", ""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness""]}",[],success
20140101X91657,"[{""text"": ""operator_mental"", ""role"": ""supervisory"", ""tier"": ""operator_mental""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""]}",[],success
20141010X40055,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""NARRATIVE"", ""tier"": ""operator_mental""}, {""text"": ""partial loss of engine power and subsequent off field landing 1 mile from the Bend Municipal Airport, Bend, Oregon."", ""role"": ""WRECKAGE AND IMPACT INFORMATION"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue"", ""Task Saturation"", ""Loss of Situational Awareness"", ""Misplaced Motivation""], ""unsafe_decision"": [""Improper Procedure"", ""Misdiagnosed Emergency""]}",[],success
20090115X05748,"[{""text"": ""HISTORY OF FLIGHT"", ""role"": ""NARRATIVE"", ""tier"": ""system""}]","{""operator_mental"": [""Distraction"", ""Mental Fatigue""], ""unsafe_skill"": [""Breakdown in Visual Scan""]}","[{""subject"": ""Failed to Correct Known Problem"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""Equipment Design"", ""evidence"": ""Although it appeared that the operator had not complied with the service bulletin, the primary cracks were in a different location and displayed features consistent with an overload event.""}]",success
