ev_id,severity_class,invest_type_binary,visual_condition,light_conditions,sky_conditions,person_involved,pilot_hours_bracket,year,month,combined_text,acft_make,acft_model,crew_age_mean,finding_description_agg,occurrence_description_agg,employment_qoq_pct,fuel_cost_qoq_pct,operating_revenue_qoq_pct,load_factor_qoq_pct,employment_bracket,fuel_bracket,revenue_bracket,loadfactor_bracket,_source
20030913021959I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2003,9,"(-23) AIR CARRIER INCIDENT, PITTSBURGH INTL. AIRPORT, PA 9/13/03 AT 1818E, TRANSWORLD EXPRESS AIRLINES FLIGHT 5283,

(-23) AIR CARRIER INCIDENT, PITTSBURGH INTL. AIRPORT, PA 9/13/03 AT 1818E, TRANSWORLD EXPRESS AIRLINES FLIGHT 5283, AN E145, ABORTED TAKEOFF ON RUNWAY 28L DUE TO A LAVATORY FIRE WARNING LIGHT INDICATION. THE ARFF RESPONDED, AND THERE WAS NO EVIDENCE OF A FIRE OBSERVED. THE RUNWAY WAS CLOSED, AND THE PASSENGERS WERE DEPLANED VIA THE STAIRS ONTO THE RUNWAY WITH NO INJURIES REPORTED. THE AIRCRAFT WAS THEN TOWED TO THE RAMP WITHOUT INCIDENT, AND THE RUNWAY WAS REOPENED AT 1848E, WITH MINOR IMPACT REPORTED TO ATC SERVICES. ON 09-15-03, IT WAS REPORTED BY ERIC REDMAN OF RAIA MAINTENANCE IN PIT, THAT APU WAS FOUND TO BE SENDING SMOKE INTO CABIN ON SHUT DOWN DUE TO BAD OIL SEAL. THE APU WAS ADDED TO THE MEL LIST AIRCRAFT WAS RETURNED TO SERVICE WITH NO FURTHER PROBLEMS. SUBMISSION OF THIS REPORT CLOSES THIS INCIDENT.",EMB,EMB145,,"OPDEF, Other Than Pi;4990",,-1.780276899876465,6.578947368421062,6.208497343909358,-12.601010101010102,mild_decline,strong_growth,strong_growth,strong_decline,ASIAS
20030917022849I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2003,9,"(-23) REGIONAL OPERATIONS CENTER REPORTED UAL FLIGHT 449 FROM ORD TO PHX DIVERTED TO MCI DUE TO A TOTAL ELECTRICAL

(-23) REGIONAL OPERATIONS CENTER REPORTED UAL FLIGHT 449 FROM ORD TO PHX DIVERTED TO MCI DUE TO A TOTAL ELECTRICAL FAILURE, WITH EMERGENCY EQUIPMENT ON STANDBY, THE AIRCRAFT LANDED WITHOUT INCIDENT @ 2057Z. MAINTENANCE LOG BOOK ENTRY - LOSS OF #1 TRANSFER BUS IN FLIGHT. UAL MAINTENANCE DISPATCHED AND AFTER TROUBLESHOOTING REPLACED STANDBY RELAY R37 AND MODULE M562 AND SYSTEM OPERATIONAL TESTED GOOD. ^PRIVACY DATA OMITTED^",BOEING,737322,,"OPDEF, Other Than Pi;2450",,-1.780276899876465,6.578947368421062,6.208497343909358,-12.601010101010102,mild_decline,strong_growth,strong_growth,strong_decline,ASIAS
20030908021179I,2.0,,VMC,Night,UNK,PIC,Unknown,2003,9,"(-23) SKYWEST FLIGHT 3886 WAS ON APPROACH TO 34L AT SLC, HIT A LARGE BIRD, AT APPROX. 2032 MDT 9/08/03. MINOR DAMAG

(-23) SKYWEST FLIGHT 3886 WAS ON APPROACH TO 34L AT SLC, HIT A LARGE BIRD, AT APPROX. 2032 MDT 9/08/03. MINOR DAMAGE TO THE RIGHT WING INBOARD FLAP.",CNDAIR,CL6002B19,,"Miscellaneous, Other;Struck Birds In Flig",,-1.780276899876465,6.578947368421062,6.208497343909358,-12.601010101010102,mild_decline,strong_growth,strong_growth,strong_decline,ASIAS
20030912023569I,2.0,,Unknown,Unknown,UNK,Other,Unknown,2003,9,"(-23) PASSENGER ON SWA FLIGHT 2306, ^PRIVACY DATA OMITTED^ WENT TO THE REAR OF THE AIRCRAFT AND SMOKED A CIGARETTE.

(-23) PASSENGER ON SWA FLIGHT 2306, ^PRIVACY DATA OMITTED^ WENT TO THE REAR OF THE AIRCRAFT AND SMOKED A CIGARETTE. THIS OCCURRED WHILE THE AIRCRAFT WAS AT THE GATE, HAVING RETURNED TO THE GATE AFTER A PRECAUTIONARY LANDING FOLLOWING A BIRDSTRIKE ON DEPARTURE. ^PRIVACY D^ WAS ADVISED BY CREWMEMBER AS TO THE RULES OF SMOKING. HE COMPLIED, WAS REMOVED FROM THE AIRCRAFT, QUESTIONED BY AIRPORT POLICE, AND WAS ALLOWED BY AIRLINE TO REBOARD THE NEXT FLIGHT.",BOEING,737,,"Miscellaneous, Other;Unauthorized Action",,-1.780276899876465,6.578947368421062,6.208497343909358,-12.601010101010102,mild_decline,strong_growth,strong_growth,strong_decline,ASIAS
20030901022069I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2003,9,"(-23) ON SEPTEMBER 1, 2003, THIS OFFICE RECEIVED NOTIFICATION FROM SOUTHERN REGION OPERATIONS CENTER CONCERNING AME

(-23) ON SEPTEMBER 1, 2003, THIS OFFICE RECEIVED NOTIFICATION FROM SOUTHERN REGION OPERATIONS CENTER CONCERNING AMERICAN EAGLE FLT. 5408 (438AT) AN ATR-72. WHILE PARKED AT THE GATE THE PILOT REPORTED SMOKE IN THE COCKPIT. ALL 40 PASSENGERS WERE DEPLANED NORMALLY. INCIDENT WAS REPORTED BY MANSOUR FROM ASO-6 AT 1822 (LCL). INCIDENT OCCURRED AT 2129Z. MAINTENANCE PERFORMED TROUBLESHOOTING AND RERACKED NO. 2 GCU. OPERATIONAL AS PER JIC 24-32-81 AND JIC 24-22-84. FOUND SYSTEM WORKING PROPERLY AND NO SMOKE NOTICED ON COCKPIT OR CABIN. NO FURTHER ACTION REQUIRED. AIRCRAFT RELEASED FOR REVENUE FLIGHT.",AEROSP,ATR72212,,"OPDEF, Other Than Pi;2424",,-1.780276899876465,6.578947368421062,6.208497343909358,-12.601010101010102,mild_decline,strong_growth,strong_growth,strong_decline,ASIAS
20030827032859I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2003,8,"(-23) ON 08/27/2003 AT APPROXIMATELY 1435 EDT, NWAA FLIGHT 427, BOEING 757-200, N541US, REPORTED A FAILURE OF THE L

(-23) ON 08/27/2003 AT APPROXIMATELY 1435 EDT, NWAA FLIGHT 427, BOEING 757-200, N541US, REPORTED A FAILURE OF THE LEFT HYDRAULIC SYSTEM. AN EMERGENCY WAS DECLARED. THE AIRCRAFT LANDED WITHOUT FURTHER INCIDENT. MAINTENANCE PERSONNEL INSPECTED THE AIRCRAFT AND FOUND A FAILED O-RING IN THE LEFT HYDRAULIC SYSTEM (RED SYSTEM) DEPRESSURIZATION VALVE TO BE THE CAUSE. THE O-RING WAS REPLACED ALONG WITH OTHER COMPONENTS WHICH WERE DAMAGED DUE TO THE LOSS OF HYDRAULIC FLUID, I.E. PUMPS, FILTERS, AND THE AIRCRAFT WAS RETURNED TO SERVICE.",BOEING,757251,,"OPDEF, Other Than Pi;2910",,-1.7393049150253526,10.666666666666668,6.208497343909358,7.776427703523692,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20030819022869I,2.0,,VMC,Daylight,UNK,PIC,Unknown,2003,8,"(-23) MIDWEST EXPRESS FLIGHT 2274 BEING OPERATED FROM OMAHA, NE, TO MILWAUKEE, WI, BY SKYWAY AIRLINES INC., SUFFERE

(-23) MIDWEST EXPRESS FLIGHT 2274 BEING OPERATED FROM OMAHA, NE, TO MILWAUKEE, WI, BY SKYWAY AIRLINES INC., SUFFERED A BIRD STRIKE TO THE LEFT ENGINE AT ROTATION FOR TAKEOFF. THE ENGINE INSTRUMENTS SHOWED A POWER SURGE BUT THE ENGINE DID NOT SHUT DOWN. THE AIRCRAFT RETURNED AND LANDED WITHOUT INCIDENT. COMPANY MECHANICS REPLACED TWO C1 FAN BLADES.",DORNER,DO328300,,"Miscellaneous, Other;Struck Birds In Flig",,-1.7393049150253526,10.666666666666668,6.208497343909358,7.776427703523692,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20030829029559I,2.0,,Unknown,Unknown,UNK,Other,Unknown,2003,8,"(-23) ^PRIVACY DATA OMITTED^ WAS CONSUMING HIS OWN LITER OF ALCOHOL ABOARD NORTHWEST FLIGHT 1820. ^PRIVACY DATA^ WA

(-23) ^PRIVACY DATA OMITTED^ WAS CONSUMING HIS OWN LITER OF ALCOHOL ABOARD NORTHWEST FLIGHT 1820. ^PRIVACY DATA^ WAS TRAVELING WITH A GROUP OF PASSENGERS THAT WERE IN CLEVELAND FOR A SOCCER TOURNAMENT. ^PRIVACY DATA^ BECAME DISRUPTIVE AND CONFRONTATIONAL WITH THE CABIN CREW AS A RESULT OF THEIR DRINKING. THE CREWMEMBERS CONFRONTED THE GROUP AND CONFISCATED THE ALCOHOL FROM THEM, IT WAS ""SLIVOVEC"" A PLUM BRANDY. A FLIGHT CREW MEMBER ASKED ^PRIVACY DATA^ IF HE INDEED BROUGHT THE ALCOHOL ONTO THE AIRCRAFT AND HE WAS QUOTED AS SAYING ""YES"" HE DID.",,,,"Miscellaneous, Other;Unauthorized Action",,-1.7393049150253526,10.666666666666668,6.208497343909358,7.776427703523692,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20030824024819I,2.0,,Unknown,Daylight,UNK,Unknown,2000-5000,2003,8,"(-23) AIRCRAFT LANDED WITH HOT BRAKES AND BLEW TIRES ON THE MAIN GEAR. ATC OBSERVED MOMENTARY FIRE IN GEAR WELL. AI

(-23) AIRCRAFT LANDED WITH HOT BRAKES AND BLEW TIRES ON THE MAIN GEAR. ATC OBSERVED MOMENTARY FIRE IN GEAR WELL. AIRCRAFT STOPPED ON RWY 9R. 66 PAX AND 4 CREW EVACUATED THE AIRCRAFT VIA DOOR. NO INJURIES REPORTED.",AEROSP,ATR72212,,"OPDEF, Other Than Pi;3241",,-1.7393049150253526,10.666666666666668,6.208497343909358,7.776427703523692,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20030813024509I,2.0,,Unknown,Daylight,UNK,Unknown,5000+,2003,8,"(-23) AT CRUISE ALTITUDE THE AUTOPILOT TRIPPED OFF, THE AIR DRIVEN GENERATOR DEPLOYED, AND THE EFIS SCREENS WENT BL

(-23) AT CRUISE ALTITUDE THE AUTOPILOT TRIPPED OFF, THE AIR DRIVEN GENERATOR DEPLOYED, AND THE EFIS SCREENS WENT BLANK FOR A MOMENT, AFTER THE EFIS RECOVERED THE EICAS SCREEN DISPLAYED A MESSAGE THAT THE NUMBER ONE GENERATOR WAS OFF-LINE AND THE BUS HAD AUTOTRANSFERRED, ALONG WITH RELATED MESSAGES. AFTER THIS SMOKE WAS OBSERVED IN THE FLIGHT DECK IN FRONT OF THE CAPTAIN. BOTH PILOTS DONNED O-2 MASKS AND ACCOMPLISHED THE QRH CHECKLIST. AN EMERGENCY WAS DECLARED AND THE FLIGHT DIVERTED TO RALEIGH-DURHAM AIRPORT, THE SMOKE DISSIPATED, THE PILOTS ACCOMPLISHED THE QRH FOR ELECTRICAL PROBLEMS DURING DESCENT AND THE AIRPLANE LANDED WITHOUT INCIDENT.",CNDAIR,CL6002B19,,"OPDEF, Other Than Pi;2450",,-1.7393049150253526,10.666666666666668,6.208497343909358,7.776427703523692,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20030811029549I,2.0,,Unknown,Daylight,UNK,Other,Unknown,2003,8,"(-23) PASSENGER ^PRIVACY DATA ^ REFUSED TO STAY IN HER SEAT UPON LANDING IN CLEVELAND. SHE WOULD NOT TAKE ANY DIREC

(-23) PASSENGER ^PRIVACY DATA ^ REFUSED TO STAY IN HER SEAT UPON LANDING IN CLEVELAND. SHE WOULD NOT TAKE ANY DIRECTION FROM THE FLIGHT CREW AT ALL. AFTER LANDING, SHE PROCEEDED TO THE AFT LAV AND UPON REACHING THE LAV DECIDED TO BEAT THE DOOR UNTIL IT CAME OFF ITS BACK. ^PRIVACY DAT^ WOULD NOT LISTEN TO ANY COMMANDS FROM FLIGHT ATTENDANT ^PRIVACY ^ SHE REFUSED TO RETURN TO HER SEAT, WAS YELLING, SCREAMING AND TOTALLY IRRATIONAL. ^PRIVACY DAT^ THEN DECIDED TO SIT ON THE FLOOR INSTEAD OF A SEAT. ONCE AT THE GATE THE POLICE ESCORTED HER TO THE OFFICE AND TOOK HER INFORMATION.",,,,"Miscellaneous, Other;Cntl Intfr By Passen",,-1.7393049150253526,10.666666666666668,6.208497343909358,7.776427703523692,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20031113028619A,2.0,,VMC,Night,UNK,PIC,Unknown,2003,11,"(-23) THE AIRCRAFT WAS INBOUND TO MSP AT AN ALTITUDE OF 4000 FEET AND 245 KNOTS WHEN IT STRUCK A FLOCK OF GEESE. TH

(-23) THE AIRCRAFT WAS INBOUND TO MSP AT AN ALTITUDE OF 4000 FEET AND 245 KNOTS WHEN IT STRUCK A FLOCK OF GEESE. THE AIRCRAFT CONTINUED TO MSP AND LANDED WITHOUT INCIDENT.",SAAB,340B,,"Miscellaneous, Other;Struck Animal",,-0.913569842633255,2.4096385542168752,-1.4252086583404378,-9.996242014280355,stable,mild_growth,mild_decline,strong_decline,ASIAS
20031115031639I,2.0,,Unknown,Night,UNK,PIC,Unknown,2003,11,"(-23) ON NOVEMBER 15, 2003, AALA FLIGHT 1328 AT 3,000 FEET OVER KTEB AND ON APPROACH TO KEWR RUNWAY 22R, THE AIRCRA

(-23) ON NOVEMBER 15, 2003, AALA FLIGHT 1328 AT 3,000 FEET OVER KTEB AND ON APPROACH TO KEWR RUNWAY 22R, THE AIRCRAFT ENCOUNTERED LARGE BIRDS IN ITS FLIGHT PATH AND CONTACT WAS MADE WITH THE EXTERIOR OF THE AIRCRAFT. PIC SUBSEQUENTLY REGAINED CONTROL AND LANDED THE AIRCRAFT WITHOUT INCIDENT AT KEWR AT 0018 LOCAL TIME. DAMAGE ASSESSMENT WERE AS FOLLOWS: RADOME, RADOME/NOSE WHEEL WELL BULKHEAD, LEFT UPPER FUSELAGE SKIN JUST AFT OF RADOME, NUMBER ONE LEADING EDGE SLAT (2ND SLAT FROM LEFT INBOARD SLAT), LEFT WING LEADING EDGE ROOT FIBERGLASS FAIRING, F/O COCKPIT SLIDING WINDOW, NO. 1 ENGINE NOSE COWL, AND EVIDENCE OF BIRD INGESTION IN BOTH ENGINES. NO STRUCTURAL DAMAGE WAS OBSERVED TO HAVE BEEN SUSTAINED ON THE PRESSURE VESSEL OF THE AIRCRAFT. DAMAGES INCURRED ARE REPAIRABLE. BOTH ENGINES WERE BORESCOPED FOR CONDITION AND DETERMINED TO BE SERVICEABLE BY THE CARRIER. THIS INVESTIGATION IS CLOSED.",DOUG,DC982,,"Miscellaneous, Other;Struck Animal",,-0.913569842633255,2.4096385542168752,-1.4252086583404378,-9.996242014280355,stable,mild_growth,mild_decline,strong_decline,ASIAS
20031028034619I,2.0,,Unknown,Daylight,UNK,Other,Unknown,2003,10,"(-23) F/A REPORTED THAT PAX GAVE HER A $100.00 BILL FOR A COCKTAIL. F/A MISTAKENLY RETURNED WITH CHANGE FOR A $100.

(-23) F/A REPORTED THAT PAX GAVE HER A $100.00 BILL FOR A COCKTAIL. F/A MISTAKENLY RETURNED WITH CHANGE FOR A $100.00 BILL. F/A INFORMED PAX THAT SHE WOULD RETURN WITH PROPER CHANGE. PAX FOLLOWED F/A INTO GALLEY VERBALLY ABUSING F/A WHILE THROWING TRASH AT F/A. F/A REQUEST THAT PAX RETURN TO SEAT. PAX REFUSED. PAX LATER RETURNED TO SEAT. PROPER CHANGE RETURNED TO PAX BY A DIFFERENT F/A. ASSAULTED F/A INFORMED CAPT AND REQUESTED THAT AUTHORITIES MEET A/C. CAPT FORWARDED REQUEST. BROWARD COUNTY SHERIFFS OFFICE MET A/C HANDCUFFED SUSPECT. TSA COMPLETED REPORT AND RELEASED INDIVIDUAL. COMPLETED REPORT FORWARDED TO FAA FOR DISPOSITION.",,,,"Miscellaneous, Other;Cntl Intfr By Passen",,-0.9541126493530894,3.797468354430378,-1.4252086583404378,-10.980247822353084,stable,mild_growth,mild_decline,strong_decline,ASIAS
20031002027709I,2.0,,Unknown,Night,UNK,PIC,Unknown,2003,10,"(-23) HORIZON AIR, FLIGHT 2340 ON OCTOBER 2, 2003 AT 2338 MDT FROM MSO TO FCA, HIT AN UNKNOWN NUMBER OF DUCKS, AT 7

(-23) HORIZON AIR, FLIGHT 2340 ON OCTOBER 2, 2003 AT 2338 MDT FROM MSO TO FCA, HIT AN UNKNOWN NUMBER OF DUCKS, AT 7800' MSL APPROXIMATELY 20 NM SSE OF FCA. THE FLIGHT CREW FELT AN IMPACT, AND NOTICED THAT THE #1 ENGINE PROPELLER SPINNER WAS MISSING. THE AIRCRAFT LANDED AT FCA WITHOUT INCIDENT. POSTFLIGHT INSPECTIONN FOUND SOME PROPELLER DAMAGE TO LEADING EDGE OF PROPELLER. ON OCTOBER 3, 2003, HORIZON AIR MAINTENANCE PERSONNEL FROM PDX CAME AND REPLACED THE DAMAGED PROPELLER AND IN ADDITION BORE-SCOPED THE #1 ENGINE AND FOUND NO EVIDENCE OF FOD. AIRCRAFT WAS FERRIED BACK TO PDX ON 10/04/03. THIS INCIDENT IS CONSIDERED CLOSED.",BOMBDR,DHC8401,,"Miscellaneous, Other;Struck Birds In Flig",,-0.9541126493530894,3.797468354430378,-1.4252086583404378,-10.980247822353084,stable,mild_growth,mild_decline,strong_decline,ASIAS
20030930024239I,2.0,,Unknown,Daylight,UNK,Other,Unknown,2003,9,"(-23) ON FLIGHT #6719, FROM SAN FRANCISCO TO BOISE, THE FLIGHT ATTENDANT BECAME ILL AND WAS UNABLE TO PERFORM HER D

(-23) ON FLIGHT #6719, FROM SAN FRANCISCO TO BOISE, THE FLIGHT ATTENDANT BECAME ILL AND WAS UNABLE TO PERFORM HER DUTIES DURING THE FLIGHT.",CNDAIR,CL6002B19,,"Miscellaneous, Other;Other, Miscellaneous",,-1.780276899876465,6.578947368421062,6.208497343909358,-12.601010101010102,mild_decline,strong_growth,strong_growth,strong_decline,ASIAS
20030929025559I,2.0,,IMC,Unknown,UNK,Unknown,Unknown,2003,9,"(-23) ^PRIVACY DAT^ WHEN DEPARTING FROM BARROW ON TAKEOFF AND ON CLIMB OUT FROM BARROW #1 ENGINE OIL BY PASS LITE I

(-23) ^PRIVACY DAT^ WHEN DEPARTING FROM BARROW ON TAKEOFF AND ON CLIMB OUT FROM BARROW #1 ENGINE OIL BY PASS LITE ILLUMINATED. WHEN POWER WAS BROUGHT TO IDLE, LITE REMAINED ILLUMINATED. ENGINE WAS SHUT DOWN PER CHECK LIST. ALL OTHER ENGINE PARAMETERS INDICATED NORMALLY. NUMBER 1 ENGINE OIL PRESSURE RANGED FROM 14-25 PSI WHEN SHUT DOWN THROUGH THE REMAINDER OF THE FLIGHT. FLIGHT TIME WAS 47 MINUTES TO SHUT DOWN. NOTE: BLOCK 32 THIS IS STILL UNDER INVESTIGATION UNTIL THE TEAR DOWN REPORT IS SUBMITTED TO DETERMINE WHAT WAS THE CAUSE OF THE METAL IN THE OIL BYPASS FILTER. THIS FORM WILL BE AMENDED AND WILL CONTAIN THE PTRS NUMBER.",BOEING,737210C,,"OPDEF, Other Than Pi;7200",,-1.780276899876465,6.578947368421062,6.208497343909358,-12.601010101010102,mild_decline,strong_growth,strong_growth,strong_decline,ASIAS
20031006029999I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2003,10,"(-23) SPIRIT FLIGHT 1605, DTW TO RSW, DEPARTED AT 1231Z. DURING CLIMBOUT AT 10,000 FT., THE OIL STRAINER LIGHT ILLU

(-23) SPIRIT FLIGHT 1605, DTW TO RSW, DEPARTED AT 1231Z. DURING CLIMBOUT AT 10,000 FT., THE OIL STRAINER LIGHT ILLUMINATED ON THE RIGHT ENGINE. AFTER A FEW SECONDS, THE RIGHT ENGINE SHUDDERED AND VIBRATED SEVERELY, WITH EGT EXCEEDING 700 DEGREES. AS THE ENGINE WAS SHUTDOWN BY THE PILOT, THE OIL QUANTITY DROPPED TO ZERO. THE AIRCRAFT RETURNED TO DTW AND MADE AN UNEVENTFUL LANDING. THE AIRPORT'S EMERGENCY EQUIPMENT WAS STANDING BY. AN OVERWEIGHT LANDING WAS MADE AT 138,000 LBS. INVESTIGATION AFTER LANDING REVEALED THE RIGHT ENGINE HAD SUFFERED AN UNCONTAINED FAILURE, WITH ENGINE PIECES EXITING THE POWERPLANT CASE AT THE FORWARD END OF THE TURBINE. NO ENGINE PIECES EXITED THE COWLING OR PENETRATED THE FUSELAGE. THE ENGINE WILL BE SENT TO A SHOP FOR TEARDOWN AND FAILURE CAUSE INVESTIGATION.",DOUG,DC981,,"OPDEF, Other Than Pi;7250",,-0.9541126493530894,3.797468354430378,-1.4252086583404378,-10.980247822353084,stable,mild_growth,mild_decline,strong_decline,ASIAS
20031010032199I,2.0,,IMC,Unknown,UNK,Unknown,Unknown,2003,10,"(-23) DURING CRUISE FLIGHT @ 5000 FT. THE #2 ENGINE STARTED TO VIBRATE AND OIL PRESSURE DROPPED TO 40 PSI. #2 ENGIN

(-23) DURING CRUISE FLIGHT @ 5000 FT. THE #2 ENGINE STARTED TO VIBRATE AND OIL PRESSURE DROPPED TO 40 PSI. #2 ENGINE WAS SHUT DOWN, EMERGENCY DECLARED, AIRCRAFT LANDED WITHOUT FURTHER INCIDENT @ MDT.",DHAV,DHC8102,,"OPDEF, Other Than Pi;7532",,-0.9541126493530894,3.797468354430378,-1.4252086583404378,-10.980247822353084,stable,mild_growth,mild_decline,strong_decline,ASIAS
20031015030089I,2.0,,Unknown,Dusk,UNK,Unknown,Unknown,2003,10,"(-23) ASTRAL AVIATION D/B/A MIDWEST EXPRESS, FLIGHT 1164, BE-1900-D, UPON LANDING THE PILOT EXPERIENCED RIGHT MAIN

(-23) ASTRAL AVIATION D/B/A MIDWEST EXPRESS, FLIGHT 1164, BE-1900-D, UPON LANDING THE PILOT EXPERIENCED RIGHT MAIN GEAR PROBLEM. THE RIGHT GEAR PIVOTED SIDE WAYS 90 DEGREES AND AIRCRAFT SKIDDED AND THEN CAME TO A STOP. THE AIRCRAFT WAS INSPECTED AND THERE WAS NO EVIDENCE OF DAMAGE. AIRPORT EMPLOYEE FOUND BOLT AND BUSHING FROM GEAR TORQUE LINK ON THE RUNWAY. THERE WAS NO INJURIES. PASSENGERS WERE PICKED UP BY A VAN AND TRANSPORTED TO THE TERMINAL.",BEECH,1900D,,"OPDEF, Other Than Pi;3213",,-0.9541126493530894,3.797468354430378,-1.4252086583404378,-10.980247822353084,stable,mild_growth,mild_decline,strong_decline,ASIAS
20031105029649I,2.0,,VMC,Daylight,UNK,PIC,Unknown,2003,11,"(-23) THE AIRCRAFT WAS APPROXIMATELY 10 MILES WEST OF BROOKINGS, SD DESCENDING TO BKX. THE AIRCRAFT HIT MULTIPLE LA

(-23) THE AIRCRAFT WAS APPROXIMATELY 10 MILES WEST OF BROOKINGS, SD DESCENDING TO BKX. THE AIRCRAFT HIT MULTIPLE LARGE BIRDS. THERE WAS DAMAGE TO THE RADOME, RIGHT WING OUTBOARD LEADING EDGE AND LEFT WING INBOARD LEADING EDGE. UPON LANDING THE CREW NOTICED A SMALL FUEL LEAK. THE TANK WAS DE-FUELED. NO INJURIES. NO EMERGENCY EVACUATION WAS NECESSARY.",BEECH,1900D,,"Miscellaneous, Other;Struck Birds In Flig",,-0.913569842633255,2.4096385542168752,-1.4252086583404378,-9.996242014280355,stable,mild_growth,mild_decline,strong_decline,ASIAS
20031028027019I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2003,10,"(-23) AT 0948E, TRANSWORLD EXPRESS AIRLINES FLIGHT 5304, AN E145, RETURNED AND LANDED ON RUNWAY 10L AFTER REPORTING

(-23) AT 0948E, TRANSWORLD EXPRESS AIRLINES FLIGHT 5304, AN E145, RETURNED AND LANDED ON RUNWAY 10L AFTER REPORTING A FUEL PROBLEM. THE ARFF RESPONDED AND THE AIRCRAFT TAXIED TO THE RAMP WITHOUT INCIDENT. FURTHER INVESTIGATION REVEALED THAT THE RIGHT FUEL INDICATOR HAD FAILED, THIS ITEM WAS REMOVED AND REPLACED, AIRCRAFT WAS RETURNED TO SERVICE WITHOUT FURTHER PROBLEMS. THIS AS PER ERIC REDMAN PIT STATION MAINTENANCE. SUBMISSION OF THIS REPORT CLOSES THIS INCIDENT.",EMB,EMB145,,"OPDEF, Other Than Pi;2841",,-0.9541126493530894,3.797468354430378,-1.4252086583404378,-10.980247822353084,stable,mild_growth,mild_decline,strong_decline,ASIAS
20031028028119I,2.0,,Unknown,Night,UNK,Unknown,Unknown,2003,10,"(-23) CONTINENTAL AIRLINES FLT. 112, B-737, DEPARTED HOUSTON ON 10/28 WITH POSSIBLE TIRE DEBRI LEFT ON RUNWAY. UPON

(-23) CONTINENTAL AIRLINES FLT. 112, B-737, DEPARTED HOUSTON ON 10/28 WITH POSSIBLE TIRE DEBRI LEFT ON RUNWAY. UPON LANDING AT SEA/TAC THE AIRCRAFT HAD LEFT INBD TIRE CAP MISSING. FURTHER INVESTIGATING REVEALED THAT THERE WAS DAMAGE TO THE LEFT T/E FLAP. MECHANICS FROM HOUSTON CHANGED THE FLAP, AIRCRAFT RETURNED TO SERVICE.",BOEING,737824,,"OPDEF, Other Than Pi;3244",,-0.9541126493530894,3.797468354430378,-1.4252086583404378,-10.980247822353084,stable,mild_growth,mild_decline,strong_decline,ASIAS
20031015035659I,2.0,,Unknown,Daylight,UNK,Other,Unknown,2003,10,"(-23) PAX EXPIRED IN-FLIGHT AT APPROX. 0800 UTC WHILE AIRCRAFT ENROUTE FROM EHAM TO KEWR.

(-23) PAX EXPIRED IN-FLIGHT AT APPROX. 0800 UTC WHILE AIRCRAFT ENROUTE FROM EHAM TO KEWR.",,,,"Miscellaneous, Other;Other, Miscellaneous",,-0.9541126493530894,3.797468354430378,-1.4252086583404378,-10.980247822353084,stable,mild_growth,mild_decline,strong_decline,ASIAS
20031006032189I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2003,10,"(-23) ON OCTOBER 6, 2003 AT 10:21 EST A DHC-8-102 OPERATED BY ALLEGHENY AIRLINES INC, (PCAA), HAD AN ""ENGINE FIRE I

(-23) ON OCTOBER 6, 2003 AT 10:21 EST A DHC-8-102 OPERATED BY ALLEGHENY AIRLINES INC, (PCAA), HAD AN ""ENGINE FIRE INDICATION ON #1 ENGINE DURING TAXI IN. DISCHARGED FORWARD FIRE EXTINGUISHER."" THE CREW THEN TAXIED TO PARKING AND THE PASSENGERS WERE DEPLANED NORMALLY. THE INVESTIGATION REVEALED THAT THE #1 ENGINE WAS CHANGED BY PCAA'S MAINTENANCE IN MIDDLETOWN PA ON 10/04/2003. PCAA MAINTENANCE WAS DISPATCHED FROM MIDDLETOWN TO ROC AND ""INSPECTED ENGINE AREA, FOUND DRAIN LINES BURNT AND JET PIPE SLIDE BACK"". MAINTENANCE ALSO ""REPLACED DRAIN LINES & REINSTALLED JET PIPE I/A/W JOB CARD 0087810312. R&R FWD FIRE BOTTLE I/A/W MM 26-20. CHECKED FIRE DETECTION SYSTEM OPS CK GOOD. RAN A/C OPS AND LEAK OK"". THE AIRCRAFT WAS THEN FERRIED TO MIDDLETOWN FOR FURTHER INSPECTIONS AND TO INSTALL THE FORWARD FIRE EXTINGUISHER SQUIB. PCAA CMO IS CONTINUING THE INVESTIGATION INTO THE ENGINE CHANGE.",DHAV,DHC8102,,Improper Maintenance;7810,,-0.9541126493530894,3.797468354430378,-1.4252086583404378,-10.980247822353084,stable,mild_growth,mild_decline,strong_decline,ASIAS
